PersonalID,SkillName,ProficiencyLevel
4747,MS Office,Basic
4747,Construction Supervision,Intermediate
4748,Accounting,Intermediate
4748,Tiling,Basic
4748,Health Aide,Basic
4749,Home Cleaning,Advanced
4749,Childcare,Basic
4750,Livestock Management,Intermediate
4751,First Aid,Basic
4752,Livestock Management,Advanced
4752,Carpentry,Intermediate
4753,Administrative Support,Basic
4753,Livestock Management,Intermediate
4753,Facility Maintenance,Advanced
4754,Quality Inspection,Intermediate
4754,Scaffolding,Advanced
4755,Excel,Advanced
4756,Shuttering Carpentry,Advanced
4757,Nursing,Advanced
4758,Sewing,Basic
4759,Sewing,Intermediate
4760,Painting,Advanced
4760,Heavy Vehicle Driving,Advanced
4761,Driving,Basic
4762,Textile Machine Operation,Basic
4762,Nursing,Basic
4762,Front Desk Operations,Advanced
4762,Home Cleaning,Intermediate
4762,Bar Bending,Basic
4763,Guest Relations,Advanced
4763,IT Skills,Intermediate
4763,First Aid,Intermediate
4763,Inventory Management,Advanced
4763,Bookkeeping,Intermediate
4764,Medical Assistance,Intermediate
4765,Cooking,Advanced
4765,Garment Quality Control,Advanced
4766,Nursing,Basic
4767,Food Preparation,Advanced
4767,Driving,Intermediate
4767,Administrative Support,Advanced
4767,IT Skills,Basic
4768,Tiling,Advanced
4768,CCTV Monitoring,Basic
4769,Driving,Intermediate
4770,Delivery Driving,Intermediate
4770,Housekeeping,Basic
4770,Administrative Support,Intermediate
4771,Inventory Management,Advanced
4771,Logistics Coordination,Intermediate
4772,Farming,Basic
4772,Shuttering Carpentry,Advanced
4772,Patient Care,Intermediate
4773,Bookkeeping,Advanced
4773,Shuttering Carpentry,Intermediate
4774,Nursing,Basic
4774,Construction Supervision,Advanced
4774,Barista Skills,Advanced
4775,Retail Sales,Intermediate
4775,Concrete Mixing,Advanced
4775,Barista Skills,Advanced
4776,Vehicle Maintenance,Basic
4776,Elderly Care,Advanced
4776,Farming,Basic
4777,Housekeeping,Advanced
4777,Makeup Artistry,Basic
4777,Medical Assistance,Advanced
4777,Farming,Advanced
4778,Driving,Advanced
4779,Housekeeping,Basic
4779,Front Desk Operations,Basic
4780,Cooking,Intermediate
4781,Retail Sales,Basic
4782,Excel,Basic
4782,Fishing,Advanced
4782,Data Entry,Advanced
4782,Plumbing,Advanced
4783,Shuttering Carpentry,Intermediate
4784,Bookkeeping,Basic
4784,Data Entry,Advanced
4784,Heavy Vehicle Driving,Advanced
4785,Garment Quality Control,Advanced
4786,Health Aide,Advanced
4786,Caregiving,Basic
4787,Painting,Intermediate
4787,First Aid,Advanced
4788,Housekeeping,Basic
4789,Forklift Operation,Intermediate
4789,Hairdressing,Advanced
4790,Health Aide,Advanced
4791,Driving,Basic
4792,Tailoring,Intermediate
4792,Forklift Operation,Intermediate
4793,Food Preparation,Advanced
4793,Patient Care,Advanced
4794,Hotel Housekeeping,Basic
4795,Scaffolding,Advanced
4795,Nursing,Basic
4795,Painting,Intermediate
4796,Customer Service,Intermediate
4796,Livestock Management,Intermediate
4797,Welding,Intermediate
4798,Driving,Basic
4799,Security Guarding,Intermediate
4799,Home Cleaning,Intermediate
4799,Health Aide,Intermediate
4799,Plumbing,Basic
4800,Housekeeping,Intermediate
4800,Food Preparation,Advanced
4801,Nursing,Advanced
4802,Data Entry,Intermediate
4803,Sewing,Advanced
4804,Home Cleaning,Intermediate
4804,Shuttering Carpentry,Basic
4804,Carpentry,Advanced
4804,Teaching Assistance,Advanced
4805,Textile Machine Operation,Basic
4805,Customer Service,Basic
4806,Painting,Advanced
4807,CCTV Monitoring,Advanced
4807,Driving,Intermediate
4807,Data Entry,Advanced
4808,Delivery Driving,Advanced
4808,Facility Maintenance,Advanced
4809,Nursing,Basic
4809,Inventory Management,Basic
4810,Tailoring,Basic
4811,Guest Relations,Basic
4811,Home Cleaning,Advanced
4812,Hotel Housekeeping,Intermediate
4813,Administrative Support,Intermediate
4813,Barista Skills,Basic
4813,Caregiving,Intermediate
4813,Fishing,Advanced
4814,Delivery Driving,Intermediate
4814,Nursing,Advanced
4815,Caregiving,Intermediate
4816,Tiling,Basic
4816,Bar Bending,Intermediate
4816,Guest Relations,Basic
4817,Bookkeeping,Basic
4817,Patient Care,Intermediate
4817,Security Guarding,Basic
4817,IT Skills,Advanced
4818,Driving,Intermediate
4818,Delivery Driving,Intermediate
4819,Data Entry,Advanced
4819,Farming,Basic
4819,Hotel Housekeeping,Basic
4820,Nursing,Intermediate
4821,Sewing,Basic
4822,Sewing,Intermediate
4823,Food Preparation,Intermediate
4824,Patient Care,Basic
4824,Facility Maintenance,Advanced
4825,Fishing,Basic
4825,Scaffolding,Advanced
4825,Welding,Advanced
4826,Guest Relations,Advanced
4826,Makeup Artistry,Basic
4826,Driving,Intermediate
4827,Bar Bending,Basic
4827,Kitchen Assistance,Intermediate
4828,Concrete Mixing,Basic
4828,Inventory Management,Intermediate
4829,Nursing,Intermediate
4830,Packing,Intermediate
4831,CCTV Monitoring,Advanced
4831,Garment Quality Control,Basic
4832,Driving,Basic
4833,Driving,Basic
4834,Hairdressing,Intermediate
4835,Nursing,Intermediate
4835,Driving,Intermediate
4836,Barista Skills,Advanced
4836,Janitorial Skills,Basic
4837,Janitorial Skills,Intermediate
4837,Hotel Housekeeping,Advanced
4837,Horticulture,Intermediate
4837,Hairdressing,Basic
4838,Driving,Basic
4839,Tailoring,Intermediate
4840,Nursing,Basic
4840,Cooking,Advanced
4840,Sewing,Intermediate
4841,Heavy Vehicle Driving,Intermediate
4841,Banquet Service,Intermediate
4841,Hotel Housekeeping,Basic
4842,Hotel Housekeeping,Advanced
4842,Fishing,Advanced
4842,Security Guarding,Advanced
4843,Horticulture,Advanced
4843,Driving,Intermediate
4844,Beauty Therapy,Intermediate
4845,Housekeeping,Intermediate
4845,Inventory Management,Advanced
4846,Barista Skills,Advanced
4846,Sewing,Intermediate
4847,Plumbing,Advanced
4847,Customer Service,Advanced
4848,Driving,Basic
4849,Guest Relations,Advanced
4849,Garment Quality Control,Intermediate
4849,Elderly Care,Basic
4849,Vehicle Maintenance,Intermediate
4850,Guest Relations,Advanced
4850,Hotel Housekeeping,Advanced
4851,Laundry,Intermediate
4851,Concrete Mixing,Intermediate
4852,Housekeeping,Intermediate
4852,Farming,Advanced
4853,Barista Skills,Intermediate
4854,First Aid,Basic
4854,Quality Inspection,Advanced
4854,Bar Bending,Advanced
4855,Kitchen Assistance,Advanced
4855,First Aid,Advanced
4856,Security Guarding,Intermediate
4856,Tiling,Advanced
4856,Vehicle Maintenance,Advanced
4857,MS Office,Basic
4857,Hotel Housekeeping,Intermediate
4857,CCTV Monitoring,Advanced
4858,Food Preparation,Advanced
4858,Quality Inspection,Basic
4859,Construction Supervision,Basic
4859,Housekeeping,Intermediate
4859,Plumbing,Basic
4860,Sewing,Intermediate
4861,Bar Bending,Basic
4861,Medical Assistance,Basic
4862,Sewing,Advanced
4862,Construction Supervision,Advanced
4862,Makeup Artistry,Advanced
4863,Shuttering Carpentry,Intermediate
4863,Quality Inspection,Basic
4864,Sewing,Intermediate
4865,Masonry,Intermediate
4865,Concrete Mixing,Basic
4865,Tiling,Intermediate
4865,Serving,Basic
4866,Guest Relations,Advanced
4867,Quality Inspection,Intermediate
4867,Plumbing,Intermediate
4867,Driving,Advanced
4868,Teaching Assistance,Advanced
4868,Bar Bending,Intermediate
4868,Electrical,Intermediate
4869,First Aid,Intermediate
4869,Janitorial Skills,Basic
4869,Quality Inspection,Intermediate
4870,Childcare,Intermediate
4870,Excel,Advanced
4871,Banquet Service,Intermediate
4871,Farming,Basic
4871,Childcare,Advanced
4872,Vehicle Maintenance,Advanced
4872,Horticulture,Intermediate
4874,Nursing,Intermediate
4875,Nursing,Advanced
4876,Livestock Management,Advanced
4876,Guest Relations,Basic
4877,Livestock Management,Basic
4877,Quality Inspection,Basic
4877,Security Guarding,Intermediate
4878,Housekeeping,Basic
4878,Customer Service,Intermediate
4878,Medical Assistance,Advanced
4879,Administrative Support,Intermediate
4879,Quality Inspection,Intermediate
4879,Sewing,Advanced
4880,Carpentry,Basic
4880,Front Desk Operations,Advanced
4880,Bar Bending,Intermediate
4880,Guest Relations,Basic
4881,Fishing,Intermediate
4882,Inventory Management,Advanced
4882,Accounting,Basic
4882,Tailoring,Intermediate
4882,Sewing,Advanced
4883,Vehicle Maintenance,Advanced
4883,Masonry,Intermediate
4883,Bookkeeping,Intermediate
4884,Inventory Management,Advanced
4885,Patient Care,Intermediate
4885,Beauty Therapy,Intermediate
4885,Driving,Advanced
4886,Textile Machine Operation,Intermediate
4886,Facility Maintenance,Advanced
4887,Carpentry,Advanced
4887,Electrical,Basic
4888,Scaffolding,Advanced
4889,Front Desk Operations,Intermediate
4889,Nursing,Advanced
4889,Heavy Vehicle Driving,Advanced
4890,Nursing,Advanced
4890,Administrative Support,Intermediate
4890,Guest Relations,Intermediate
4891,Nursing,Basic
4892,Hairdressing,Advanced
4893,Driving,Basic
4893,Logistics Coordination,Basic
4893,Retail Sales,Intermediate
4893,Elderly Care,Advanced
4894,Childcare,Basic
4894,Security Guarding,Advanced
4894,Medical Assistance,Basic
4895,Kitchen Assistance,Intermediate
4895,Sewing,Basic
4896,Cooking,Intermediate
4896,Administrative Support,Intermediate
4896,Caregiving,Intermediate
4898,Food Preparation,Advanced
4898,IT Skills,Advanced
4898,Retail Sales,Advanced
4900,Retail Sales,Advanced
4901,Security Guarding,Advanced
4901,Makeup Artistry,Intermediate
4901,Cooking,Advanced
4902,Driving,Intermediate
4902,Home Cleaning,Intermediate
4903,Shuttering Carpentry,Advanced
4903,Bar Bending,Intermediate
4904,Farming,Basic
4904,Nursing,Basic
4904,Security Guarding,Intermediate
4905,Textile Machine Operation,Intermediate
4905,Farming,Intermediate
4905,Cooking,Advanced
4906,Housekeeping,Intermediate
4907,Excel,Basic
4908,Serving,Advanced
4908,Driving,Intermediate
4908,Housekeeping,Basic
4909,Patient Care,Intermediate
4909,Forklift Operation,Basic
4909,Teaching Assistance,Advanced
4910,Plumbing,Intermediate
4910,Welding,Advanced
4911,Scaffolding,Basic
4912,Logistics Coordination,Intermediate
4912,Construction Supervision,Intermediate
4913,Scaffolding,Basic
4914,Banquet Service,Intermediate
4915,Welding,Basic
4915,Data Entry,Advanced
4915,Heavy Vehicle Driving,Intermediate
4916,Nursing,Basic
4917,Janitorial Skills,Intermediate
4918,IT Skills,Advanced
4918,Guest Relations,Advanced
4918,Electrical,Intermediate
4918,Retail Sales,Intermediate
4919,Packing,Intermediate
4920,Shuttering Carpentry,Basic
4921,Patient Care,Intermediate
4922,Food Preparation,Basic
4922,Security Guarding,Advanced
4922,Teaching Assistance,Basic
4922,Concrete Mixing,Intermediate
4923,Facility Maintenance,Intermediate
4923,Barista Skills,Intermediate
4923,Scaffolding,Intermediate
4924,Inventory Management,Basic
4925,Nursing,Advanced
4926,Concrete Mixing,Intermediate
4927,Front Desk Operations,Basic
4928,Concrete Mixing,Basic
4928,Cooking,Advanced
4929,Beauty Therapy,Intermediate
4929,Driving,Intermediate
4930,CCTV Monitoring,Basic
4930,Vehicle Maintenance,Advanced
4930,Caregiving,Basic
4931,Childcare,Basic
4931,MS Office,Intermediate
4931,Inventory Management,Advanced
4932,Scaffolding,Advanced
4933,Food Preparation,Basic
4934,Administrative Support,Intermediate
4934,Driving,Basic
4935,Heavy Vehicle Driving,Advanced
4935,Cooking,Advanced
4936,Nursing,Advanced
4937,Laundry,Basic
4938,Guest Relations,Intermediate
4938,Childcare,Advanced
4939,Nursing,Basic
4940,Packing,Intermediate
4940,Livestock Management,Intermediate
4941,Excel,Basic
4941,Quality Inspection,Basic
4942,Administrative Support,Intermediate
4942,Banquet Service,Intermediate
4943,Accounting,Intermediate
4943,Serving,Basic
4943,Sewing,Advanced
4944,Sewing,Advanced
4944,Teaching Assistance,Advanced
4944,Scaffolding,Intermediate
4945,Patient Care,Basic
4945,Excel,Advanced
4945,Retail Sales,Basic
4946,First Aid,Advanced
4946,CCTV Monitoring,Basic
4946,Bookkeeping,Intermediate
4947,Sewing,Basic
4948,Shuttering Carpentry,Intermediate
4949,Sewing,Advanced
4949,Housekeeping,Advanced
4949,Patient Care,Basic
4950,Nursing,Basic
4951,Carpentry,Intermediate
4951,Cooking,Basic
4951,Teaching Assistance,Basic
4952,Welding,Basic
4952,Hairdressing,Advanced
4952,MS Office,Basic
4952,Driving,Intermediate
4952,Housekeeping,Intermediate
4953,Makeup Artistry,Basic
4953,Packing,Advanced
4954,Home Cleaning,Basic
4954,Hairdressing,Intermediate
4955,Packing,Advanced
4956,Concrete Mixing,Basic
4956,Administrative Support,Advanced
4956,Facility Maintenance,Advanced
4957,MS Office,Basic
4958,Packing,Advanced
4958,Childcare,Basic
4958,Kitchen Assistance,Advanced
4959,Food Preparation,Intermediate
4960,Quality Inspection,Basic
4960,Textile Machine Operation,Intermediate
4961,Tiling,Advanced
4961,Tailoring,Intermediate
4961,Electrical,Intermediate
4962,Garment Quality Control,Basic
4963,Scaffolding,Advanced
4964,Fishing,Advanced
4964,Laundry,Intermediate
4965,Vehicle Maintenance,Advanced
4966,Elderly Care,Advanced
4966,Carpentry,Intermediate
4967,Kitchen Assistance,Intermediate
4967,Tiling,Advanced
4968,Packing,Intermediate
4968,Makeup Artistry,Basic
4968,Bar Bending,Advanced
4968,Construction Supervision,Advanced
4969,Garment Quality Control,Intermediate
4969,Bookkeeping,Intermediate
4970,Sewing,Advanced
4971,Carpentry,Basic
4971,Garment Quality Control,Basic
4971,IT Skills,Basic
4972,Teaching Assistance,Basic
4972,Livestock Management,Intermediate
4972,Excel,Basic
4973,Farming,Basic
4973,First Aid,Intermediate
4973,Health Aide,Advanced
4974,Administrative Support,Intermediate
4974,Heavy Vehicle Driving,Intermediate
4975,Hairdressing,Intermediate
4975,Front Desk Operations,Advanced
4976,Health Aide,Intermediate
4977,Hotel Housekeeping,Advanced
4977,Delivery Driving,Advanced
4978,Childcare,Basic
4978,Housekeeping,Basic
4978,Vehicle Maintenance,Basic
4979,Electrical,Intermediate
4980,Tailoring,Advanced
4981,Home Cleaning,Intermediate
4981,Hotel Housekeeping,Intermediate
4982,Sewing,Basic
4983,Garment Quality Control,Basic
4983,Front Desk Operations,Basic
4984,Banquet Service,Intermediate
4984,Forklift Operation,Advanced
4984,Painting,Advanced
4985,Logistics Coordination,Advanced
4985,Bookkeeping,Advanced
4985,Bar Bending,Basic
4986,Nursing,Intermediate
4987,Packing,Basic
4987,Hotel Housekeeping,Basic
4987,Laundry,Advanced
4988,Nursing,Advanced
4989,Painting,Intermediate
4989,Kitchen Assistance,Basic
4989,Textile Machine Operation,Basic
4990,Shuttering Carpentry,Basic
4990,Nursing,Intermediate
4991,Welding,Basic
4991,Accounting,Basic
4991,Laundry,Intermediate
4992,Teaching Assistance,Intermediate
4992,Retail Sales,Intermediate
4992,Painting,Advanced
4993,Security Guarding,Basic
4994,Housekeeping,Basic
4994,Caregiving,Basic
4994,IT Skills,Advanced
4995,Livestock Management,Advanced
4995,Sewing,Advanced
4995,Textile Machine Operation,Advanced
4997,Fishing,Basic
4997,Nursing,Intermediate
4998,Housekeeping,Basic
4998,Tiling,Advanced
4998,Serving,Advanced
4998,Patient Care,Basic
4999,Hairdressing,Intermediate
4999,Masonry,Basic
5000,Heavy Vehicle Driving,Basic
5000,Security Guarding,Basic
5000,Scaffolding,Advanced
5001,Childcare,Basic
5001,Health Aide,Basic
5002,Plumbing,Basic
5002,Barista Skills,Basic
5002,Delivery Driving,Advanced
5003,Home Cleaning,Basic
5003,CCTV Monitoring,Advanced
5004,Farming,Intermediate
5004,Makeup Artistry,Intermediate
5005,Packing,Basic
5006,Accounting,Advanced
5007,Data Entry,Advanced
5008,MS Office,Advanced
5008,Customer Service,Advanced
5009,Forklift Operation,Intermediate
5009,Plumbing,Intermediate
5009,Vehicle Maintenance,Basic
5010,Driving,Basic
5011,Security Guarding,Advanced
5011,Concrete Mixing,Intermediate
5011,Nursing,Basic
5012,Electrical,Advanced
5013,Livestock Management,Intermediate
5013,Patient Care,Basic
5013,Nursing,Advanced
5014,Excel,Intermediate
5014,Logistics Coordination,Basic
5015,Textile Machine Operation,Advanced
5016,Bar Bending,Advanced
5017,Masonry,Intermediate
5017,Tiling,Intermediate
5017,Barista Skills,Advanced
5018,Housekeeping,Advanced
5018,Tiling,Basic
5018,Home Cleaning,Advanced
5019,Electrical,Basic
5020,Shuttering Carpentry,Basic
5020,Construction Supervision,Advanced
5020,Accounting,Advanced
5021,Textile Machine Operation,Advanced
5021,Beauty Therapy,Advanced
5021,Logistics Coordination,Intermediate
5021,Livestock Management,Advanced
5022,Kitchen Assistance,Intermediate
5022,Horticulture,Intermediate
5022,Health Aide,Basic
5022,Plumbing,Basic
5023,Makeup Artistry,Advanced
5023,Driving,Intermediate
5023,IT Skills,Advanced
5024,Barista Skills,Intermediate
5024,Cooking,Advanced
5025,Delivery Driving,Advanced
5025,Beauty Therapy,Intermediate
5025,Forklift Operation,Intermediate
5026,Tiling,Intermediate
5026,Laundry,Basic
5027,Packing,Intermediate
5027,Shuttering Carpentry,Intermediate
5028,CCTV Monitoring,Basic
5028,Sewing,Intermediate
5029,Bar Bending,Advanced
5030,Nursing,Intermediate
5030,Retail Sales,Advanced
5030,Front Desk Operations,Intermediate
5031,Sewing,Advanced
5033,Delivery Driving,Intermediate
5033,Farming,Intermediate
5033,Administrative Support,Advanced
5034,Nursing,Advanced
5035,Teaching Assistance,Basic
5035,Scaffolding,Intermediate
5036,Medical Assistance,Basic
5036,Heavy Vehicle Driving,Intermediate
5036,Driving,Basic
5036,Sewing,Basic
5037,Nursing,Basic
5037,Serving,Advanced
5038,Vehicle Maintenance,Intermediate
5038,Guest Relations,Intermediate
5038,Bar Bending,Basic
5039,Logistics Coordination,Advanced
5039,Hotel Housekeeping,Basic
5039,Janitorial Skills,Basic
5039,Welding,Advanced
5039,Carpentry,Intermediate
5040,Vehicle Maintenance,Advanced
5040,Administrative Support,Basic
5041,Forklift Operation,Basic
5041,First Aid,Intermediate
5042,Driving,Basic
5043,Quality Inspection,Advanced
5043,Banquet Service,Intermediate
5044,Logistics Coordination,Basic
5045,Packing,Basic
5046,Childcare,Basic
5046,Vehicle Maintenance,Basic
5047,Serving,Advanced
5048,Driving,Basic
5049,Nursing,Intermediate
5049,Horticulture,Intermediate
5049,Health Aide,Advanced
5049,Electrical,Intermediate
5050,Excel,Intermediate
5050,First Aid,Basic
5051,Driving,Intermediate
5052,Security Guarding,Basic
5052,Retail Sales,Advanced
5052,Facility Maintenance,Intermediate
5052,MS Office,Basic
5053,Horticulture,Advanced
5053,Tailoring,Advanced
5053,Administrative Support,Advanced
5053,Makeup Artistry,Intermediate
5054,Packing,Basic
5055,MS Office,Advanced
5055,Tiling,Basic
5055,Guest Relations,Intermediate
5055,Shuttering Carpentry,Basic
5056,Sewing,Advanced
5057,Driving,Basic
5057,Home Cleaning,Basic
5058,Customer Service,Advanced
5059,Inventory Management,Intermediate
5059,MS Office,Intermediate
5059,Shuttering Carpentry,Advanced
5060,Concrete Mixing,Intermediate
5060,Retail Sales,Advanced
5060,Packing,Basic
5060,Childcare,Advanced
5060,CCTV Monitoring,Intermediate
5061,Concrete Mixing,Intermediate
5061,Masonry,Basic
5062,Serving,Basic
5062,Sewing,Intermediate
5063,Nursing,Basic
5064,Front Desk Operations,Basic
5064,Painting,Intermediate
5064,Administrative Support,Intermediate
5065,Barista Skills,Advanced
5065,Scaffolding,Advanced
5065,Sewing,Advanced
5065,Vehicle Maintenance,Basic
5066,Shuttering Carpentry,Advanced
5066,Guest Relations,Intermediate
