ContractID,ApplicationID,JobID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks
4303,14406,1062,4884,C0004303,2026-01-23,2026-04-03,1,Active,2026-01-23,Travel Allowance
4304,14417,2082,4887,C0004304,2025-10-01,2026-12-03,0,Active,2025-10-01,SLBFE Standard Contract
4305,14419,61,4888,C0004305,2025-10-18,2027-04-22,0,Active,2025-10-18,Housing Provided
4306,14420,632,4888,C0004306,2024-04-30,2025-10-21,0,Active,2024-04-30,Fixed-Term
4307,14421,1733,4888,C0004307,2025-01-23,2026-01-06,0,Active,2025-01-23,Travel Allowance
4308,14423,1680,4890,C0004308,2026-06-09,2026-11-16,0,Active,2026-06-09,Housing Provided
4309,14426,3022,4890,C0004309,2026-02-02,2027-05-01,0,Active,2026-02-02,SLBFE Standard Contract
4310,14430,4923,4891,C0004310,2025-11-13,2027-05-05,0,Active,2025-11-13,Fixed-Term
4311,14434,3029,4892,C0004311,2026-05-02,2027-03-02,0,Active,2026-05-02,Fixed-Term
4312,14436,3658,4893,C0004312,2025-07-06,2026-09-17,0,Active,2025-07-06,Fixed-Term
4313,14444,2070,4894,C0004313,2026-05-31,2026-09-25,1,Active,2026-05-31,Housing Provided
4314,14446,2,4894,C0004314,2024-06-27,2026-04-23,0,Active,2024-06-27,SLBFE Standard Contract
4315,14447,236,4895,C0004315,2024-11-17,2027-05-07,1,Active,2024-11-17,Housing Provided
4316,14452,2046,4899,C0004316,2025-12-09,2026-04-26,0,Active,2025-12-09,SLBFE Standard Contract
4317,14454,2288,4901,C0004317,2026-01-06,2027-02-05,0,Active,2026-01-06,Housing Provided
4318,14465,3834,4906,C0004318,2025-10-27,2026-08-11,1,Active,2025-10-27,SLBFE Standard Contract
4319,14469,57,4906,C0004319,2025-08-22,2026-08-12,1,Active,2025-08-22,Travel Allowance
4320,14481,4426,4910,C0004320,2025-02-24,2027-01-23,1,Active,2025-02-24,Travel Allowance
4321,14485,2665,4911,C0004321,2025-01-08,2027-01-06,0,Active,2025-01-08,Travel Allowance
4322,14488,4522,4913,C0004322,2025-12-28,2026-09-08,0,Active,2025-12-28,Fixed-Term
4323,14489,4259,4914,C0004323,2025-04-12,2025-11-22,0,Active,2025-04-12,Fixed-Term
4324,14490,4718,4914,C0004324,2025-03-15,2025-08-06,1,Active,2025-03-15,Fixed-Term
4325,14492,2189,4914,C0004325,2026-04-06,2026-08-14,1,Active,2026-04-06,Travel Allowance
4326,14498,249,4916,C0004326,2026-03-27,2026-07-23,0,Active,2026-03-27,Fixed-Term
4327,14499,3730,4916,C0004327,2025-08-13,2026-07-27,1,Active,2025-08-13,Travel Allowance
4328,14507,1928,4920,C0004328,2025-04-19,2026-07-27,1,Active,2025-04-19,Travel Allowance
4329,14509,1926,4920,C0004329,2025-09-09,2027-08-04,1,Active,2025-09-09,Travel Allowance
4330,14517,1781,4922,C0004330,2026-06-06,2026-08-22,0,Active,2026-06-06,Fixed-Term
4331,14519,3413,4924,C0004331,2026-08-18,2027-05-02,1,Active,2026-08-18,SLBFE Standard Contract
4332,14521,2156,4925,C0004332,2024-12-31,2025-03-02,1,Active,2024-12-31,SLBFE Standard Contract
4333,14530,363,4928,C0004333,2025-04-07,2026-06-26,0,Active,2025-04-07,SLBFE Standard Contract
4334,14532,1695,4929,C0004334,2024-03-29,2027-04-04,0,Active,2024-03-29,Fixed-Term
4335,14534,1344,4929,C0004335,2024-04-09,2025-07-31,0,Active,2024-04-09,Fixed-Term
4336,14541,4595,4935,C0004336,2024-05-02,2026-03-09,0,Active,2024-05-02,Fixed-Term
4337,14543,915,4936,C0004337,2025-01-15,2025-03-18,1,Active,2025-01-15,Housing Provided
4338,14545,2878,4936,C0004338,2025-08-07,2027-03-04,1,Active,2025-08-07,Fixed-Term
4339,14547,421,4936,C0004339,2026-07-16,2027-08-01,1,Active,2026-07-16,SLBFE Standard Contract
4340,14549,896,4936,C0004340,2025-06-19,2027-06-15,1,Active,2025-06-19,Travel Allowance
4341,14555,3273,4942,C0004341,2025-10-12,2026-11-27,0,Active,2025-10-12,Travel Allowance
4342,14560,4359,4945,C0004342,2025-01-30,2027-01-17,0,Active,2025-01-30,Fixed-Term
4343,14562,594,4945,C0004343,2026-04-01,2026-04-15,0,Active,2026-04-01,Housing Provided
4344,14566,2718,4946,C0004344,2025-12-21,2026-04-13,1,Active,2025-12-21,Housing Provided
4345,14567,1249,4947,C0004345,2025-07-18,2025-11-05,0,Active,2025-07-18,Fixed-Term
4346,14572,3417,4948,C0004346,2024-05-14,2026-08-29,1,Active,2024-05-14,Travel Allowance
4347,14580,1621,4950,C0004347,2024-06-27,2026-04-16,1,Active,2024-06-27,Housing Provided
4348,14582,1383,4950,C0004348,2026-05-28,2026-12-05,1,Active,2026-05-28,Housing Provided
4349,14593,1454,4953,C0004349,2025-03-16,2026-11-24,0,Active,2025-03-16,SLBFE Standard Contract
4350,14594,411,4954,C0004350,2025-08-09,2026-12-27,0,Active,2025-08-09,Housing Provided
4351,14595,3323,4954,C0004351,2025-09-13,2027-01-27,1,Active,2025-09-13,SLBFE Standard Contract
4352,14596,2360,4954,C0004352,2025-10-18,2026-03-25,0,Active,2025-10-18,Housing Provided
4353,14597,278,4954,C0004353,2026-03-25,2027-07-17,1,Active,2026-03-25,Travel Allowance
4354,14598,4189,4955,C0004354,2026-03-21,2027-08-07,1,Active,2026-03-21,Travel Allowance
4355,14603,1655,4958,C0004355,2026-05-22,2027-06-01,1,Active,2026-05-22,SLBFE Standard Contract
4356,14606,108,4960,C0004356,2025-08-21,2025-11-15,0,Active,2025-08-21,SLBFE Standard Contract
4357,14608,4967,4961,C0004357,2025-03-11,2025-08-07,1,Active,2025-03-11,SLBFE Standard Contract
4358,14610,669,4962,C0004358,2026-04-28,2026-06-13,1,Active,2026-04-28,SLBFE Standard Contract
4359,14612,2,4963,C0004359,2025-08-28,2026-12-19,0,Active,2025-08-28,SLBFE Standard Contract
4360,14618,1994,4965,C0004360,2025-02-20,2027-07-06,0,Active,2025-02-20,SLBFE Standard Contract
4361,14624,4486,4969,C0004361,2026-05-04,2027-06-06,0,Active,2026-05-04,SLBFE Standard Contract
4362,14629,796,4970,C0004362,2026-08-11,2026-08-29,1,Active,2026-08-11,Travel Allowance
4363,14635,1317,4974,C0004363,2024-11-18,2025-06-25,0,Active,2024-11-18,Fixed-Term
4364,14636,42,4974,C0004364,2026-07-05,2026-09-24,1,Active,2026-07-05,Travel Allowance
4365,14641,565,4977,C0004365,2026-08-16,2027-05-17,1,Active,2026-08-16,Fixed-Term
4366,14643,3405,4977,C0004366,2026-08-11,2027-04-26,1,Active,2026-08-11,SLBFE Standard Contract
4367,14651,4062,4979,C0004367,2025-10-21,2027-06-19,1,Active,2025-10-21,Fixed-Term
4368,14654,610,4980,C0004368,2026-05-24,2026-11-11,1,Active,2026-05-24,Housing Provided
4369,14655,2110,4981,C0004369,2025-07-06,2026-12-27,0,Active,2025-07-06,Housing Provided
4370,14659,1850,4981,C0004370,2026-08-11,2027-01-21,1,Active,2026-08-11,SLBFE Standard Contract
4371,14662,3779,4982,C0004371,2026-03-08,2026-07-26,0,Active,2026-03-08,Fixed-Term
4372,14666,1619,4985,C0004372,2026-06-23,2026-08-06,1,Active,2026-06-23,SLBFE Standard Contract
4373,14673,3853,4986,C0004373,2025-03-23,2026-10-04,1,Active,2025-03-23,Fixed-Term
4374,14674,1032,4986,C0004374,2026-05-29,2026-06-12,0,Active,2026-05-29,Fixed-Term
4375,14676,2156,4988,C0004375,2026-03-05,2026-07-05,0,Active,2026-03-05,SLBFE Standard Contract
4376,14677,371,4988,C0004376,2024-10-01,2027-04-22,1,Active,2024-10-01,Housing Provided
4377,14680,1920,4989,C0004377,2024-03-04,2026-11-22,0,Active,2024-03-04,SLBFE Standard Contract
4378,14682,2375,4990,C0004378,2026-05-14,2027-08-19,1,Active,2026-05-14,Travel Allowance
4379,14683,717,4990,C0004379,2026-06-10,2027-07-26,1,Active,2026-06-10,Housing Provided
4380,14689,1462,4992,C0004380,2026-03-01,2027-06-24,1,Active,2026-03-01,Travel Allowance
4381,14695,3328,4995,C0004381,2025-06-11,2027-01-22,0,Active,2025-06-11,Housing Provided
4382,14699,352,4996,C0004382,2024-10-09,2025-03-19,1,Active,2024-10-09,Housing Provided
4383,14700,2106,4997,C0004383,2024-02-28,2026-11-23,0,Active,2024-02-28,SLBFE Standard Contract
4384,14702,717,4997,C0004384,2025-04-13,2026-05-06,1,Active,2025-04-13,Housing Provided
4385,14703,2440,4997,C0004385,2024-10-03,2025-04-16,1,Active,2024-10-03,Housing Provided
4386,14711,1503,5000,C0004386,2025-08-09,2026-05-09,0,Active,2025-08-09,SLBFE Standard Contract
4387,14718,829,5000,C0004387,2025-07-18,2026-01-31,0,Active,2025-07-18,Travel Allowance
4388,14723,4024,5002,C0004388,2024-03-08,2027-07-03,0,Active,2024-03-08,Fixed-Term
4389,14725,1502,5002,C0004389,2025-02-01,2026-12-11,0,Active,2025-02-01,Fixed-Term
4390,14731,303,5003,C0004390,2025-03-01,2025-11-23,1,Active,2025-03-01,Travel Allowance
4391,14735,413,5004,C0004391,2024-08-16,2025-06-25,0,Active,2024-08-16,SLBFE Standard Contract
4392,14736,4281,5004,C0004392,2025-09-30,2025-11-25,1,Active,2025-09-30,Fixed-Term
4393,14738,2195,5004,C0004393,2026-02-25,2026-05-03,0,Active,2026-02-25,Housing Provided
4394,14745,1521,5006,C0004394,2026-07-31,2026-08-30,0,Active,2026-07-31,SLBFE Standard Contract
4395,14750,1567,5007,C0004395,2025-09-14,2026-11-21,0,Active,2025-09-14,Travel Allowance
4396,14751,1721,5007,C0004396,2026-05-28,2027-08-08,0,Active,2026-05-28,SLBFE Standard Contract
4397,14757,1129,5010,C0004397,2025-12-15,2026-04-04,0,Active,2025-12-15,Housing Provided
4398,14758,1265,5010,C0004398,2026-04-29,2027-06-06,1,Active,2026-04-29,SLBFE Standard Contract
4399,14762,4514,5011,C0004399,2025-03-12,2026-01-26,0,Active,2025-03-12,Fixed-Term
4400,14766,2154,5012,C0004400,2026-04-05,2027-05-24,1,Active,2026-04-05,Housing Provided
4401,14769,3281,5013,C0004401,2026-01-03,2027-07-10,0,Active,2026-01-03,SLBFE Standard Contract
4402,14770,3331,5013,C0004402,2025-12-29,2027-01-23,1,Active,2025-12-29,Fixed-Term
4403,14771,309,5013,C0004403,2026-08-11,2026-08-31,0,Active,2026-08-11,Housing Provided
4404,14775,3250,5014,C0004404,2025-02-27,2025-04-16,1,Active,2025-02-27,Fixed-Term
4405,14779,255,5016,C0004405,2025-11-13,2026-07-23,1,Active,2025-11-13,Fixed-Term
4406,14780,4898,5016,C0004406,2025-05-15,2027-01-10,0,Active,2025-05-15,SLBFE Standard Contract
4407,14781,44,5016,C0004407,2025-08-21,2025-11-27,0,Active,2025-08-21,Housing Provided
4408,14782,4947,5017,C0004408,2025-03-03,2027-08-13,0,Active,2025-03-03,Fixed-Term
4409,14784,1207,5018,C0004409,2025-09-06,2025-10-02,0,Active,2025-09-06,Housing Provided
4410,14785,1662,5018,C0004410,2026-03-29,2026-12-12,0,Active,2026-03-29,Fixed-Term
4411,14792,3904,5021,C0004411,2025-08-09,2026-11-21,1,Active,2025-08-09,Fixed-Term
4412,14794,1447,5022,C0004412,2026-08-07,2027-04-27,1,Active,2026-08-07,Fixed-Term
4413,14795,1238,5022,C0004413,2026-07-31,2026-11-14,0,Active,2026-07-31,Housing Provided
4414,14805,998,5026,C0004414,2026-02-20,2026-02-27,1,Active,2026-02-20,Housing Provided
4415,14809,668,5029,C0004415,2025-07-02,2026-09-13,1,Active,2025-07-02,Fixed-Term
4416,14813,924,5030,C0004416,2024-12-12,2027-05-26,1,Active,2024-12-12,SLBFE Standard Contract
4417,14814,1929,5031,C0004417,2025-07-13,2027-07-24,0,Active,2025-07-13,SLBFE Standard Contract
4418,14820,328,5033,C0004418,2025-11-08,2026-03-04,1,Active,2025-11-08,SLBFE Standard Contract
4419,14821,720,5033,C0004419,2025-05-18,2025-06-27,1,Active,2025-05-18,Travel Allowance
4420,14822,1467,5035,C0004420,2026-02-21,2026-10-28,0,Active,2026-02-21,Fixed-Term
4421,14826,2239,5035,C0004421,2025-07-16,2026-07-22,0,Active,2025-07-16,Fixed-Term
4422,14829,1997,5036,C0004422,2025-11-20,2026-03-18,1,Active,2025-11-20,SLBFE Standard Contract
4423,14834,2412,5038,C0004423,2026-02-16,2026-10-28,0,Active,2026-02-16,Fixed-Term
4424,14835,2120,5039,C0004424,2024-10-08,2025-09-15,0,Active,2024-10-08,SLBFE Standard Contract
4425,14836,1271,5039,C0004425,2025-04-05,2026-02-05,1,Active,2025-04-05,Fixed-Term
4426,14839,1817,5040,C0004426,2025-03-24,2026-11-22,1,Active,2025-03-24,Fixed-Term
4427,14849,1111,5042,C0004427,2025-09-18,2027-06-25,1,Active,2025-09-18,Travel Allowance
4428,14852,270,5042,C0004428,2026-05-25,2027-08-15,1,Active,2026-05-25,Housing Provided
4429,14855,1932,5043,C0004429,2026-06-15,2026-09-22,1,Active,2026-06-15,SLBFE Standard Contract
4430,14859,1518,5044,C0004430,2025-04-17,2026-05-02,0,Active,2025-04-17,SLBFE Standard Contract
4431,14865,502,5046,C0004431,2024-09-20,2026-07-13,1,Active,2024-09-20,Fixed-Term
4432,14869,4595,5049,C0004432,2025-12-20,2026-07-24,1,Active,2025-12-20,Housing Provided
4433,14870,1336,5050,C0004433,2025-10-22,2026-02-03,0,Active,2025-10-22,Housing Provided
4434,14875,32,5051,C0004434,2026-03-02,2027-03-25,1,Active,2026-03-02,Fixed-Term
4435,14877,1977,5052,C0004435,2026-07-19,2026-12-26,0,Active,2026-07-19,Travel Allowance
4436,14884,4373,5056,C0004436,2024-06-27,2027-06-02,0,Active,2024-06-27,Housing Provided
4437,14886,328,5056,C0004437,2025-03-31,2027-05-24,1,Active,2025-03-31,Travel Allowance
4438,14891,1340,5059,C0004438,2025-03-25,2027-07-20,1,Active,2025-03-25,Travel Allowance
4439,14896,2338,5062,C0004439,2025-11-24,2026-07-27,0,Active,2025-11-24,Fixed-Term
4440,14898,1403,5063,C0004440,2025-02-06,2025-08-11,0,Active,2025-02-06,Housing Provided
4441,14900,819,5064,C0004441,2026-03-08,2026-10-08,1,Active,2026-03-08,Housing Provided
4442,14909,3555,5065,C0004442,2025-11-23,2026-06-12,1,Active,2025-11-23,Fixed-Term
4443,14911,1505,5066,C0004443,2026-08-13,2027-06-03,1,Active,2026-08-13,Travel Allowance
4444,14916,603,5067,C0004444,2026-06-03,2026-11-10,0,Active,2026-06-03,Housing Provided
4445,14918,2854,5068,C0004445,2025-09-06,2026-02-12,0,Active,2025-09-06,Travel Allowance
4446,14924,139,5070,C0004446,2026-05-29,2027-07-22,0,Active,2026-05-29,Fixed-Term
4447,14926,698,5071,C0004447,2025-10-15,2027-03-18,0,Active,2025-10-15,Housing Provided
4448,14927,3122,5071,C0004448,2025-05-09,2026-10-18,1,Active,2025-05-09,Fixed-Term
4449,14929,544,5072,C0004449,2026-07-02,2026-09-17,0,Active,2026-07-02,Travel Allowance
4450,14931,2054,5072,C0004450,2025-05-17,2026-10-25,1,Active,2025-05-17,Fixed-Term
4451,14933,1172,5072,C0004451,2025-11-28,2025-12-03,1,Active,2025-11-28,Fixed-Term
4452,14937,4115,5073,C0004452,2025-08-15,2026-11-13,0,Active,2025-08-15,SLBFE Standard Contract
4453,14938,3522,5073,C0004453,2026-07-29,2027-02-06,0,Active,2026-07-29,Housing Provided
4454,14943,1574,5074,C0004454,2026-06-26,2026-11-06,1,Active,2026-06-26,Fixed-Term
4455,14947,928,5075,C0004455,2026-05-21,2027-07-09,0,Active,2026-05-21,Housing Provided
4456,14952,3813,5077,C0004456,2025-09-21,2026-07-29,1,Active,2025-09-21,Fixed-Term
4457,14955,139,5078,C0004457,2026-02-09,2027-06-24,0,Active,2026-02-09,Housing Provided
4458,14958,4568,5078,C0004458,2024-02-25,2026-06-16,1,Active,2024-02-25,Travel Allowance
4459,14959,3625,5079,C0004459,2026-06-15,2027-08-08,1,Active,2026-06-15,Travel Allowance
4460,14968,4014,5085,C0004460,2025-11-30,2026-08-23,1,Active,2025-11-30,Travel Allowance
4461,14973,1931,5088,C0004461,2024-08-06,2024-12-18,0,Active,2024-08-06,Fixed-Term
4462,14982,92,5090,C0004462,2025-10-22,2027-07-12,0,Active,2025-10-22,Housing Provided
4463,14989,2544,5093,C0004463,2025-01-18,2025-12-08,0,Active,2025-01-18,SLBFE Standard Contract
4464,14993,1887,5094,C0004464,2025-07-22,2027-07-14,1,Active,2025-07-22,SLBFE Standard Contract
4465,14999,3127,5096,C0004465,2024-06-02,2026-04-29,0,Active,2024-06-02,SLBFE Standard Contract
4466,15001,316,5098,C0004466,2026-01-17,2027-07-09,1,Active,2026-01-17,SLBFE Standard Contract
4467,15003,1030,5099,C0004467,2024-11-09,2025-07-20,1,Active,2024-11-09,Travel Allowance
4468,15006,2925,5099,C0004468,2026-06-20,2026-11-22,1,Active,2026-06-20,Travel Allowance
4469,15011,2244,5102,C0004469,2025-01-10,2026-04-17,1,Active,2025-01-10,Travel Allowance
4470,15015,169,5103,C0004470,2025-09-23,2027-06-22,1,Active,2025-09-23,SLBFE Standard Contract
4471,15019,1039,5105,C0004471,2024-10-22,2025-05-21,1,Active,2024-10-22,SLBFE Standard Contract
4472,15027,2318,5107,C0004472,2024-06-21,2024-08-22,0,Active,2024-06-21,Travel Allowance
4473,15030,2247,5108,C0004473,2026-05-01,2026-05-08,1,Active,2026-05-01,Fixed-Term
4474,15032,1273,5108,C0004474,2023-11-07,2024-11-02,0,Active,2023-11-07,Travel Allowance
4475,15035,4434,5109,C0004475,2025-12-12,2026-02-12,0,Active,2025-12-12,Housing Provided
4476,15039,3590,5110,C0004476,2025-08-16,2026-01-02,0,Active,2025-08-16,Travel Allowance
4477,15040,885,5110,C0004477,2026-01-06,2026-02-01,0,Active,2026-01-06,Fixed-Term
4478,15042,4158,5110,C0004478,2025-03-04,2025-06-08,0,Active,2025-03-04,Housing Provided
4479,15044,2427,5111,C0004479,2024-10-14,2026-07-29,0,Active,2024-10-14,Travel Allowance
4480,15048,3378,5113,C0004480,2026-02-19,2027-01-11,0,Active,2026-02-19,Fixed-Term
4481,15055,1050,5115,C0004481,2024-09-14,2025-07-26,0,Active,2024-09-14,SLBFE Standard Contract
4482,15056,2513,5115,C0004482,2024-08-27,2026-07-31,0,Active,2024-08-27,SLBFE Standard Contract
4483,15058,921,5117,C0004483,2025-10-28,2027-04-14,1,Active,2025-10-28,Travel Allowance
4484,15061,2319,5117,C0004484,2026-01-22,2026-11-13,0,Active,2026-01-22,Fixed-Term
4485,15064,1052,5118,C0004485,2023-12-18,2026-02-19,1,Active,2023-12-18,SLBFE Standard Contract
4486,15068,658,5119,C0004486,2025-04-28,2026-04-08,1,Active,2025-04-28,Housing Provided
4487,15070,1470,5120,C0004487,2026-05-17,2027-06-25,0,Active,2026-05-17,SLBFE Standard Contract
4488,15071,1406,5120,C0004488,2025-03-12,2026-12-01,0,Active,2025-03-12,Travel Allowance
4489,15072,1188,5120,C0004489,2025-09-05,2027-07-27,0,Active,2025-09-05,Travel Allowance
4490,15073,2285,5121,C0004490,2024-01-18,2025-10-12,0,Active,2024-01-18,SLBFE Standard Contract
4491,15078,1091,5123,C0004491,2024-05-23,2026-04-20,0,Active,2024-05-23,Travel Allowance
4492,15083,4674,5125,C0004492,2026-07-13,2027-05-08,1,Active,2026-07-13,Travel Allowance
4493,15089,3758,5128,C0004493,2024-07-08,2026-02-26,1,Active,2024-07-08,Fixed-Term
4494,15097,4433,5129,C0004494,2025-08-16,2026-12-28,1,Active,2025-08-16,Fixed-Term
4495,15098,922,5129,C0004495,2026-02-21,2026-10-08,0,Active,2026-02-21,Housing Provided
4496,15099,117,5129,C0004496,2025-07-08,2026-06-07,0,Active,2025-07-08,SLBFE Standard Contract
4497,15101,1428,5129,C0004497,2025-07-09,2026-11-17,1,Active,2025-07-09,Housing Provided
4498,15113,1527,5136,C0004498,2026-01-10,2026-09-06,1,Active,2026-01-10,SLBFE Standard Contract
4499,15116,1166,5137,C0004499,2026-06-13,2027-03-25,1,Active,2026-06-13,Housing Provided
4500,15118,1457,5137,C0004500,2025-11-13,2026-04-24,1,Active,2025-11-13,Fixed-Term
4501,15124,29,5138,C0004501,2026-08-01,2027-03-19,1,Active,2026-08-01,SLBFE Standard Contract
4502,15126,1266,5139,C0004502,2024-06-03,2025-12-26,0,Active,2024-06-03,Housing Provided
4503,15128,2030,5140,C0004503,2025-05-20,2027-07-24,1,Active,2025-05-20,Housing Provided
4504,15137,1197,5141,C0004504,2024-05-22,2025-11-23,0,Active,2024-05-22,Travel Allowance
4505,15140,1480,5142,C0004505,2024-05-21,2024-08-21,1,Active,2024-05-21,Housing Provided
4506,15143,896,5144,C0004506,2025-02-05,2027-02-14,1,Active,2025-02-05,Fixed-Term
4507,15144,1762,5144,C0004507,2025-01-05,2027-07-04,0,Active,2025-01-05,Travel Allowance
4508,15150,264,5146,C0004508,2024-05-06,2025-03-14,1,Active,2024-05-06,Travel Allowance
4509,15151,4921,5146,C0004509,2026-06-04,2026-11-03,1,Active,2026-06-04,SLBFE Standard Contract
4510,15152,5,5146,C0004510,2026-01-22,2027-08-20,0,Active,2026-01-22,SLBFE Standard Contract
4511,15158,795,5147,C0004511,2026-06-27,2027-02-23,1,Active,2026-06-27,Fixed-Term
4512,15159,2641,5147,C0004512,2025-03-30,2026-09-23,1,Active,2025-03-30,Fixed-Term
4513,15162,663,5149,C0004513,2025-10-07,2025-12-06,1,Active,2025-10-07,Housing Provided
4514,15164,580,5150,C0004514,2024-10-18,2027-03-07,1,Active,2024-10-18,Fixed-Term
4515,15178,3355,5157,C0004515,2026-04-18,2026-09-15,1,Active,2026-04-18,SLBFE Standard Contract
4516,15180,2209,5158,C0004516,2024-01-11,2025-03-07,0,Active,2024-01-11,Fixed-Term
4517,15181,1274,5159,C0004517,2026-07-02,2026-11-30,0,Active,2026-07-02,Fixed-Term
4518,15183,2928,5159,C0004518,2026-04-22,2027-01-26,0,Active,2026-04-22,Fixed-Term
4519,15186,2372,5160,C0004519,2025-10-10,2026-07-04,0,Active,2025-10-10,Fixed-Term
4520,15188,3846,5161,C0004520,2025-09-25,2027-02-23,1,Active,2025-09-25,SLBFE Standard Contract
4521,15189,3064,5162,C0004521,2025-07-03,2027-08-02,1,Active,2025-07-03,Housing Provided
4522,15194,1136,5163,C0004522,2026-07-25,2026-11-21,1,Active,2026-07-25,Travel Allowance
4523,15196,3762,5164,C0004523,2025-10-19,2026-10-12,1,Active,2025-10-19,Fixed-Term
4524,15198,3472,5164,C0004524,2025-05-14,2026-10-03,1,Active,2025-05-14,Travel Allowance
4525,15203,3831,5164,C0004525,2025-05-18,2026-04-21,0,Active,2025-05-18,Fixed-Term
4526,15204,617,5165,C0004526,2026-05-23,2027-08-11,1,Active,2026-05-23,SLBFE Standard Contract
4527,15206,3778,5166,C0004527,2024-03-27,2026-12-10,0,Active,2024-03-27,Fixed-Term
4528,15208,286,5168,C0004528,2025-06-20,2025-12-08,0,Active,2025-06-20,Travel Allowance
4529,15211,1899,5171,C0004529,2026-03-30,2027-03-27,1,Active,2026-03-30,Travel Allowance
4530,15217,1659,5175,C0004530,2025-12-15,2027-08-11,0,Active,2025-12-15,SLBFE Standard Contract
4531,15218,475,5175,C0004531,2026-02-28,2027-06-12,0,Active,2026-02-28,SLBFE Standard Contract
4532,15222,3099,5176,C0004532,2025-08-12,2026-07-27,1,Active,2025-08-12,Housing Provided
4533,15223,2417,5176,C0004533,2025-05-03,2027-02-14,1,Active,2025-05-03,Housing Provided
4534,15224,2211,5176,C0004534,2025-05-04,2026-08-21,0,Active,2025-05-04,Fixed-Term
4535,15229,1050,5178,C0004535,2026-04-15,2026-10-04,0,Active,2026-04-15,SLBFE Standard Contract
4536,15230,3028,5179,C0004536,2025-09-01,2026-05-11,1,Active,2025-09-01,SLBFE Standard Contract
4537,15233,1055,5180,C0004537,2026-07-16,2027-02-20,0,Active,2026-07-16,SLBFE Standard Contract
4538,15235,1074,5181,C0004538,2026-01-30,2026-12-05,0,Active,2026-01-30,Housing Provided
4539,15238,22,5182,C0004539,2025-01-20,2026-05-14,1,Active,2025-01-20,Travel Allowance
