PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
6548,ALevel,Arts,1991,Arts Subject 1,W,Arts Subject 4,C,Arts Subject 3,F,,
6553,ALevel,Commerce,2008,Commerce Subject 3,B,Commerce Subject 2,A,Commerce Subject 4,A,Commerce Subject 1,W
6557,ALevel,Technology,1991,Technology Subject 1,C,Technology Subject 3,B,Technology Subject 2,S,Technology Subject 4,B
6558,ALevel,Science,1998,Science Subject 3,W,Science Subject 4,A,Science Subject 1,W,,
6560,ALevel,Science,2021,Science Subject 1,B,Science Subject 3,C,Science Subject 4,A,,
6563,ALevel,Commerce,2007,Commerce Subject 2,C,Commerce Subject 3,S,Commerce Subject 1,C,Commerce Subject 4,F
6564,ALevel,Arts,2018,Arts Subject 3,C,Arts Subject 4,B,Arts Subject 1,W,,
6565,ALevel,Commerce,2021,Commerce Subject 3,W,Commerce Subject 2,W,Commerce Subject 1,B,Commerce Subject 4,B
6566,ALevel,Commerce,1992,Commerce Subject 1,C,Commerce Subject 4,S,Commerce Subject 3,C,,
6569,ALevel,Commerce,1983,Commerce Subject 3,C,Commerce Subject 2,C,Commerce Subject 4,F,Commerce Subject 1,B
6572,ALevel,Science,1985,Science Subject 4,C,Science Subject 3,A,Science Subject 1,B,,
6576,ALevel,Commerce,1982,Commerce Subject 1,F,Commerce Subject 4,A,Commerce Subject 2,F,,
6579,ALevel,Commerce,1998,Commerce Subject 4,C,Commerce Subject 1,B,Commerce Subject 3,S,Commerce Subject 2,F
6580,ALevel,Science,1993,Science Subject 4,C,Science Subject 2,W,Science Subject 3,B,,
6582,ALevel,Technology,1997,Technology Subject 1,S,Technology Subject 4,S,Technology Subject 2,S,,
6584,ALevel,Commerce,2018,Commerce Subject 2,W,Commerce Subject 3,B,Commerce Subject 4,C,Commerce Subject 1,F
6585,ALevel,Arts,2004,Arts Subject 4,B,Arts Subject 3,B,Arts Subject 2,W,Arts Subject 1,A
6587,ALevel,Commerce,2021,Commerce Subject 4,A,Commerce Subject 3,S,Commerce Subject 1,C,Commerce Subject 2,S
6591,ALevel,Commerce,2007,Commerce Subject 1,C,Commerce Subject 2,F,Commerce Subject 3,C,,
6594,ALevel,Technology,2020,Technology Subject 3,F,Technology Subject 4,A,Technology Subject 2,C,Technology Subject 1,A
6595,ALevel,Commerce,1992,Commerce Subject 4,W,Commerce Subject 1,B,Commerce Subject 2,W,Commerce Subject 3,F
6596,ALevel,Science,1984,Science Subject 2,S,Science Subject 4,S,Science Subject 1,A,,
6602,ALevel,Commerce,1987,Commerce Subject 4,A,Commerce Subject 1,B,Commerce Subject 3,F,Commerce Subject 2,B
6603,ALevel,Science,2011,Science Subject 2,S,Science Subject 4,A,Science Subject 3,A,,
6606,ALevel,Technology,2016,Technology Subject 1,S,Technology Subject 4,C,Technology Subject 3,W,Technology Subject 2,B
6612,ALevel,Technology,1984,Technology Subject 2,B,Technology Subject 3,W,Technology Subject 1,A,,
6614,ALevel,Science,2000,Science Subject 2,S,Science Subject 4,B,Science Subject 1,W,Science Subject 3,W
6615,ALevel,Commerce,2006,Commerce Subject 4,F,Commerce Subject 2,B,Commerce Subject 1,B,,
6617,ALevel,Arts,1990,Arts Subject 4,S,Arts Subject 3,S,Arts Subject 2,F,,
6621,ALevel,Technology,2016,Technology Subject 1,W,Technology Subject 4,W,Technology Subject 2,C,Technology Subject 3,B
6622,ALevel,Commerce,1986,Commerce Subject 1,W,Commerce Subject 2,A,Commerce Subject 3,C,,
6625,ALevel,Arts,2012,Arts Subject 1,S,Arts Subject 3,W,Arts Subject 4,C,Arts Subject 2,B
6626,ALevel,Commerce,1995,Commerce Subject 4,B,Commerce Subject 1,W,Commerce Subject 3,F,,
6629,ALevel,Science,2012,Science Subject 1,S,Science Subject 4,F,Science Subject 3,F,Science Subject 2,S
6630,ALevel,Technology,1991,Technology Subject 1,S,Technology Subject 2,W,Technology Subject 4,A,Technology Subject 3,W
6631,ALevel,Arts,1981,Arts Subject 1,B,Arts Subject 3,B,Arts Subject 4,F,,
6632,ALevel,Arts,1993,Arts Subject 2,A,Arts Subject 1,F,Arts Subject 3,W,Arts Subject 4,F
6633,ALevel,Commerce,1996,Commerce Subject 1,C,Commerce Subject 4,W,Commerce Subject 2,F,Commerce Subject 3,C
6641,ALevel,Technology,2011,Technology Subject 3,C,Technology Subject 2,W,Technology Subject 4,F,Technology Subject 1,C
6643,ALevel,Technology,1996,Technology Subject 4,A,Technology Subject 3,B,Technology Subject 2,C,Technology Subject 1,B
6644,ALevel,Science,2008,Science Subject 3,S,Science Subject 2,S,Science Subject 1,W,,
6647,ALevel,Science,1990,Science Subject 1,F,Science Subject 3,C,Science Subject 2,W,,
6648,ALevel,Arts,1997,Arts Subject 3,S,Arts Subject 1,A,Arts Subject 4,A,Arts Subject 2,A
6649,ALevel,Technology,2004,Technology Subject 1,C,Technology Subject 3,B,Technology Subject 4,A,Technology Subject 2,B
6651,ALevel,Science,2019,Science Subject 1,C,Science Subject 2,F,Science Subject 4,C,Science Subject 3,W
6652,ALevel,Commerce,1990,Commerce Subject 3,F,Commerce Subject 2,S,Commerce Subject 1,S,,
6653,ALevel,Science,2013,Science Subject 1,C,Science Subject 4,A,Science Subject 2,S,,
6654,ALevel,Technology,2007,Technology Subject 3,A,Technology Subject 2,C,Technology Subject 4,W,,
6660,ALevel,Commerce,2021,Commerce Subject 2,C,Commerce Subject 1,S,Commerce Subject 4,F,,
6661,ALevel,Commerce,2020,Commerce Subject 4,A,Commerce Subject 2,B,Commerce Subject 3,F,,
6662,ALevel,Science,1988,Science Subject 2,C,Science Subject 1,B,Science Subject 4,A,,
6664,ALevel,Science,1982,Science Subject 4,W,Science Subject 3,A,Science Subject 2,W,Science Subject 1,C
6665,ALevel,Science,1986,Science Subject 4,C,Science Subject 3,S,Science Subject 1,F,Science Subject 2,B
6667,ALevel,Commerce,2015,Commerce Subject 2,C,Commerce Subject 3,W,Commerce Subject 4,C,Commerce Subject 1,S
6673,ALevel,Science,1995,Science Subject 2,B,Science Subject 3,F,Science Subject 1,B,,
6674,ALevel,Science,2021,Science Subject 2,B,Science Subject 4,B,Science Subject 1,C,,
6675,ALevel,Arts,2004,Arts Subject 1,A,Arts Subject 2,F,Arts Subject 4,B,,
6676,ALevel,Science,2000,Science Subject 1,W,Science Subject 2,C,Science Subject 3,C,Science Subject 4,S
6680,ALevel,Technology,1995,Technology Subject 1,A,Technology Subject 2,B,Technology Subject 3,F,,
6683,ALevel,Technology,2012,Technology Subject 3,W,Technology Subject 1,S,Technology Subject 4,C,Technology Subject 2,W
6686,ALevel,Technology,1991,Technology Subject 3,F,Technology Subject 1,A,Technology Subject 2,S,,
6687,ALevel,Science,2017,Science Subject 1,S,Science Subject 2,A,Science Subject 3,S,Science Subject 4,S
6688,ALevel,Commerce,1985,Commerce Subject 3,B,Commerce Subject 2,W,Commerce Subject 4,B,Commerce Subject 1,F
6691,ALevel,Commerce,2018,Commerce Subject 2,F,Commerce Subject 1,A,Commerce Subject 3,C,,
6692,ALevel,Science,2024,Science Subject 4,W,Science Subject 1,B,Science Subject 3,S,,
6695,ALevel,Arts,1997,Arts Subject 1,B,Arts Subject 3,B,Arts Subject 4,B,,
6697,ALevel,Arts,2020,Arts Subject 4,C,Arts Subject 2,B,Arts Subject 3,F,,
6701,ALevel,Commerce,2024,Commerce Subject 3,A,Commerce Subject 1,C,Commerce Subject 4,S,,
6703,ALevel,Science,2008,Science Subject 3,A,Science Subject 1,A,Science Subject 4,W,Science Subject 2,F
6704,ALevel,Commerce,2001,Commerce Subject 3,B,Commerce Subject 4,W,Commerce Subject 1,C,Commerce Subject 2,S
6705,ALevel,Science,2015,Science Subject 2,S,Science Subject 4,F,Science Subject 3,W,Science Subject 1,F
6708,ALevel,Arts,2019,Arts Subject 4,C,Arts Subject 1,W,Arts Subject 2,W,Arts Subject 3,F
6709,ALevel,Arts,2002,Arts Subject 2,W,Arts Subject 4,S,Arts Subject 3,B,Arts Subject 1,B
6711,ALevel,Science,1980,Science Subject 2,B,Science Subject 1,S,Science Subject 3,W,Science Subject 4,W
6717,ALevel,Technology,2000,Technology Subject 3,C,Technology Subject 2,F,Technology Subject 4,A,Technology Subject 1,F
6718,ALevel,Science,1989,Science Subject 4,B,Science Subject 1,A,Science Subject 2,W,Science Subject 3,A
6720,ALevel,Science,2006,Science Subject 4,B,Science Subject 1,F,Science Subject 2,A,Science Subject 3,A
6722,ALevel,Technology,1983,Technology Subject 4,C,Technology Subject 1,C,Technology Subject 3,B,Technology Subject 2,C
6723,ALevel,Arts,1998,Arts Subject 4,A,Arts Subject 2,S,Arts Subject 1,W,,
6724,ALevel,Technology,1999,Technology Subject 1,C,Technology Subject 2,S,Technology Subject 3,W,,
6727,ALevel,Arts,2008,Arts Subject 2,F,Arts Subject 1,A,Arts Subject 3,C,Arts Subject 4,B
6729,ALevel,Technology,1992,Technology Subject 4,A,Technology Subject 2,B,Technology Subject 3,W,Technology Subject 1,A
6730,ALevel,Commerce,1987,Commerce Subject 1,A,Commerce Subject 2,C,Commerce Subject 3,W,Commerce Subject 4,A
6733,ALevel,Science,1985,Science Subject 1,A,Science Subject 2,B,Science Subject 4,B,Science Subject 3,F
6734,ALevel,Commerce,1982,Commerce Subject 2,S,Commerce Subject 4,F,Commerce Subject 1,C,Commerce Subject 3,C
6739,ALevel,Arts,1993,Arts Subject 1,F,Arts Subject 3,S,Arts Subject 4,B,Arts Subject 2,S
6741,ALevel,Arts,2021,Arts Subject 1,A,Arts Subject 3,C,Arts Subject 4,A,,
6745,ALevel,Commerce,1986,Commerce Subject 3,F,Commerce Subject 4,S,Commerce Subject 1,A,,
6748,ALevel,Arts,2022,Arts Subject 3,B,Arts Subject 1,A,Arts Subject 2,F,Arts Subject 4,S
6753,ALevel,Science,2015,Science Subject 1,C,Science Subject 2,B,Science Subject 3,S,Science Subject 4,F
6755,ALevel,Science,2010,Science Subject 1,F,Science Subject 3,W,Science Subject 2,B,,
6756,ALevel,Science,1997,Science Subject 4,C,Science Subject 1,C,Science Subject 2,S,,
6757,ALevel,Science,2001,Science Subject 4,W,Science Subject 2,A,Science Subject 1,B,Science Subject 3,C
6758,ALevel,Commerce,2014,Commerce Subject 2,F,Commerce Subject 4,F,Commerce Subject 3,F,Commerce Subject 1,C
6760,ALevel,Arts,1982,Arts Subject 1,C,Arts Subject 2,W,Arts Subject 4,A,Arts Subject 3,B
6763,ALevel,Science,2004,Science Subject 4,F,Science Subject 1,A,Science Subject 3,F,Science Subject 2,C
6764,ALevel,Arts,1998,Arts Subject 3,F,Arts Subject 2,F,Arts Subject 4,A,Arts Subject 1,W
6766,ALevel,Commerce,1982,Commerce Subject 2,C,Commerce Subject 4,A,Commerce Subject 3,W,Commerce Subject 1,W
6768,ALevel,Commerce,1990,Commerce Subject 3,S,Commerce Subject 2,B,Commerce Subject 1,B,Commerce Subject 4,S
6769,ALevel,Commerce,2022,Commerce Subject 3,A,Commerce Subject 4,S,Commerce Subject 1,A,Commerce Subject 2,A
6771,ALevel,Arts,1989,Arts Subject 1,B,Arts Subject 4,B,Arts Subject 3,A,Arts Subject 2,A
6772,ALevel,Arts,1987,Arts Subject 1,A,Arts Subject 2,A,Arts Subject 4,W,,
6774,ALevel,Science,1983,Science Subject 2,C,Science Subject 4,F,Science Subject 3,C,,
6775,ALevel,Technology,1992,Technology Subject 3,C,Technology Subject 4,F,Technology Subject 1,B,Technology Subject 2,F
6776,ALevel,Science,1986,Science Subject 3,A,Science Subject 2,B,Science Subject 4,F,Science Subject 1,C
6781,ALevel,Arts,2011,Arts Subject 4,S,Arts Subject 2,W,Arts Subject 3,F,,
6782,ALevel,Commerce,2001,Commerce Subject 3,B,Commerce Subject 2,B,Commerce Subject 4,C,Commerce Subject 1,A
6784,ALevel,Technology,2011,Technology Subject 4,S,Technology Subject 2,C,Technology Subject 3,A,,
6785,ALevel,Technology,2020,Technology Subject 3,A,Technology Subject 1,A,Technology Subject 2,S,,
6788,ALevel,Science,2010,Science Subject 1,C,Science Subject 3,A,Science Subject 4,B,,
6790,ALevel,Commerce,2023,Commerce Subject 1,W,Commerce Subject 2,S,Commerce Subject 4,A,Commerce Subject 3,F
6794,ALevel,Technology,2011,Technology Subject 2,F,Technology Subject 4,W,Technology Subject 1,B,,
6797,ALevel,Commerce,2007,Commerce Subject 1,S,Commerce Subject 3,C,Commerce Subject 4,W,,
6798,ALevel,Technology,1994,Technology Subject 4,C,Technology Subject 3,B,Technology Subject 1,S,,
6800,ALevel,Technology,2019,Technology Subject 4,A,Technology Subject 1,C,Technology Subject 3,W,Technology Subject 2,F
6801,ALevel,Science,1983,Science Subject 2,C,Science Subject 4,C,Science Subject 1,W,,
6810,ALevel,Science,2002,Science Subject 4,C,Science Subject 1,A,Science Subject 2,W,,
6811,ALevel,Technology,2000,Technology Subject 1,W,Technology Subject 3,W,Technology Subject 2,C,,
6812,ALevel,Technology,2015,Technology Subject 1,W,Technology Subject 4,B,Technology Subject 3,A,,
6816,ALevel,Commerce,1983,Commerce Subject 3,A,Commerce Subject 1,C,Commerce Subject 2,C,,
6817,ALevel,Technology,1992,Technology Subject 1,S,Technology Subject 3,S,Technology Subject 2,C,Technology Subject 4,W
6821,ALevel,Science,2015,Science Subject 4,F,Science Subject 2,W,Science Subject 3,B,,
6822,ALevel,Technology,1989,Technology Subject 2,S,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 1,S
6823,ALevel,Technology,1998,Technology Subject 1,A,Technology Subject 4,F,Technology Subject 2,S,,
6825,ALevel,Arts,1991,Arts Subject 3,F,Arts Subject 4,W,Arts Subject 1,S,,
6828,ALevel,Commerce,1998,Commerce Subject 4,W,Commerce Subject 1,F,Commerce Subject 2,B,,
6829,ALevel,Commerce,2002,Commerce Subject 1,B,Commerce Subject 3,S,Commerce Subject 2,F,Commerce Subject 4,C
6830,ALevel,Technology,2018,Technology Subject 2,W,Technology Subject 3,F,Technology Subject 1,S,,
6831,ALevel,Science,1987,Science Subject 2,B,Science Subject 4,F,Science Subject 1,S,,
6833,ALevel,Science,2001,Science Subject 2,S,Science Subject 3,C,Science Subject 4,F,,
6834,ALevel,Arts,2007,Arts Subject 4,F,Arts Subject 2,A,Arts Subject 1,A,,
6836,ALevel,Commerce,1990,Commerce Subject 1,S,Commerce Subject 2,A,Commerce Subject 4,A,Commerce Subject 3,W
6843,ALevel,Science,1989,Science Subject 2,B,Science Subject 1,W,Science Subject 3,B,,
6846,ALevel,Technology,1984,Technology Subject 2,W,Technology Subject 4,W,Technology Subject 3,W,Technology Subject 1,C
6847,ALevel,Technology,1982,Technology Subject 2,W,Technology Subject 4,F,Technology Subject 3,C,Technology Subject 1,S
6850,ALevel,Arts,1994,Arts Subject 1,B,Arts Subject 3,W,Arts Subject 4,B,Arts Subject 2,W
6851,ALevel,Technology,1986,Technology Subject 3,W,Technology Subject 1,C,Technology Subject 2,W,Technology Subject 4,F
6852,ALevel,Arts,1996,Arts Subject 3,F,Arts Subject 4,F,Arts Subject 2,C,,
6853,ALevel,Technology,2020,Technology Subject 4,A,Technology Subject 3,C,Technology Subject 2,C,Technology Subject 1,C
6854,ALevel,Commerce,1980,Commerce Subject 4,B,Commerce Subject 2,S,Commerce Subject 1,F,Commerce Subject 3,F
6860,ALevel,Science,1980,Science Subject 4,A,Science Subject 3,S,Science Subject 2,W,,
6868,ALevel,Commerce,1981,Commerce Subject 1,B,Commerce Subject 4,S,Commerce Subject 3,C,Commerce Subject 2,A
6873,ALevel,Commerce,1981,Commerce Subject 2,F,Commerce Subject 3,F,Commerce Subject 4,C,Commerce Subject 1,C
6876,ALevel,Science,2013,Science Subject 3,B,Science Subject 1,B,Science Subject 4,S,Science Subject 2,W
6880,ALevel,Commerce,1992,Commerce Subject 2,W,Commerce Subject 3,F,Commerce Subject 4,A,Commerce Subject 1,C
6881,ALevel,Technology,2015,Technology Subject 4,A,Technology Subject 3,S,Technology Subject 1,C,,
6882,ALevel,Technology,2015,Technology Subject 4,S,Technology Subject 2,B,Technology Subject 3,F,,
6884,ALevel,Commerce,1991,Commerce Subject 2,A,Commerce Subject 3,W,Commerce Subject 1,B,,
6887,ALevel,Commerce,2014,Commerce Subject 2,F,Commerce Subject 3,W,Commerce Subject 4,B,,
6889,ALevel,Commerce,1997,Commerce Subject 3,S,Commerce Subject 4,B,Commerce Subject 2,F,Commerce Subject 1,S
6890,ALevel,Science,2021,Science Subject 3,C,Science Subject 2,S,Science Subject 1,W,,
6896,ALevel,Arts,2022,Arts Subject 1,S,Arts Subject 2,W,Arts Subject 3,A,,
6898,ALevel,Science,1989,Science Subject 1,W,Science Subject 4,S,Science Subject 3,C,,
6900,ALevel,Arts,1985,Arts Subject 2,A,Arts Subject 3,A,Arts Subject 1,W,,
6901,ALevel,Technology,1987,Technology Subject 1,S,Technology Subject 2,B,Technology Subject 3,F,Technology Subject 4,S
6902,ALevel,Technology,2024,Technology Subject 3,W,Technology Subject 4,C,Technology Subject 1,S,,
6907,ALevel,Technology,2023,Technology Subject 2,W,Technology Subject 3,S,Technology Subject 4,S,Technology Subject 1,B
6912,ALevel,Technology,2007,Technology Subject 4,C,Technology Subject 2,C,Technology Subject 1,B,,
6917,ALevel,Science,2019,Science Subject 4,F,Science Subject 2,W,Science Subject 1,C,,
6918,ALevel,Arts,2004,Arts Subject 2,A,Arts Subject 1,F,Arts Subject 4,C,Arts Subject 3,B
6919,ALevel,Science,2008,Science Subject 2,B,Science Subject 3,B,Science Subject 1,S,,
6920,ALevel,Technology,2019,Technology Subject 2,C,Technology Subject 1,A,Technology Subject 4,S,Technology Subject 3,S
6923,ALevel,Technology,2009,Technology Subject 3,W,Technology Subject 4,B,Technology Subject 1,B,Technology Subject 2,C
6927,ALevel,Commerce,1995,Commerce Subject 1,A,Commerce Subject 4,B,Commerce Subject 3,B,,
6929,ALevel,Commerce,1985,Commerce Subject 3,C,Commerce Subject 4,C,Commerce Subject 2,F,Commerce Subject 1,B
6930,ALevel,Science,2014,Science Subject 1,F,Science Subject 4,S,Science Subject 2,F,,
6931,ALevel,Science,2019,Science Subject 2,F,Science Subject 4,C,Science Subject 1,A,,
6932,ALevel,Arts,1991,Arts Subject 3,B,Arts Subject 4,S,Arts Subject 1,W,Arts Subject 2,B
6937,ALevel,Arts,2001,Arts Subject 3,A,Arts Subject 1,B,Arts Subject 2,B,Arts Subject 4,B
6938,ALevel,Technology,2003,Technology Subject 2,F,Technology Subject 4,S,Technology Subject 3,F,Technology Subject 1,A
6940,ALevel,Science,2014,Science Subject 3,F,Science Subject 2,C,Science Subject 4,S,,
6943,ALevel,Arts,2021,Arts Subject 2,F,Arts Subject 3,S,Arts Subject 4,B,,
6953,ALevel,Science,2005,Science Subject 4,S,Science Subject 2,W,Science Subject 1,W,Science Subject 3,S
6954,ALevel,Arts,2013,Arts Subject 2,S,Arts Subject 4,F,Arts Subject 3,A,,
6957,ALevel,Commerce,1985,Commerce Subject 4,A,Commerce Subject 2,W,Commerce Subject 3,A,,
6958,ALevel,Technology,1990,Technology Subject 1,C,Technology Subject 4,A,Technology Subject 3,W,,
6959,ALevel,Technology,1993,Technology Subject 4,F,Technology Subject 3,A,Technology Subject 2,B,Technology Subject 1,S
6962,ALevel,Arts,2019,Arts Subject 1,W,Arts Subject 4,F,Arts Subject 3,B,,
6963,ALevel,Science,2020,Science Subject 3,W,Science Subject 2,C,Science Subject 4,A,Science Subject 1,C
6965,ALevel,Science,2016,Science Subject 4,F,Science Subject 1,S,Science Subject 2,W,Science Subject 3,F
6966,ALevel,Arts,2016,Arts Subject 2,B,Arts Subject 1,C,Arts Subject 4,A,Arts Subject 3,C
6968,ALevel,Science,2007,Science Subject 2,A,Science Subject 3,C,Science Subject 1,C,Science Subject 4,B
6970,ALevel,Arts,2008,Arts Subject 4,S,Arts Subject 3,A,Arts Subject 1,A,,
6972,ALevel,Science,2013,Science Subject 3,C,Science Subject 2,B,Science Subject 1,C,,
6974,ALevel,Science,2005,Science Subject 1,S,Science Subject 3,B,Science Subject 4,C,,
6975,ALevel,Arts,1998,Arts Subject 2,W,Arts Subject 4,F,Arts Subject 1,W,Arts Subject 3,C
6976,ALevel,Arts,1998,Arts Subject 3,C,Arts Subject 1,S,Arts Subject 4,F,,
6977,ALevel,Arts,1989,Arts Subject 1,A,Arts Subject 2,S,Arts Subject 3,B,,
6980,ALevel,Technology,2006,Technology Subject 2,A,Technology Subject 3,W,Technology Subject 4,B,,
6981,ALevel,Science,2008,Science Subject 2,W,Science Subject 3,C,Science Subject 4,C,Science Subject 1,C
6982,ALevel,Commerce,2007,Commerce Subject 4,S,Commerce Subject 3,A,Commerce Subject 1,C,,
6985,ALevel,Technology,2007,Technology Subject 3,F,Technology Subject 4,S,Technology Subject 1,W,,
6986,ALevel,Arts,2023,Arts Subject 3,S,Arts Subject 1,S,Arts Subject 2,S,,
6989,ALevel,Technology,1989,Technology Subject 3,F,Technology Subject 1,W,Technology Subject 4,W,,
6995,ALevel,Technology,2014,Technology Subject 2,A,Technology Subject 4,A,Technology Subject 1,S,,
6996,ALevel,Arts,2018,Arts Subject 4,C,Arts Subject 1,A,Arts Subject 3,A,Arts Subject 2,A
7005,ALevel,Commerce,2003,Commerce Subject 2,C,Commerce Subject 3,S,Commerce Subject 1,F,Commerce Subject 4,C
7007,ALevel,Commerce,2011,Commerce Subject 2,C,Commerce Subject 3,S,Commerce Subject 1,A,,
7010,ALevel,Technology,2004,Technology Subject 2,C,Technology Subject 1,C,Technology Subject 4,A,Technology Subject 3,S
7011,ALevel,Commerce,2014,Commerce Subject 1,B,Commerce Subject 2,S,Commerce Subject 4,B,,
7013,ALevel,Science,2013,Science Subject 3,A,Science Subject 1,A,Science Subject 4,S,Science Subject 2,A
7016,ALevel,Commerce,2017,Commerce Subject 3,S,Commerce Subject 1,W,Commerce Subject 2,B,,
7017,ALevel,Arts,2012,Arts Subject 3,A,Arts Subject 4,B,Arts Subject 2,B,Arts Subject 1,F
7018,ALevel,Science,1991,Science Subject 1,W,Science Subject 2,W,Science Subject 3,F,Science Subject 4,F
7020,ALevel,Technology,2011,Technology Subject 2,C,Technology Subject 4,B,Technology Subject 3,S,,
