JobID,SkillName,ProficiencyLevel
2557,Facility Maintenance,Advanced
2558,Laundry,Basic
2559,Data Entry,Advanced
2559,Front Desk Operations,Basic
2559,Excel,Intermediate
2560,Caregiving,Advanced
2561,Patient Care,Intermediate
2561,Laundry,Advanced
2561,Bookkeeping,Basic
2562,Security Guarding,Basic
2562,Logistics Coordination,Intermediate
2563,Hotel Housekeeping,Advanced
2563,Garment Quality Control,Intermediate
2563,Electrical,Advanced
2563,Retail Sales,Intermediate
2563,Tiling,Advanced
2564,Masonry,Basic
2564,Painting,Basic
2565,Banquet Service,Intermediate
2565,Hotel Housekeeping,Advanced
2565,Scaffolding,Basic
2565,Guest Relations,Basic
2565,Childcare,Advanced
2566,Housekeeping,Basic
2566,Janitorial Skills,Basic
2566,Carpentry,Advanced
2566,Tiling,Intermediate
2567,Forklift Operation,Basic
2568,Quality Inspection,Intermediate
2568,CCTV Monitoring,Advanced
2568,Excel,Intermediate
2568,Caregiving,Basic
2568,Childcare,Basic
2569,Caregiving,Basic
2569,Housekeeping,Basic
2569,Childcare,Intermediate
2570,IT Skills,Intermediate
2570,Hairdressing,Intermediate
2571,Heavy Vehicle Driving,Intermediate
2571,Carpentry,Advanced
2571,Logistics Coordination,Advanced
2571,Kitchen Assistance,Intermediate
2572,Security Guarding,Basic
2572,Cooking,Advanced
2573,Packing,Intermediate
2574,Welding,Basic
2574,Janitorial Skills,Intermediate
2574,Data Entry,Advanced
2574,Forklift Operation,Advanced
2575,Front Desk Operations,Intermediate
2575,Painting,Advanced
2575,Makeup Artistry,Intermediate
2575,Shuttering Carpentry,Intermediate
2576,Heavy Vehicle Driving,Advanced
2576,Carpentry,Basic
2576,Facility Maintenance,Advanced
2576,Packing,Advanced
2577,Tailoring,Basic
2577,Health Aide,Intermediate
2578,Patient Care,Advanced
2578,Food Preparation,Intermediate
2579,CCTV Monitoring,Advanced
2579,Forklift Operation,Basic
2579,Bookkeeping,Advanced
2579,Packing,Advanced
2579,Farming,Basic
2580,Electrical,Intermediate
2580,Tailoring,Intermediate
2580,Retail Sales,Advanced
2581,MS Office,Basic
2581,Patient Care,Basic
2582,Accounting,Advanced
2582,First Aid,Basic
2582,Teaching Assistance,Basic
2582,Serving,Intermediate
2582,Horticulture,Advanced
2583,Delivery Driving,Advanced
2583,Facility Maintenance,Advanced
2584,Nursing,Basic
2584,Horticulture,Basic
2584,Bookkeeping,Intermediate
2584,Tailoring,Intermediate
2584,Facility Maintenance,Advanced
2585,Sewing,Basic
2585,Guest Relations,Basic
2585,Painting,Basic
2586,IT Skills,Intermediate
2586,First Aid,Advanced
2586,Barista Skills,Intermediate
2586,Facility Maintenance,Basic
2586,Quality Inspection,Intermediate
2587,Textile Machine Operation,Intermediate
2587,Health Aide,Advanced
2587,Beauty Therapy,Basic
2588,Masonry,Basic
2588,Security Guarding,Advanced
2589,Sewing,Intermediate
2590,Driving,Basic
2590,Logistics Coordination,Basic
2590,Welding,Basic
2591,Masonry,Basic
2592,Driving,Intermediate
2593,Scaffolding,Advanced
2593,Shuttering Carpentry,Advanced
2593,Forklift Operation,Advanced
2594,Scaffolding,Advanced
2594,Masonry,Intermediate
2594,Packing,Basic
2594,Sewing,Basic
2595,Sewing,Advanced
2596,Nursing,Advanced
2597,First Aid,Advanced
2597,Caregiving,Basic
2597,Elderly Care,Basic
2597,Food Preparation,Intermediate
2598,Banquet Service,Intermediate
2598,Livestock Management,Intermediate
2598,Hotel Housekeeping,Intermediate
2599,Guest Relations,Basic
2600,Makeup Artistry,Advanced
2600,Elderly Care,Basic
2600,Home Cleaning,Intermediate
2601,Livestock Management,Intermediate
2602,Inventory Management,Intermediate
2602,Caregiving,Intermediate
2602,Painting,Basic
2602,Housekeeping,Basic
2603,Housekeeping,Intermediate
2603,Inventory Management,Intermediate
2603,Hotel Housekeeping,Intermediate
2604,Front Desk Operations,Advanced
2604,Textile Machine Operation,Basic
2604,Serving,Intermediate
2604,First Aid,Intermediate
2604,Tailoring,Intermediate
2605,Childcare,Basic
2606,Nursing,Basic
2607,Forklift Operation,Basic
2607,Vehicle Maintenance,Advanced
2607,Farming,Advanced
2607,Delivery Driving,Basic
2608,Laundry,Basic
2609,Masonry,Basic
2609,Logistics Coordination,Advanced
2609,Bookkeeping,Advanced
2609,Hotel Housekeeping,Basic
2609,Patient Care,Intermediate
2610,Home Cleaning,Advanced
2610,Packing,Advanced
2610,Quality Inspection,Intermediate
2610,Bar Bending,Intermediate
2610,Barista Skills,Basic
2611,Quality Inspection,Advanced
2612,Hotel Housekeeping,Advanced
2612,Driving,Basic
2612,Cooking,Basic
2612,Bar Bending,Intermediate
2613,Teaching Assistance,Intermediate
2613,Retail Sales,Intermediate
2614,Nursing,Basic
2615,Nursing,Intermediate
2616,Nursing,Intermediate
2617,Farming,Advanced
2617,Nursing,Intermediate
2617,Patient Care,Advanced
2618,Beauty Therapy,Intermediate
2618,Nursing,Intermediate
2619,Customer Service,Basic
2619,Livestock Management,Intermediate
2619,Front Desk Operations,Advanced
2620,Concrete Mixing,Advanced
2621,Nursing,Basic
2622,Laundry,Intermediate
2623,Construction Supervision,Basic
2623,Scaffolding,Basic
2623,IT Skills,Basic
2624,Horticulture,Advanced
2624,Tailoring,Basic
2625,Security Guarding,Basic
2625,Electrical,Intermediate
2626,Customer Service,Basic
2626,Horticulture,Intermediate
2626,Packing,Basic
2626,Tiling,Advanced
2627,Packing,Intermediate
2628,Vehicle Maintenance,Basic
2628,Home Cleaning,Basic
2628,Nursing,Advanced
2628,Shuttering Carpentry,Basic
2629,Bar Bending,Intermediate
2629,Childcare,Advanced
2629,Home Cleaning,Intermediate
2629,Cooking,Intermediate
2630,Administrative Support,Advanced
2630,Inventory Management,Advanced
2630,Kitchen Assistance,Advanced
2631,Patient Care,Basic
2631,Carpentry,Advanced
2631,CCTV Monitoring,Intermediate
2631,Electrical,Intermediate
2632,Patient Care,Advanced
2632,Makeup Artistry,Intermediate
2632,Delivery Driving,Advanced
2633,Facility Maintenance,Basic
2633,Accounting,Advanced
2633,Security Guarding,Advanced
2633,Customer Service,Advanced
2633,Livestock Management,Basic
2634,Sewing,Intermediate
2635,Health Aide,Basic
2635,Home Cleaning,Advanced
2635,Forklift Operation,Basic
2635,Quality Inspection,Basic
2636,Packing,Intermediate
2637,Tailoring,Intermediate
2637,Heavy Vehicle Driving,Advanced
2637,Sewing,Basic
2637,Nursing,Basic
2638,Painting,Basic
2638,Janitorial Skills,Advanced
2638,Livestock Management,Basic
2638,Nursing,Basic
2639,Patient Care,Advanced
2640,Carpentry,Basic
2640,Medical Assistance,Advanced
2641,Tailoring,Basic
2641,Hairdressing,Intermediate
2641,IT Skills,Intermediate
2641,Driving,Intermediate
2641,Food Preparation,Intermediate
2642,Nursing,Intermediate
2643,Logistics Coordination,Advanced
2643,Facility Maintenance,Basic
2643,Nursing,Basic
2644,Data Entry,Advanced
2644,Health Aide,Basic
2645,Garment Quality Control,Basic
2646,Livestock Management,Basic
2646,Driving,Intermediate
2646,Facility Maintenance,Advanced
2646,Kitchen Assistance,Basic
2646,Carpentry,Intermediate
2647,Teaching Assistance,Basic
2647,Carpentry,Basic
2647,Vehicle Maintenance,Intermediate
2648,Shuttering Carpentry,Intermediate
2648,Guest Relations,Basic
2649,Hotel Housekeeping,Intermediate
2649,Beauty Therapy,Basic
2649,Bookkeeping,Advanced
2650,Nursing,Advanced
2651,Driving,Basic
2651,Logistics Coordination,Basic
2652,Bookkeeping,Advanced
2652,Delivery Driving,Basic
2653,Cooking,Intermediate
2653,Home Cleaning,Intermediate
2653,Packing,Basic
2653,Masonry,Advanced
2654,Facility Maintenance,Basic
2655,Home Cleaning,Basic
2655,Guest Relations,Intermediate
2655,Bookkeeping,Advanced
2656,Tiling,Basic
2656,Plumbing,Basic
2656,Masonry,Intermediate
2656,Teaching Assistance,Basic
2657,Nursing,Intermediate
2658,Welding,Intermediate
2658,Retail Sales,Basic
2659,MS Office,Advanced
2660,Security Guarding,Intermediate
2661,Laundry,Basic
2661,Welding,Intermediate
2661,Patient Care,Intermediate
2662,Barista Skills,Basic
2663,Home Cleaning,Intermediate
2663,Customer Service,Intermediate
2664,Scaffolding,Intermediate
2664,Masonry,Intermediate
2665,Nursing,Advanced
2666,Scaffolding,Basic
2666,Hotel Housekeeping,Basic
2666,Cooking,Basic
2667,Facility Maintenance,Intermediate
2667,Front Desk Operations,Basic
2667,Carpentry,Advanced
2667,Hotel Housekeeping,Basic
2668,Driving,Advanced
2669,Serving,Basic
2670,Nursing,Advanced
2671,Excel,Advanced
2672,Housekeeping,Advanced
2672,Banquet Service,Intermediate
2673,Vehicle Maintenance,Intermediate
2673,Quality Inspection,Intermediate
2674,Housekeeping,Advanced
2674,Farming,Intermediate
2674,Teaching Assistance,Basic
2674,Retail Sales,Basic
2674,Beauty Therapy,Intermediate
2675,Tailoring,Basic
2676,Vehicle Maintenance,Intermediate
2676,Bookkeeping,Intermediate
2676,Excel,Advanced
2677,Forklift Operation,Intermediate
2677,Bookkeeping,Intermediate
2677,Beauty Therapy,Intermediate
2677,Vehicle Maintenance,Basic
2677,Painting,Basic
2678,Serving,Basic
2678,Health Aide,Advanced
2678,Teaching Assistance,Advanced
2678,Garment Quality Control,Advanced
2679,Bookkeeping,Advanced
2679,Retail Sales,Advanced
2679,Administrative Support,Intermediate
2679,Inventory Management,Intermediate
2679,Construction Supervision,Advanced
2680,Nursing,Advanced
2681,Welding,Basic
2681,Fishing,Advanced
2682,Elderly Care,Basic
2682,Bookkeeping,Intermediate
2682,Farming,Intermediate
2683,Patient Care,Intermediate
2683,Concrete Mixing,Basic
2683,Plumbing,Advanced
2683,Logistics Coordination,Intermediate
2683,Scaffolding,Basic
2684,Barista Skills,Advanced
2684,Makeup Artistry,Intermediate
2684,Beauty Therapy,Basic
2684,Textile Machine Operation,Advanced
2685,Accounting,Intermediate
2685,Vehicle Maintenance,Basic
2686,Facility Maintenance,Basic
2686,IT Skills,Intermediate
2687,Kitchen Assistance,Basic
2688,Quality Inspection,Intermediate
2688,Bar Bending,Basic
2688,IT Skills,Advanced
2688,Food Preparation,Basic
2689,Housekeeping,Intermediate
2689,Teaching Assistance,Basic
2690,Vehicle Maintenance,Basic
2690,Concrete Mixing,Intermediate
2690,Scaffolding,Advanced
2690,Barista Skills,Intermediate
2690,Quality Inspection,Basic
2691,Concrete Mixing,Advanced
2691,Accounting,Advanced
2692,Livestock Management,Advanced
2692,Horticulture,Basic
2692,CCTV Monitoring,Advanced
2693,Heavy Vehicle Driving,Intermediate
2694,Nursing,Basic
2694,CCTV Monitoring,Basic
2694,MS Office,Intermediate
2694,Driving,Advanced
2694,Construction Supervision,Basic
2695,Hotel Housekeeping,Advanced
2695,Tailoring,Intermediate
2695,Delivery Driving,Intermediate
2696,Concrete Mixing,Basic
2697,Accounting,Advanced
2697,Medical Assistance,Intermediate
2697,Fishing,Intermediate
2698,Childcare,Advanced
2698,Accounting,Basic
2698,Packing,Basic
2699,Farming,Advanced
2699,Plumbing,Intermediate
2699,Inventory Management,Basic
2699,Food Preparation,Intermediate
2699,Housekeeping,Advanced
2700,MS Office,Intermediate
2700,Tailoring,Basic
2700,Front Desk Operations,Intermediate
2700,Forklift Operation,Basic
2701,Forklift Operation,Advanced
2701,Cooking,Advanced
2701,Concrete Mixing,Intermediate
2701,Horticulture,Basic
2701,Health Aide,Basic
2702,Barista Skills,Basic
2702,Shuttering Carpentry,Intermediate
2703,Horticulture,Advanced
2704,Facility Maintenance,Advanced
2704,Painting,Advanced
2705,First Aid,Basic
2705,Bar Bending,Basic
2706,Driving,Intermediate
2707,Garment Quality Control,Advanced
2707,Horticulture,Intermediate
2707,Welding,Intermediate
2708,Guest Relations,Intermediate
2708,Scaffolding,Advanced
2708,Garment Quality Control,Advanced
2709,Childcare,Intermediate
2710,Plumbing,Advanced
2710,Hairdressing,Advanced
2710,Front Desk Operations,Intermediate
2710,Farming,Advanced
2710,Carpentry,Intermediate
2711,Nursing,Basic
2712,Food Preparation,Basic
2712,Farming,Intermediate
2712,Electrical,Intermediate
2713,Tiling,Advanced
2714,Nursing,Advanced
2715,Packing,Basic
2715,Vehicle Maintenance,Advanced
2715,Scaffolding,Advanced
2716,Facility Maintenance,Basic
2716,Health Aide,Advanced
2716,Concrete Mixing,Intermediate
2717,Nursing,Basic
2718,Tiling,Advanced
2718,Textile Machine Operation,Intermediate
2718,Elderly Care,Basic
2719,Shuttering Carpentry,Advanced
2719,Quality Inspection,Advanced
2719,Concrete Mixing,Advanced
2720,Teaching Assistance,Advanced
2720,Bar Bending,Intermediate
2720,Cooking,Advanced
2720,Shuttering Carpentry,Intermediate
2720,Hairdressing,Advanced
2721,Fishing,Advanced
2721,Front Desk Operations,Intermediate
2721,Vehicle Maintenance,Intermediate
2721,Laundry,Intermediate
2721,MS Office,Intermediate
2722,Facility Maintenance,Intermediate
2722,Laundry,Intermediate
2723,Packing,Intermediate
2724,First Aid,Intermediate
2724,Bookkeeping,Advanced
2725,Teaching Assistance,Basic
2725,Caregiving,Basic
2725,Food Preparation,Advanced
2725,Driving,Intermediate
2725,Garment Quality Control,Basic
2726,Front Desk Operations,Basic
2726,Cooking,Basic
2726,Logistics Coordination,Advanced
2726,Barista Skills,Intermediate
2726,Administrative Support,Advanced
2727,Barista Skills,Intermediate
2727,MS Office,Intermediate
2728,Garment Quality Control,Advanced
2729,Kitchen Assistance,Intermediate
2729,Packing,Basic
2730,Nursing,Advanced
2731,Makeup Artistry,Basic
2731,Textile Machine Operation,Intermediate
2731,Cooking,Intermediate
2731,Nursing,Basic
2731,Facility Maintenance,Advanced
2732,Logistics Coordination,Intermediate
2732,Horticulture,Advanced
2733,Nursing,Intermediate
2733,Cooking,Basic
2734,Barista Skills,Intermediate
2734,Sewing,Intermediate
2734,Guest Relations,Basic
2734,Horticulture,Basic
2735,First Aid,Advanced
2735,Concrete Mixing,Basic
2735,Housekeeping,Basic
2735,Garment Quality Control,Advanced
2736,Hotel Housekeeping,Intermediate
2737,First Aid,Intermediate
2737,Farming,Advanced
2738,Childcare,Intermediate
2738,Food Preparation,Intermediate
2738,Janitorial Skills,Intermediate
2739,Nursing,Basic
2739,Laundry,Advanced
2740,Quality Inspection,Basic
2740,Textile Machine Operation,Basic
2741,Painting,Intermediate
2742,Administrative Support,Advanced
2742,Tiling,Advanced
2743,Driving,Advanced
2744,Nursing,Advanced
2745,Beauty Therapy,Advanced
2745,Tiling,Basic
2745,CCTV Monitoring,Advanced
2745,Bar Bending,Basic
2745,Welding,Basic
2746,Driving,Basic
2747,Heavy Vehicle Driving,Intermediate
2748,Customer Service,Advanced
2748,Hotel Housekeeping,Intermediate
2749,Delivery Driving,Advanced
2749,Tailoring,Intermediate
2750,Excel,Advanced
2751,Welding,Intermediate
2751,Food Preparation,Intermediate
2751,Driving,Advanced
2751,Quality Inspection,Basic
2751,Health Aide,Intermediate
2752,Garment Quality Control,Intermediate
2752,Hairdressing,Advanced
2752,Fishing,Advanced
2753,Carpentry,Intermediate
2754,Carpentry,Basic
2754,Kitchen Assistance,Intermediate
2754,Patient Care,Basic
2754,Janitorial Skills,Intermediate
2754,Teaching Assistance,Advanced
2755,Textile Machine Operation,Basic
2755,CCTV Monitoring,Intermediate
2755,Facility Maintenance,Intermediate
2755,Hairdressing,Intermediate
2756,Heavy Vehicle Driving,Intermediate
2756,Excel,Advanced
2756,Delivery Driving,Advanced
2757,Farming,Basic
2757,Housekeeping,Basic
2757,Tiling,Advanced
2757,Laundry,Basic
2757,Scaffolding,Basic
2758,Packing,Basic
2758,Fishing,Intermediate
2758,Electrical,Basic
2758,Guest Relations,Intermediate
2758,Security Guarding,Intermediate
2759,Hotel Housekeeping,Advanced
2759,Garment Quality Control,Advanced
2759,Front Desk Operations,Advanced
2759,Serving,Basic
2760,Bookkeeping,Advanced
2760,Administrative Support,Advanced
2761,Vehicle Maintenance,Advanced
2762,Laundry,Basic
2763,Bookkeeping,Advanced
2763,Forklift Operation,Advanced
2763,Guest Relations,Advanced
2763,Plumbing,Intermediate
2764,Health Aide,Basic
2764,Quality Inspection,Intermediate
2764,Hotel Housekeeping,Advanced
2765,Packing,Advanced
2766,Forklift Operation,Basic
2766,Shuttering Carpentry,Advanced
2766,Beauty Therapy,Advanced
2766,MS Office,Intermediate
2767,Driving,Intermediate
2768,Laundry,Intermediate
2768,Scaffolding,Intermediate
2769,Packing,Intermediate
2770,Inventory Management,Advanced
2770,Front Desk Operations,Advanced
2770,Forklift Operation,Advanced
2770,Makeup Artistry,Intermediate
2770,Farming,Advanced
2771,Janitorial Skills,Intermediate
2771,Hairdressing,Basic
2771,Livestock Management,Advanced
2772,Driving,Intermediate
2772,Painting,Advanced
2772,Masonry,Basic
2773,Inventory Management,Intermediate
2774,Construction Supervision,Advanced
2774,Serving,Basic
2774,Forklift Operation,Intermediate
2775,Quality Inspection,Basic
2775,Tailoring,Intermediate
2775,Cooking,Intermediate
2776,Hotel Housekeeping,Intermediate
2776,Customer Service,Basic
2777,Administrative Support,Advanced
2777,Delivery Driving,Advanced
2777,Forklift Operation,Basic
2778,Vehicle Maintenance,Basic
2778,Tailoring,Intermediate
2778,MS Office,Intermediate
2779,Kitchen Assistance,Intermediate
2779,Horticulture,Intermediate
2779,Painting,Intermediate
2779,Health Aide,Intermediate
2780,Delivery Driving,Advanced
2780,Patient Care,Advanced
2780,Housekeeping,Intermediate
2780,Plumbing,Intermediate
2780,Administrative Support,Basic
2781,Hairdressing,Advanced
2782,Food Preparation,Advanced
2782,Medical Assistance,Advanced
2783,Textile Machine Operation,Intermediate
2783,Farming,Advanced
2784,MS Office,Advanced
2784,Janitorial Skills,Advanced
2785,Delivery Driving,Advanced
2785,Quality Inspection,Advanced
2785,Health Aide,Advanced
2785,Janitorial Skills,Intermediate
2786,Sewing,Basic
2787,Patient Care,Basic
2788,Nursing,Basic
2789,Elderly Care,Basic
2789,Painting,Advanced
2789,Customer Service,Basic
2790,Customer Service,Basic
2790,Data Entry,Intermediate
2790,Hotel Housekeeping,Advanced
2790,Electrical,Intermediate
2791,Excel,Basic
2791,MS Office,Advanced
2791,Driving,Basic
2791,Shuttering Carpentry,Advanced
2792,Driving,Intermediate
2793,Tailoring,Basic
2793,Logistics Coordination,Intermediate
2793,Administrative Support,Intermediate
2794,Medical Assistance,Advanced
2794,Security Guarding,Intermediate
2795,Vehicle Maintenance,Advanced
2795,Serving,Advanced
2795,Painting,Advanced
2796,Livestock Management,Advanced
2796,Logistics Coordination,Intermediate
2796,Scaffolding,Basic
2796,Hotel Housekeeping,Advanced
2797,Hairdressing,Intermediate
2797,Shuttering Carpentry,Advanced
2798,Scaffolding,Intermediate
2798,Kitchen Assistance,Basic
2798,Driving,Intermediate
2798,CCTV Monitoring,Basic
2798,Laundry,Intermediate
2799,Guest Relations,Advanced
2799,First Aid,Advanced
2800,Facility Maintenance,Intermediate
2800,Masonry,Basic
2800,Textile Machine Operation,Basic
2800,Delivery Driving,Advanced
2800,Quality Inspection,Basic
2801,Plumbing,Intermediate
2801,Welding,Basic
2801,Janitorial Skills,Basic
2802,Home Cleaning,Advanced
