JobID,EmployerName,Country,EmploymentSector,JobTitle,PostedDate
2571,Lanka Enterprises,Qatar,Agriculture & Fishery,Accountant,2025-07-26
2572,Sri Ltd,Saudi Arabia,Hospitality & Tourism,Caregiver,2025-04-27
2573,Sri Enterprises,Oman,Domestic Services,Construction Helper,2024-05-13
2574,Ceylon Enterprises,Kuwait,Construction,Construction Helper,2025-06-03
2575,Sri Group,Oman,Manufacturing,Engineer,2024-12-03
2576,Lanka Enterprises,Lebanon,Agriculture & Fishery,Tailor,2025-04-16
2577,Construction Solutions,United Arab Emirates,Cleaning Services,Gardener,2025-05-30
2578,Lanka Corp,Qatar,Retail & Sales,Engineer,2025-01-14
2579,Tech Group,Bahrain,Engineering & Technical,Tailor,2024-06-22
2580,Island Enterprises,United Arab Emirates,Domestic Services,Delivery Driver,2024-09-16
2581,Tech Enterprises,Hong Kong,Domestic Services,Carpenter,2025-01-01
2582,Construction Corp,Saudi Arabia,Domestic Services,Security Guard,2025-06-29
2583,Gem Enterprises,Hong Kong,Garment & Apparel,Driver,2024-01-13
2584,Apparel Pvt,Kuwait,Domestic Services,Maintenance Worker,2024-10-01
2585,Construction Co,Saudi Arabia,Domestic Services,Heavy Vehicle Operator,2024-10-19
2586,Lanka Solutions,Oman,Cleaning Services,Tailor,2025-04-07
2587,Island Co,United Arab Emirates,IT & Professional Services,Mason,2025-06-24
2588,Gem Plantations,Kuwait,Engineering & Technical,Welder,2023-10-31
2589,Lanka Enterprises,Seychelles,Textile & Sewing,Housemaid,2024-11-04
2590,Gem Co,Qatar,Domestic Services,Nurse,2023-12-29
2591,Hotel Group,Cyprus,Hospitality & Tourism,Logistics Coordinator,2025-02-16
2592,Tea Ltd,Saudi Arabia,Driving & Transportation,Security Guard,2024-05-09
2593,Apparel Pvt,Kuwait,Security Services,Gardener,2025-06-24
2594,Sri Pvt,Kuwait,Hospitality & Tourism,Nurse,2024-01-21
2595,Lanka Solutions,Malaysia,Garment & Apparel,Construction Supervisor,2024-02-23
2596,Tech Pvt,Jordan,Healthcare & Nursing,Quality Control Inspector,2024-03-26
2597,Hotel Ltd,United Arab Emirates,Facility Management,Mason,2024-08-26
2598,Tech Group,Saudi Arabia,Hospitality & Tourism,Forklift Operator,2025-03-31
2599,Hotel Enterprises,Qatar,Hospitality & Tourism,Nurse,2024-04-06
2600,Lanka Plantations,Saudi Arabia,Hospitality & Tourism,Beautician,2023-11-28
2601,Lanka Plantations,Saudi Arabia,Construction,Construction Supervisor,2024-09-24
2602,Island Pvt,Sri Lanka,Domestic Services,Security Guard,2024-11-03
2603,Sri Group,Oman,Construction,Construction Supervisor,2025-04-01
2604,Tea Solutions,Sri Lanka,Domestic Services,Plumber,2025-03-05
2605,Construction Inc,Kuwait,Garment & Apparel,Hotel Housekeeper,2025-05-09
2606,Tea Plantations,Saudi Arabia,Education & Training,Nursing Assistant,2024-04-03
2607,Gem Pvt,Qatar,Garment & Apparel,Factory Worker,2023-09-14
2608,Gem Solutions,Kuwait,Hospitality & Tourism,Laundry Worker,2024-06-22
2609,Construction Ltd,Japan,IT & Professional Services,Delivery Driver,2024-07-29
2610,Construction Solutions,United Arab Emirates,Hospitality & Tourism,General Labourer,2024-12-06
2611,Island Inc,Qatar,Beauty & Personal Care,Gardener,2024-08-08
2612,Tech Solutions,Maldives,Construction,Construction Supervisor,2024-11-06
2613,Tea Ltd,United Kingdom,Domestic Services,Quality Control Inspector,2023-09-27
2614,Sri Enterprises,Saudi Arabia,Healthcare & Nursing,Bar Bender,2024-10-20
2615,Lanka Co,Romania,Healthcare & Nursing,Security Guard,2023-10-31
2616,Tea Inc,Kuwait,Healthcare & Nursing,Barista,2024-09-28
2617,Tea Inc,Kuwait,Security Services,Shuttering Carpenter,2025-04-14
2618,Apparel Inc,Turkey,Security Services,Accountant,2024-04-13
2619,Apparel Group,United Arab Emirates,Hospitality & Tourism,Administrative Assistant,2024-05-19
2620,Sri Inc,Kuwait,Security Services,Hotel Housekeeper,2025-04-16
2621,Construction Solutions,Kuwait,Healthcare & Nursing,Construction Helper,2024-06-27
2622,Tech Group,Oman,Domestic Services,Laundry Worker,2023-09-23
2623,Lanka Plantations,Saudi Arabia,Construction,Construction Helper,2024-05-20
2624,Sri Co,Maldives,Agriculture & Fishery,Heavy Vehicle Operator,2025-01-21
2625,Tea Enterprises,Oman,Construction,Construction Helper,2025-03-12
2626,Tech Co,Qatar,Agriculture & Fishery,Machine Operator,2025-01-05
2627,Lanka Enterprises,Saudi Arabia,Domestic Services,Packing Worker,2024-07-22
2628,Tea Enterprises,Saudi Arabia,Domestic Services,Construction Helper,2024-02-02
2629,Apparel Inc,Qatar,Garment & Apparel,House Driver,2023-10-23
2630,Ceylon Plantations,Saudi Arabia,Construction,Construction Helper,2024-01-06
2631,Hotel Inc,Qatar,Retail & Sales,Engineer,2024-10-05
2632,Ceylon Solutions,Qatar,Construction,Construction Helper,2024-09-05
2633,Lanka Enterprises,Kuwait,Facility Management,Administrative Assistant,2024-06-23
2634,Sri Co,Japan,IT & Professional Services,Sewing Machine Operator,2024-02-23
2635,Island Co,Lebanon,IT & Professional Services,Tailor,2024-06-03
2636,Island Group,Qatar,Garment & Apparel,Packing Worker,2025-03-03
2637,Ceylon Co,Russia,Domestic Services,Domestic Worker,2024-09-11
2638,Lanka Ltd,Kuwait,Construction,Construction Helper,2025-01-22
2639,Apparel Co,Qatar,Hospitality & Tourism,Factory Worker,2023-09-05
2640,Hotel Pvt,South Korea,Construction,Construction Supervisor,2024-11-13
2641,Apparel Corp,Qatar,Construction,Construction Helper,2025-07-21
2642,Hotel Plantations,Maldives,Healthcare & Nursing,Housemaid,2023-10-24
2643,Apparel Solutions,Saudi Arabia,Construction,Construction Supervisor,2025-07-19
2644,Lanka Inc,Saudi Arabia,Hospitality & Tourism,General Labourer,2025-03-24
2645,Apparel Group,Romania,Hospitality & Tourism,Security Guard,2024-06-16
2646,Tea Enterprises,Saudi Arabia,Cleaning Services,Warehouse Worker,2023-09-02
2647,Lanka Co,Maldives,Education & Training,Logistics Coordinator,2024-03-19
2648,Tech Ltd,Cyprus,Hospitality & Tourism,Technician,2024-03-07
2649,Hotel Inc,United Arab Emirates,Engineering & Technical,Tailor,2023-10-08
2650,Hotel Group,Qatar,Healthcare & Nursing,Cleaner,2023-11-06
2651,Hotel Group,United Kingdom,Agriculture & Fishery,Fishery Worker,2024-08-07
2652,Apparel Plantations,Israel,Facility Management,Delivery Driver,2023-08-26
2653,Apparel Ltd,United Arab Emirates,Security Services,Administrative Assistant,2024-11-13
2654,Construction Solutions,Qatar,Construction,Construction Supervisor,2024-09-04
2655,Gem Co,Kuwait,Garment & Apparel,Agricultural Worker,2025-02-11
2656,Lanka Group,Seychelles,Engineering & Technical,Cook,2025-01-29
2657,Ceylon Co,United Arab Emirates,Healthcare & Nursing,Machine Operator,2024-11-19
2658,Ceylon Ltd,Maldives,Education & Training,Salesperson,2024-08-20
2659,Lanka Plantations,Saudi Arabia,Construction,Construction Supervisor,2025-03-01
2660,Island Co,Saudi Arabia,Domestic Services,House Driver,2025-02-08
2661,Tea Plantations,Saudi Arabia,Retail & Sales,Mason,2025-03-04
2662,Apparel Plantations,Saudi Arabia,Manufacturing,Warehouse Worker,2023-11-17
2663,Apparel Co,Saudi Arabia,Construction,Construction Supervisor,2025-03-05
2664,Tech Corp,South Korea,Construction,Construction Supervisor,2024-04-11
2665,Lanka Inc,Maldives,Healthcare & Nursing,Agricultural Worker,2024-05-29
2666,Gem Pvt,Saudi Arabia,Domestic Services,Accountant,2024-04-14
2667,Construction Pvt,Maldives,Domestic Services,Electrician,2025-05-05
2668,Construction Inc,Saudi Arabia,Driving & Transportation,Tailor,2024-11-23
2669,Tech Ltd,Saudi Arabia,Domestic Services,Technician,2024-10-14
2670,Ceylon Corp,United Arab Emirates,Healthcare & Nursing,Forklift Operator,2025-07-27
2671,Gem Solutions,Kuwait,Domestic Services,General Labourer,2024-01-27
2672,Ceylon Inc,Saudi Arabia,Garment & Apparel,Tailor,2025-01-06
2673,Apparel Corp,Qatar,Construction,Construction Supervisor,2023-10-04
2674,Apparel Solutions,Turkey,Facility Management,Shuttering Carpenter,2023-10-15
2675,Sri Solutions,Qatar,Domestic Services,Cleaner,2023-09-18
2676,Hotel Inc,Saudi Arabia,Domestic Services,Room Attendant,2024-08-12
2677,Island Co,United Arab Emirates,Engineering & Technical,House Driver,2023-11-24
2678,Tech Enterprises,New Zealand,Hospitality & Tourism,Room Attendant,2025-05-19
2679,Ceylon Corp,Kuwait,Hospitality & Tourism,Kitchen Helper,2024-10-30
2680,Sri Enterprises,Kuwait,Hospitality & Tourism,Nursing Assistant,2025-03-25
2681,Gem Enterprises,Canada,Retail & Sales,Salesperson,2023-10-19
2682,Tea Solutions,Qatar,Hospitality & Tourism,Chef,2023-10-19
2683,Tech Group,Saudi Arabia,Hospitality & Tourism,Technician,2024-03-22
2684,Gem Corp,United Arab Emirates,Agriculture & Fishery,Chef,2023-08-21
2685,Tech Solutions,Qatar,Facility Management,Administrative Assistant,2024-04-16
2686,Ceylon Ltd,Qatar,Hospitality & Tourism,Mason,2025-04-28
2687,Construction Pvt,United Arab Emirates,Garment & Apparel,Security Guard,2025-01-09
2688,Apparel Ltd,Qatar,Construction,Construction Helper,2025-04-17
2689,Apparel Inc,Kuwait,Hospitality & Tourism,Maintenance Worker,2024-05-02
2690,Tech Inc,Turkey,Garment & Apparel,Barista,2024-08-19
2691,Gem Plantations,Kuwait,Hospitality & Tourism,Quality Control Inspector,2024-12-29
2692,Tea Inc,Maldives,Domestic Services,Construction Supervisor,2024-05-15
2693,Lanka Solutions,Qatar,Beauty & Personal Care,Factory Worker,2024-05-06
2694,Ceylon Group,United Arab Emirates,Security Services,Salesperson,2023-10-02
2695,Gem Group,Sri Lanka,Retail & Sales,Quality Control Inspector,2024-08-30
2696,Tech Group,Kuwait,Manufacturing,Janitor,2023-12-07
2697,Apparel Co,Qatar,Construction,Construction Helper,2024-07-21
2698,Ceylon Solutions,Oman,Construction,Construction Supervisor,2025-04-01
2699,Sri Pvt,Saudi Arabia,Domestic Services,Engineer,2024-02-22
2700,Gem Inc,Kuwait,Agriculture & Fishery,Electrician,2025-02-16
2701,Hotel Ltd,South Korea,Domestic Services,Accountant,2024-09-27
2702,Lanka Ltd,Saudi Arabia,Construction,Construction Helper,2024-08-12
2703,Tea Co,Saudi Arabia,Domestic Services,Cook,2023-09-26
2704,Tech Co,Kuwait,Engineering & Technical,House Driver,2025-01-31
2705,Sri Inc,Kuwait,Hospitality & Tourism,Forklift Operator,2025-07-14
2706,Gem Co,United Arab Emirates,Driving & Transportation,Construction Helper,2023-09-27
2707,Tech Pvt,South Korea,Facility Management,Receptionist,2024-10-13
2708,Gem Group,Qatar,Agriculture & Fishery,Construction Helper,2024-01-12
2709,Lanka Co,Saudi Arabia,Construction,Construction Supervisor,2024-10-10
2710,Lanka Inc,Qatar,Hospitality & Tourism,Room Attendant,2023-09-03
2711,Tea Inc,Qatar,Healthcare & Nursing,Domestic Worker,2024-09-07
2712,Sri Group,Qatar,Cleaning Services,Maintenance Worker,2025-03-22
2713,Island Plantations,Sri Lanka,Security Services,Construction Supervisor,2024-11-30
2714,Hotel Enterprises,Oman,Healthcare & Nursing,Accountant,2024-02-14
2715,Construction Inc,Seychelles,Retail & Sales,Engineer,2023-09-09
2716,Gem Plantations,Kuwait,Hospitality & Tourism,Barista,2024-01-27
2717,Hotel Group,United Arab Emirates,Domestic Services,Chef,2024-07-31
2718,Tea Plantations,Saudi Arabia,Domestic Services,Tailor,2025-05-06
2719,Tech Enterprises,Saudi Arabia,Domestic Services,House Driver,2024-04-18
2720,Tea Pvt,Maldives,Agriculture & Fishery,Bar Bender,2023-10-24
2721,Tea Co,United Arab Emirates,Construction,Construction Helper,2024-03-02
2722,Gem Solutions,Romania,Garment & Apparel,Teacher Assistant,2023-11-03
2723,Construction Co,Kuwait,Domestic Services,Packing Worker,2024-10-06
2724,Lanka Inc,Saudi Arabia,Domestic Services,Housemaid,2023-11-02
2725,Gem Inc,United Arab Emirates,Domestic Services,Electrician,2025-08-16
2726,Construction Group,United Arab Emirates,Construction,Construction Supervisor,2025-04-27
2727,Hotel Group,United Arab Emirates,Garment & Apparel,Delivery Driver,2024-08-14
2728,Tech Pvt,Qatar,Hospitality & Tourism,Barista,2024-06-11
2729,Sri Co,South Korea,Garment & Apparel,Warehouse Worker,2024-03-11
2730,Gem Plantations,Saudi Arabia,Domestic Services,Nursing Assistant,2024-09-08
2731,Apparel Ltd,Russia,Construction,Construction Supervisor,2025-03-24
2732,Ceylon Ltd,Cyprus,Domestic Services,Waiter,2025-02-08
2733,Sri Group,United Arab Emirates,Construction,Construction Helper,2025-01-15
2734,Tech Corp,South Korea,Security Services,Chef,2025-06-18
2735,Ceylon Co,Saudi Arabia,Manufacturing,Teacher Assistant,2024-07-18
2736,Island Inc,Kuwait,Manufacturing,Security Guard,2024-11-28
2737,Apparel Co,Maldives,Domestic Services,Bar Bender,2024-11-27
2738,Tea Enterprises,Bahrain,Agriculture & Fishery,House Driver,2024-07-28
2739,Tea Solutions,United Arab Emirates,Healthcare & Nursing,Laundry Worker,2024-02-28
2740,Lanka Group,United Arab Emirates,Hospitality & Tourism,Nurse,2024-06-13
2741,Lanka Group,United Arab Emirates,Garment & Apparel,Hotel Housekeeper,2023-08-25
2742,Construction Enterprises,Saudi Arabia,Manufacturing,Engineer,2023-09-05
2743,Island Solutions,Jordan,Driving & Transportation,Driver,2025-02-17
2744,Tech Group,Kuwait,Healthcare & Nursing,Domestic Worker,2024-02-29
2745,Sri Inc,Saudi Arabia,Construction,Construction Supervisor,2025-05-29
2746,Apparel Group,Maldives,Driving & Transportation,Hotel Housekeeper,2025-04-15
2747,Tech Solutions,Saudi Arabia,Garment & Apparel,Driver,2024-11-02
2748,Tea Enterprises,Qatar,Agriculture & Fishery,Engineer,2024-04-19
2749,Lanka Pvt,United Arab Emirates,Engineering & Technical,Accountant,2024-09-09
2750,Island Pvt,United Kingdom,IT & Professional Services,Chef,2025-04-24
2751,Lanka Co,United Arab Emirates,Construction,Construction Helper,2024-10-31
2752,Gem Pvt,Jordan,Agriculture & Fishery,Delivery Driver,2024-02-16
2753,Tea Solutions,Jordan,Hospitality & Tourism,Administrative Assistant,2023-11-23
2754,Lanka Group,Bahrain,Facility Management,Barista,2023-08-30
2755,Lanka Inc,Kuwait,Domestic Services,Bar Bender,2023-09-21
2756,Gem Pvt,Romania,Manufacturing,Mason,2025-05-22
2757,Tea Corp,Kuwait,Garment & Apparel,Factory Worker,2025-04-18
2758,Hotel Pvt,Serbia,Hospitality & Tourism,Factory Worker,2024-08-09
2759,Tech Ltd,Saudi Arabia,Construction,Construction Supervisor,2025-03-27
2760,Tea Co,Kuwait,Logistics & Warehousing,Carpenter,2024-06-08
2761,Ceylon Inc,United Arab Emirates,Hospitality & Tourism,Janitor,2024-01-17
2762,Sri Inc,Saudi Arabia,Education & Training,Laundry Worker,2025-01-28
2763,Island Group,Qatar,Hospitality & Tourism,General Labourer,2023-10-09
2764,Lanka Solutions,Qatar,Domestic Services,Security Guard,2025-04-12
2765,Hotel Enterprises,Maldives,Domestic Services,Packing Worker,2025-05-13
2766,Tech Inc,United Arab Emirates,Domestic Services,Welder,2023-12-04
2767,Construction Ltd,Romania,Driving & Transportation,Janitor,2024-08-28
2768,Tech Solutions,Qatar,Security Services,Forklift Operator,2024-11-06
2769,Sri Plantations,Hong Kong,Garment & Apparel,Packing Worker,2024-12-11
2770,Tea Group,Kuwait,Domestic Services,Domestic Worker,2025-08-13
2771,Gem Corp,Kuwait,Hospitality & Tourism,Welder,2023-08-25
2772,Sri Ltd,United Arab Emirates,Hospitality & Tourism,Construction Helper,2023-11-13
2773,Sri Enterprises,Saudi Arabia,Garment & Apparel,Chef,2025-01-20
2774,Ceylon Group,Bahrain,IT & Professional Services,Cook,2024-11-24
2775,Construction Solutions,United Arab Emirates,Manufacturing,Domestic Worker,2023-10-11
2776,Apparel Plantations,Saudi Arabia,Construction,Construction Supervisor,2025-07-21
2777,Island Ltd,Saudi Arabia,Engineering & Technical,Logistics Coordinator,2023-08-27
2778,Gem Corp,Maldives,IT & Professional Services,Quality Control Inspector,2024-12-09
2779,Tea Co,United Arab Emirates,Domestic Services,Janitor,2025-06-19
2780,Island Group,Saudi Arabia,Hospitality & Tourism,Heavy Vehicle Operator,2024-11-23
2781,Sri Corp,Maldives,Construction,Construction Supervisor,2025-06-14
2782,Hotel Inc,Qatar,Domestic Services,Teacher Assistant,2023-09-06
2783,Hotel Plantations,Saudi Arabia,Construction,Construction Helper,2023-09-11
2784,Construction Solutions,Saudi Arabia,Construction,Construction Supervisor,2024-10-30
2785,Tech Co,United Arab Emirates,Security Services,Fishery Worker,2025-05-15
2786,Hotel Pvt,United Arab Emirates,Textile & Sewing,Bar Bender,2024-10-11
2787,Tea Plantations,Japan,Domestic Services,Cook,2025-04-05
2788,Apparel Inc,South Korea,Garment & Apparel,Accountant,2024-09-19
2789,Ceylon Ltd,Lebanon,Domestic Services,Bar Bender,2025-03-12
2790,Sri Solutions,South Korea,Hospitality & Tourism,Administrative Assistant,2025-01-25
2791,Sri Co,Saudi Arabia,Domestic Services,Barista,2024-07-06
2792,Gem Inc,Maldives,Construction,Construction Supervisor,2024-09-17
2793,Sri Corp,Kuwait,Construction,Construction Supervisor,2024-07-12
2794,Hotel Corp,Maldives,Domestic Services,Security Guard,2025-05-03
2795,Lanka Ltd,Cyprus,Domestic Services,Caregiver,2024-07-10
2796,Ceylon Plantations,United Arab Emirates,Manufacturing,Hairdresser,2024-04-02
2797,Ceylon Ltd,Saudi Arabia,Domestic Services,Barista,2025-06-27
2798,Tech Corp,Qatar,Garment & Apparel,Kitchen Helper,2024-06-05
2799,Sri Pvt,Kuwait,Construction,Construction Supervisor,2024-02-22
2800,Construction Enterprises,Qatar,Construction,Construction Helper,2023-12-24
2801,Apparel Pvt,Saudi Arabia,Garment & Apparel,Driver,2025-08-15
2802,Hotel Group,Kuwait,Domestic Services,Delivery Driver,2025-05-31
2803,Hotel Corp,Saudi Arabia,Domestic Services,Administrative Assistant,2024-05-29
2804,Sri Ltd,Malaysia,Healthcare & Nursing,Domestic Worker,2024-12-27
2805,Apparel Co,Saudi Arabia,Domestic Services,Receptionist,2024-07-15
2806,Ceylon Co,Cyprus,Textile & Sewing,General Labourer,2025-07-25
2807,Tea Pvt,Kuwait,Security Services,Waiter,2025-03-12
2808,Ceylon Group,Saudi Arabia,Domestic Services,Construction Helper,2024-12-15
2809,Lanka Ltd,Saudi Arabia,Construction,Construction Supervisor,2024-10-08
2810,Construction Pvt,Kuwait,Domestic Services,Quality Control Inspector,2024-04-12
2811,Tea Inc,Qatar,Garment & Apparel,Domestic Worker,2023-11-27
2812,Tech Enterprises,United Arab Emirates,Domestic Services,Waiter,2023-10-11
2813,Construction Co,Saudi Arabia,Domestic Services,Gardener,2024-10-24
2814,Hotel Inc,Australia,Manufacturing,Driver,2025-06-30
2815,Ceylon Corp,Qatar,Cleaning Services,Kitchen Helper,2024-09-30
2816,Lanka Plantations,Saudi Arabia,Healthcare & Nursing,Maintenance Worker,2024-01-22
2817,Island Inc,Kuwait,Engineering & Technical,Warehouse Worker,2025-02-04
2818,Tea Inc,Qatar,Construction,Construction Helper,2024-02-07
2819,Apparel Pvt,Singapore,Hospitality & Tourism,Kitchen Helper,2025-03-01
2820,Hotel Ltd,Japan,Textile & Sewing,Gardener,2025-03-13
2821,Apparel Enterprises,United Arab Emirates,Driving & Transportation,Beautician,2025-05-29
2822,Island Ltd,United Arab Emirates,Hospitality & Tourism,Receptionist,2023-11-11
2823,Gem Corp,Qatar,Domestic Services,Delivery Driver,2025-05-16
2824,Lanka Enterprises,Serbia,Engineering & Technical,Security Guard,2024-11-01
2825,Sri Inc,Qatar,Manufacturing,Administrative Assistant,2023-09-01
2826,Ceylon Enterprises,Kuwait,Garment & Apparel,General Labourer,2025-03-24
2827,Gem Co,Saudi Arabia,IT & Professional Services,Beautician,2024-11-20
2828,Gem Inc,Oman,Construction,Construction Supervisor,2023-11-09
2829,Sri Plantations,Saudi Arabia,Engineering & Technical,Laundry Worker,2025-04-15
