PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
5576,OLevel,2009,Sinhala,S,History,F,Mathematics,A,Geography,F,Science,A,Music,A,IT,C,,,,,,
5577,OLevel,2022,Geography,F,History,S,Sinhala,A,Science,S,Mathematics,B,English,A,Commerce,C,IT,S,,,,
5578,OLevel,1981,IT,W,Art,W,Music,F,Science,W,History,C,Commerce,W,Tamil,C,Geography,A,,,,
5579,OLevel,1982,Mathematics,C,Music,S,Commerce,W,History,F,Tamil,F,Sinhala,W,Art,B,English,S,,,,
5580,OLevel,1983,English,S,Sinhala,S,Tamil,S,Geography,W,Art,F,History,C,,,,,,,,
5582,OLevel,2010,Science,A,Tamil,C,IT,W,Geography,C,English,W,Art,S,History,A,Mathematics,C,Music,W,,
5583,OLevel,2019,IT,A,Geography,F,English,B,Art,B,History,F,Science,A,Tamil,S,Mathematics,W,Commerce,B,Music,B
5584,OLevel,1996,Commerce,B,Geography,B,Sinhala,C,Art,C,Science,A,Mathematics,W,History,F,,,,,,
5586,OLevel,2002,Sinhala,C,Commerce,F,Geography,C,Music,A,Art,F,Science,C,Tamil,F,IT,S,History,F,Mathematics,F
5587,OLevel,1998,English,W,Science,A,Art,B,Geography,C,IT,F,Music,A,,,,,,,,
5588,OLevel,2007,Science,S,Geography,B,English,B,Mathematics,B,IT,F,Sinhala,A,Tamil,B,Art,F,,,,
5589,OLevel,2001,Sinhala,W,Science,W,History,C,Commerce,S,Mathematics,W,IT,F,Art,C,Geography,S,English,A,,
5590,OLevel,2007,Music,S,English,S,IT,S,Sinhala,S,Tamil,C,Science,C,Geography,C,History,F,Art,W,,
5591,OLevel,2011,Mathematics,S,History,W,Art,W,Commerce,W,Geography,B,IT,W,Music,W,English,A,Science,B,Sinhala,F
5592,OLevel,2009,History,B,Mathematics,S,Commerce,A,IT,S,Art,C,English,A,Tamil,C,Geography,S,Music,F,,
5593,OLevel,2015,Science,W,Geography,S,Tamil,F,Music,W,History,W,Commerce,S,,,,,,,,
5594,OLevel,2001,Commerce,F,History,W,IT,S,Sinhala,W,Art,W,Tamil,W,Mathematics,F,Science,W,English,A,Music,C
5595,OLevel,2022,Commerce,B,English,S,Geography,S,Tamil,B,History,A,Mathematics,W,Sinhala,F,Art,A,Science,C,,
5596,OLevel,1997,Geography,F,IT,B,Science,B,Tamil,S,Sinhala,C,Mathematics,C,History,A,Commerce,B,English,C,,
5597,OLevel,2010,Science,W,Art,F,Mathematics,B,IT,A,History,B,Commerce,C,Music,A,,,,,,
5598,OLevel,1985,Mathematics,F,Sinhala,A,Music,A,IT,C,Art,F,Commerce,C,Tamil,C,,,,,,
5599,OLevel,1999,Sinhala,C,Music,B,Commerce,W,Science,S,Geography,S,IT,C,,,,,,,,
5600,OLevel,1987,Art,W,Geography,F,Mathematics,B,Sinhala,F,English,F,History,A,Commerce,C,Tamil,F,IT,B,Science,A
5601,OLevel,2025,Art,C,Tamil,A,Mathematics,C,Commerce,F,Geography,A,Sinhala,W,English,C,IT,A,Music,A,Science,F
5602,OLevel,1991,Commerce,C,Science,W,English,B,Music,S,History,B,Art,B,,,,,,,,
5603,OLevel,2006,Art,W,Mathematics,B,English,W,Commerce,W,Tamil,B,IT,B,Sinhala,F,Geography,W,,,,
5604,OLevel,1982,Art,C,Music,C,Science,W,Commerce,S,English,B,IT,F,Mathematics,A,,,,,,
5606,OLevel,1991,Sinhala,W,English,W,Art,A,IT,F,Music,A,Mathematics,A,Tamil,A,Science,A,Geography,W,,
5607,OLevel,1990,Music,B,IT,B,Sinhala,C,Science,B,History,F,Commerce,B,Mathematics,C,Tamil,F,Art,C,Geography,W
5608,OLevel,2021,IT,C,Music,C,History,F,Geography,W,Tamil,S,Art,B,Science,C,Mathematics,B,Commerce,B,English,W
5609,OLevel,2009,Art,B,Science,W,Commerce,B,IT,A,Mathematics,A,History,C,Sinhala,C,English,W,Music,C,,
5610,OLevel,2013,Science,A,Art,C,IT,S,Tamil,B,Music,A,History,S,,,,,,,,
5611,OLevel,1984,Geography,S,Commerce,B,Tamil,A,IT,C,Music,S,Sinhala,S,English,B,History,A,Mathematics,S,,
5613,OLevel,2006,Science,W,Music,B,Art,A,Geography,S,Commerce,S,English,C,Tamil,A,,,,,,
5614,OLevel,1993,Science,A,Commerce,F,Music,C,English,B,Geography,B,IT,A,Art,A,History,W,Tamil,C,Mathematics,S
5615,OLevel,2022,Art,B,History,A,IT,W,Commerce,B,Geography,A,Tamil,F,Music,B,English,C,Science,A,Sinhala,C
5616,OLevel,2023,Science,W,Geography,S,Art,B,History,C,Tamil,B,Music,W,English,A,IT,S,Mathematics,W,,
5618,OLevel,2023,History,S,Geography,F,Music,C,English,A,Mathematics,C,Sinhala,F,Art,W,Science,W,IT,A,Commerce,W
5619,OLevel,2019,Art,B,Sinhala,A,Commerce,C,Tamil,B,History,F,IT,S,English,F,,,,,,
5620,OLevel,1991,Geography,A,Mathematics,F,Science,B,IT,C,History,B,English,B,Tamil,A,Commerce,B,Sinhala,C,Art,A
5621,OLevel,2025,Sinhala,A,IT,C,Commerce,S,Tamil,A,Music,B,Mathematics,W,English,W,History,C,,,,
5622,OLevel,1992,Mathematics,A,Tamil,B,IT,A,English,F,Music,W,Sinhala,A,,,,,,,,
5623,OLevel,2022,Mathematics,W,History,C,Tamil,F,Music,A,Geography,S,Commerce,B,Sinhala,S,Art,F,Science,S,,
5624,OLevel,1989,Music,S,Mathematics,B,Art,C,Sinhala,B,Tamil,B,English,S,Commerce,F,Science,S,IT,W,Geography,C
5625,OLevel,2016,English,C,Sinhala,W,Art,A,Music,A,Tamil,F,IT,S,,,,,,,,
5626,OLevel,1982,Mathematics,W,Art,F,English,F,History,F,Commerce,S,Tamil,C,Geography,W,Music,S,IT,B,Science,S
5627,OLevel,2012,Science,A,Art,B,IT,F,Music,W,Tamil,S,Mathematics,B,Geography,B,Sinhala,S,History,S,Commerce,C
5628,OLevel,1993,Mathematics,S,Music,A,English,C,Art,W,Geography,B,IT,B,History,S,,,,,,
5629,OLevel,1992,English,F,Tamil,W,IT,S,Sinhala,B,History,W,Science,W,Commerce,B,,,,,,
5630,OLevel,1995,Science,F,Music,S,Art,C,IT,F,Tamil,F,Geography,F,History,C,Commerce,B,,,,
5631,OLevel,2010,Tamil,A,Commerce,S,English,A,History,B,Music,A,Geography,S,Art,F,Mathematics,B,,,,
5632,OLevel,2018,English,C,Tamil,W,Mathematics,B,Music,C,Art,S,Sinhala,F,IT,F,,,,,,
5633,OLevel,2022,Commerce,B,Art,F,History,B,Music,W,Science,B,Tamil,S,,,,,,,,
5635,OLevel,2007,History,A,English,A,Geography,F,Mathematics,B,Music,A,Art,F,Science,B,IT,A,Tamil,B,,
5636,OLevel,1980,IT,F,Geography,B,Sinhala,B,Mathematics,S,Tamil,A,Art,A,History,F,,,,,,
5637,OLevel,2010,Science,B,Commerce,S,Sinhala,S,Geography,S,Tamil,F,History,W,English,C,Art,S,Mathematics,B,IT,S
5638,OLevel,2014,History,A,Tamil,W,English,A,Art,F,Mathematics,B,Science,C,Sinhala,B,Geography,S,,,,
5639,OLevel,2022,English,A,History,S,IT,F,Geography,S,Art,B,Tamil,C,,,,,,,,
5641,OLevel,1988,Science,B,Geography,C,Tamil,F,IT,C,Commerce,B,Art,W,Music,A,Mathematics,S,English,S,History,B
5642,OLevel,2000,Geography,A,Mathematics,W,Sinhala,C,Art,C,Music,W,History,F,Tamil,A,,,,,,
5643,OLevel,2022,Geography,S,Art,A,Science,C,History,W,Tamil,W,Sinhala,A,Music,F,,,,,,
5645,OLevel,2009,Art,C,Sinhala,C,Commerce,F,English,A,Science,B,IT,B,Tamil,F,Music,C,Geography,S,,
5646,OLevel,1991,Art,S,Science,F,Geography,F,Tamil,C,History,S,IT,F,Sinhala,A,Mathematics,F,Music,W,,
5647,OLevel,2025,Geography,W,IT,F,Tamil,C,History,C,Sinhala,B,English,C,Music,F,,,,,,
5650,OLevel,1995,English,B,Commerce,F,Geography,W,Art,B,Science,A,Music,F,IT,F,,,,,,
5651,OLevel,2016,Commerce,S,IT,B,Geography,W,Music,F,English,A,Sinhala,B,Art,B,Tamil,B,,,,
5652,OLevel,2000,IT,F,Commerce,F,English,W,Art,C,Mathematics,W,History,S,Tamil,C,Science,C,Sinhala,A,,
5653,OLevel,1996,Tamil,F,IT,S,Art,A,Music,C,History,W,Sinhala,W,Geography,B,Science,F,,,,
5654,OLevel,2009,Art,F,Tamil,B,Music,C,Mathematics,A,English,F,History,S,Commerce,W,Science,B,IT,S,Geography,A
5655,OLevel,2019,IT,A,Mathematics,F,Commerce,F,English,W,Art,F,Geography,C,Music,B,History,S,,,,
5656,OLevel,1982,Music,W,English,W,History,F,Commerce,F,Tamil,S,Science,F,Geography,C,Art,F,Sinhala,A,,
5657,OLevel,2017,English,B,Commerce,F,Tamil,B,Mathematics,B,Science,S,Music,W,,,,,,,,
5658,OLevel,2007,Science,W,Tamil,W,Music,F,Sinhala,C,Geography,C,Art,S,English,A,Commerce,S,,,,
5659,OLevel,2006,Sinhala,W,Tamil,W,Commerce,C,Geography,F,IT,A,History,S,Art,A,English,C,Music,S,Mathematics,B
5660,OLevel,2020,Tamil,S,Mathematics,W,Music,W,Geography,A,IT,A,Commerce,C,Art,C,Science,B,,,,
5661,OLevel,2004,English,W,Science,S,Tamil,F,Commerce,W,Music,A,Geography,C,Art,W,Sinhala,W,,,,
5662,OLevel,1990,Tamil,B,Geography,W,IT,F,Mathematics,B,History,W,Art,A,,,,,,,,
5663,OLevel,2008,History,F,IT,S,Commerce,A,Mathematics,C,Sinhala,S,Science,B,,,,,,,,
5664,OLevel,2020,Commerce,F,Mathematics,S,Tamil,B,IT,F,Geography,W,Music,B,Sinhala,A,Science,A,History,A,,
5665,OLevel,1996,Geography,B,History,B,Art,A,Science,F,English,B,Mathematics,S,Sinhala,A,Commerce,F,Music,S,,
5667,OLevel,2006,Science,W,Tamil,W,English,B,Sinhala,S,Music,C,IT,S,Art,S,Geography,A,History,W,,
5669,OLevel,2024,Mathematics,C,History,A,Science,A,Music,F,Geography,F,Art,C,,,,,,,,
5670,OLevel,2024,Sinhala,C,Mathematics,B,IT,S,Commerce,W,Music,S,English,B,Geography,W,Science,C,Art,C,Tamil,B
5671,OLevel,1997,Music,S,History,S,Sinhala,S,Geography,B,Commerce,S,English,F,Mathematics,F,IT,F,,,,
5672,OLevel,2004,Commerce,F,Mathematics,A,Tamil,A,IT,W,Geography,B,History,C,Science,S,English,F,Music,B,,
5673,OLevel,1990,English,W,Sinhala,W,IT,S,Music,C,Geography,F,Art,C,,,,,,,,
5675,OLevel,2018,Commerce,S,Art,B,History,A,IT,A,Mathematics,S,English,S,,,,,,,,
5676,OLevel,1988,English,A,Tamil,A,Art,W,Commerce,W,Sinhala,A,Music,C,History,A,IT,F,Geography,A,Science,F
5677,OLevel,1989,Commerce,A,History,F,Science,W,Art,B,Tamil,S,Geography,W,Sinhala,B,,,,,,
5678,OLevel,2025,Science,W,Sinhala,B,Commerce,B,History,C,Mathematics,B,English,S,Tamil,C,Music,F,,,,
5679,OLevel,1989,Music,W,Commerce,C,IT,B,Geography,B,History,S,Sinhala,C,English,F,Mathematics,A,,,,
5680,OLevel,1994,Mathematics,F,Sinhala,F,Commerce,W,Tamil,S,Music,A,Geography,A,History,W,,,,,,
5681,OLevel,1997,Commerce,B,History,S,Science,A,Geography,A,IT,S,Music,S,,,,,,,,
5682,OLevel,2004,Sinhala,B,Mathematics,F,Art,F,Music,B,Commerce,A,English,F,IT,C,Geography,F,,,,
5684,OLevel,1997,Mathematics,A,Art,S,Geography,B,English,B,Sinhala,A,IT,B,Science,W,History,B,Tamil,F,Music,C
5686,OLevel,2012,Mathematics,F,IT,C,Geography,C,English,B,Commerce,W,Sinhala,B,Science,S,Music,C,,,,
5687,OLevel,2008,Commerce,C,Art,C,History,B,Science,S,Tamil,B,Geography,B,Sinhala,F,,,,,,
5688,OLevel,2015,Music,F,Mathematics,B,IT,F,Art,S,History,C,Tamil,C,Science,B,Sinhala,C,English,A,,
5689,OLevel,1998,English,S,Geography,F,Art,C,Science,S,IT,A,History,W,Tamil,S,Sinhala,C,Commerce,F,,
5690,OLevel,1997,Music,A,Commerce,S,Tamil,A,History,A,Sinhala,S,Art,W,English,C,Mathematics,F,IT,S,,
5692,OLevel,2006,Music,S,Commerce,W,Sinhala,F,Science,A,History,A,English,W,IT,S,Geography,A,Mathematics,B,Tamil,W
5693,OLevel,1986,Music,B,Commerce,A,Tamil,A,Science,W,English,W,IT,C,History,S,Sinhala,F,Art,B,,
5694,OLevel,1996,Sinhala,S,Geography,A,Mathematics,A,History,W,IT,W,English,A,Art,C,Tamil,W,Commerce,C,,
5695,OLevel,2010,History,B,Science,W,Commerce,F,Sinhala,A,Tamil,W,Mathematics,A,,,,,,,,
5696,OLevel,2021,Geography,A,History,F,Commerce,A,IT,C,Tamil,A,Sinhala,F,Mathematics,F,Science,A,,,,
5698,OLevel,2018,Commerce,S,Music,S,Mathematics,B,IT,B,Sinhala,F,English,A,History,W,Tamil,F,,,,
5699,OLevel,2000,Sinhala,C,Art,B,Tamil,S,Science,F,Geography,B,Commerce,A,,,,,,,,
5700,OLevel,1988,IT,S,History,C,Tamil,S,Geography,F,English,S,Science,F,Commerce,B,Art,F,,,,
5702,OLevel,2021,Geography,C,Commerce,W,Tamil,W,English,F,History,W,Sinhala,F,IT,S,,,,,,
5703,OLevel,1983,History,A,Art,S,Science,S,Mathematics,C,Commerce,F,Geography,F,Tamil,C,English,S,,,,
5704,OLevel,2019,IT,S,English,W,Music,B,History,A,Science,W,Mathematics,B,,,,,,,,
5706,OLevel,1995,Commerce,S,Art,W,Sinhala,W,IT,C,English,W,Mathematics,C,Science,A,Music,B,Tamil,C,,
5707,OLevel,2025,Tamil,A,History,B,English,F,Sinhala,B,Art,W,Geography,C,Music,A,IT,W,Commerce,W,,
5708,OLevel,2024,Mathematics,B,Science,C,Music,W,IT,A,Sinhala,W,Tamil,F,Geography,B,Commerce,B,English,C,,
5709,OLevel,1991,English,W,Tamil,S,Music,W,Commerce,W,Mathematics,A,Geography,S,History,W,,,,,,
5710,OLevel,2022,Tamil,S,English,F,Commerce,C,Mathematics,B,History,B,Geography,C,,,,,,,,
5711,OLevel,2024,Art,A,English,A,Mathematics,B,Commerce,F,Science,W,Tamil,W,Music,F,,,,,,
5713,OLevel,2002,Art,C,Tamil,S,Mathematics,C,IT,A,Commerce,F,Geography,A,Sinhala,B,English,W,History,S,,
5715,OLevel,1999,English,B,Tamil,W,Mathematics,F,Music,W,Sinhala,C,IT,B,,,,,,,,
5716,OLevel,1998,Tamil,A,Mathematics,S,Art,F,Music,F,Science,C,History,W,IT,B,,,,,,
5717,OLevel,1996,Geography,S,IT,B,Commerce,S,Music,B,English,B,Mathematics,W,Tamil,F,,,,,,
5719,OLevel,2012,English,B,History,F,Sinhala,C,Science,A,Tamil,A,Geography,W,Music,A,Mathematics,A,,,,
5720,OLevel,1995,Art,W,Mathematics,C,Tamil,F,Commerce,B,Science,A,History,B,Sinhala,W,IT,A,,,,
5721,OLevel,2016,Art,S,Commerce,C,Sinhala,F,IT,B,Music,C,History,F,English,F,Mathematics,A,Tamil,A,,
5722,OLevel,2018,Commerce,S,History,A,Music,C,Tamil,A,Mathematics,B,Sinhala,W,Geography,A,English,W,Art,W,,
5723,OLevel,1999,Geography,A,Science,F,History,B,Music,S,Tamil,W,Sinhala,S,Art,C,English,W,,,,
5724,OLevel,1989,Tamil,C,Geography,F,Music,W,Science,W,Sinhala,W,IT,A,History,C,,,,,,
5725,OLevel,2025,Tamil,W,Mathematics,B,Music,S,Art,W,IT,C,Commerce,W,English,A,Science,S,Geography,C,,
5727,OLevel,2023,IT,C,Mathematics,F,Geography,F,English,A,Art,F,Science,C,Tamil,A,Sinhala,C,Music,B,History,W
5728,OLevel,2003,Geography,F,English,S,History,S,IT,S,Sinhala,F,Science,W,Commerce,A,,,,,,
5729,OLevel,2001,Tamil,S,Commerce,C,Sinhala,C,English,A,IT,W,Music,F,,,,,,,,
5730,OLevel,1983,Tamil,W,Commerce,A,English,A,History,A,Sinhala,A,Art,B,Geography,F,Science,C,Mathematics,S,,
5731,OLevel,1987,Tamil,W,English,F,Geography,W,Commerce,A,History,A,Mathematics,S,Art,F,,,,,,
5732,OLevel,2007,Tamil,A,IT,S,Art,C,History,B,Commerce,B,English,F,Science,S,Geography,C,Music,F,,
5733,OLevel,2003,Music,A,Mathematics,W,Sinhala,A,English,F,IT,F,Science,W,Geography,A,History,C,,,,
5734,OLevel,2012,Sinhala,F,Commerce,F,English,A,IT,W,Geography,F,Music,S,History,S,Tamil,S,Art,C,Mathematics,W
5735,OLevel,2009,Tamil,B,Music,S,English,C,Sinhala,C,Art,S,History,B,Commerce,W,IT,C,Science,A,Geography,C
5736,OLevel,2013,Commerce,C,Art,B,IT,B,Music,B,Tamil,W,Science,C,Sinhala,A,Geography,S,,,,
5737,OLevel,2002,Commerce,B,History,F,Mathematics,S,Sinhala,A,English,B,Science,F,Tamil,C,Art,A,IT,F,,
5738,OLevel,2009,Music,A,Art,W,Sinhala,F,Commerce,W,History,C,English,C,Geography,W,IT,B,,,,
5740,OLevel,2010,Science,S,Music,S,Tamil,B,Art,B,History,B,Commerce,C,Sinhala,C,English,C,,,,
5741,OLevel,1992,English,C,History,C,Commerce,S,IT,B,Sinhala,F,Art,C,Science,B,,,,,,
5742,OLevel,2016,Tamil,A,Commerce,F,English,F,Geography,W,Music,S,Science,S,IT,S,Sinhala,B,Mathematics,F,,
5743,OLevel,2008,English,F,IT,F,Sinhala,C,History,W,Mathematics,B,Music,F,Science,S,Geography,S,Tamil,W,,
5745,OLevel,1982,Tamil,W,Geography,B,Art,B,Music,A,English,F,Science,B,Commerce,C,History,C,IT,S,,
5747,OLevel,2010,Music,S,Mathematics,B,History,A,English,A,Sinhala,W,Commerce,B,Geography,F,Tamil,B,Science,B,Art,S
5748,OLevel,2015,History,B,Art,W,Science,W,IT,F,Music,W,Geography,S,Commerce,S,Mathematics,B,Tamil,W,Sinhala,B
5749,OLevel,1983,History,S,IT,C,Tamil,A,Commerce,A,Science,S,Geography,F,,,,,,,,
5750,OLevel,2009,Science,F,Art,F,Commerce,W,IT,B,History,W,Geography,A,Tamil,C,Mathematics,C,English,C,,
5751,OLevel,2018,Tamil,C,Music,B,Science,W,Art,C,History,W,Commerce,W,IT,B,,,,,,
5752,OLevel,1993,Mathematics,C,Tamil,F,Music,F,History,C,IT,S,Sinhala,B,Science,C,English,A,Geography,W,,
5753,OLevel,2019,Tamil,C,Geography,F,History,W,Sinhala,A,IT,F,Art,W,Music,B,,,,,,
5754,OLevel,1993,IT,A,History,W,Geography,W,Mathematics,B,Tamil,C,English,W,,,,,,,,
5756,OLevel,2015,Commerce,B,Sinhala,C,Science,A,Geography,W,IT,C,Tamil,S,Art,B,Mathematics,C,History,A,Music,B
5757,OLevel,1988,Science,B,Music,S,Sinhala,C,Tamil,S,Commerce,S,History,W,Mathematics,S,IT,C,,,,
5758,OLevel,1989,Tamil,A,Commerce,C,Music,S,History,B,Art,S,English,C,Geography,F,,,,,,
5759,OLevel,1996,Science,F,Music,A,Geography,F,History,S,Commerce,A,IT,C,,,,,,,,
5760,OLevel,2018,English,S,Sinhala,A,IT,W,Commerce,W,Music,S,History,C,Tamil,A,Science,S,Geography,B,Mathematics,S
5762,OLevel,1984,History,W,Art,A,Tamil,C,Commerce,F,Mathematics,A,Geography,F,Sinhala,S,,,,,,
5763,OLevel,2009,Sinhala,B,English,B,History,C,Art,C,Geography,S,IT,C,Mathematics,S,Commerce,F,,,,
5764,OLevel,2011,IT,C,Geography,C,History,B,Music,C,Commerce,W,Tamil,A,Mathematics,A,Sinhala,F,,,,
5765,OLevel,2018,History,C,Science,S,Tamil,B,Mathematics,C,Sinhala,F,Commerce,C,Geography,A,,,,,,
5766,OLevel,2015,English,W,Sinhala,W,Music,A,History,C,Science,F,IT,F,Tamil,A,,,,,,
5767,OLevel,2025,Geography,F,Science,C,Tamil,S,Music,W,History,C,IT,W,English,W,Art,S,Commerce,C,,
5768,OLevel,2024,Geography,A,Sinhala,B,Tamil,S,Commerce,W,Mathematics,A,History,B,Music,W,Art,F,,,,
5769,OLevel,2009,Mathematics,S,Commerce,S,Tamil,W,History,F,Geography,S,English,A,IT,C,,,,,,
5772,OLevel,2019,Science,W,Sinhala,S,Mathematics,F,Commerce,W,English,A,Geography,F,Art,B,History,W,,,,
5773,OLevel,2000,English,F,Geography,F,IT,F,Science,B,Mathematics,S,Music,C,History,F,,,,,,
5774,OLevel,2018,History,A,IT,S,Commerce,A,Tamil,S,Sinhala,W,Science,B,Mathematics,S,Geography,F,Art,B,English,B
5776,OLevel,1984,English,A,Commerce,C,Geography,C,Mathematics,F,IT,C,Tamil,A,Music,F,Sinhala,F,Art,A,,
5777,OLevel,1991,Geography,F,Commerce,S,Science,W,Art,C,English,S,History,C,,,,,,,,
5778,OLevel,2009,Sinhala,A,English,C,Geography,B,History,F,Tamil,S,Art,A,Music,S,,,,,,
5779,OLevel,2004,English,W,Science,A,Geography,C,Music,B,History,F,Art,W,Tamil,B,IT,A,Commerce,S,Sinhala,B
5781,OLevel,1992,Science,A,Tamil,W,Commerce,F,Music,B,Mathematics,B,Sinhala,A,History,A,Geography,C,IT,F,English,B
5782,OLevel,2010,IT,C,Geography,W,Commerce,C,Art,S,English,F,Tamil,C,,,,,,,,
5784,OLevel,2007,Music,A,Science,S,English,W,Sinhala,S,Art,W,Geography,S,Mathematics,A,Tamil,W,,,,
5785,OLevel,2008,IT,A,Music,A,History,S,English,W,Art,B,Mathematics,W,Geography,C,Commerce,F,,,,
5786,OLevel,1989,Tamil,W,IT,A,Mathematics,A,Sinhala,C,Commerce,B,Science,A,,,,,,,,
5787,OLevel,1981,Tamil,S,Mathematics,A,Art,W,History,A,Sinhala,A,IT,S,Geography,F,Music,F,Commerce,C,English,C
5788,OLevel,1993,English,C,Geography,A,Music,B,History,B,Mathematics,B,Tamil,W,Art,W,Commerce,W,,,,
5789,OLevel,1998,Art,F,History,C,English,W,Sinhala,C,IT,B,Commerce,W,Mathematics,F,Science,S,Music,S,Tamil,A
5791,OLevel,2013,Tamil,B,Geography,C,Commerce,C,English,A,Mathematics,W,Science,F,Music,F,Art,B,History,C,,
5792,OLevel,1997,Geography,S,Tamil,S,History,W,Art,C,Music,B,IT,S,Mathematics,W,English,B,Sinhala,W,,
5793,OLevel,2013,Music,B,IT,A,History,S,Science,B,Art,S,Mathematics,B,Geography,F,Sinhala,W,Commerce,A,,
5794,OLevel,1996,Sinhala,S,IT,W,Tamil,B,Geography,S,Music,C,Commerce,F,Art,W,Science,S,Mathematics,C,,
5795,OLevel,2020,Music,W,English,F,Commerce,W,Geography,W,Tamil,A,Mathematics,A,History,C,,,,,,
5796,OLevel,2007,Commerce,B,Tamil,F,English,W,History,S,IT,W,Science,B,Music,F,,,,,,
5797,OLevel,2017,Sinhala,S,History,F,Science,C,Music,A,Commerce,C,Mathematics,F,,,,,,,,
5798,OLevel,2007,Mathematics,F,Commerce,A,Art,A,Music,F,History,W,Geography,B,English,W,,,,,,
5799,OLevel,2009,Sinhala,S,Music,B,Art,B,IT,C,Commerce,S,English,C,History,C,Geography,A,,,,
5800,OLevel,2007,Tamil,S,Sinhala,B,Science,S,Geography,S,Mathematics,S,Art,F,History,A,Music,A,English,C,,
5801,OLevel,1988,Science,B,Mathematics,W,English,C,Sinhala,C,Art,F,Tamil,B,,,,,,,,
5803,OLevel,2004,IT,A,Music,S,Art,A,Commerce,C,History,A,Sinhala,B,Mathematics,F,,,,,,
5804,OLevel,2005,Commerce,W,Geography,S,IT,C,Science,S,Sinhala,B,Tamil,F,Music,C,History,A,English,F,Mathematics,A
5805,OLevel,1984,English,B,Mathematics,C,Sinhala,W,History,C,Art,C,Science,C,Geography,W,Music,A,Tamil,B,Commerce,F
5807,OLevel,1992,Music,F,Art,C,Mathematics,C,Science,S,Commerce,B,History,W,Geography,W,,,,,,
5808,OLevel,2003,English,A,Sinhala,S,Art,W,Science,W,IT,B,Commerce,S,Tamil,S,History,B,Mathematics,F,,
5809,OLevel,2007,Mathematics,B,Science,F,Art,A,English,F,Sinhala,S,History,W,Geography,B,,,,,,
5810,OLevel,1991,Mathematics,B,Geography,C,Tamil,W,Commerce,W,Music,B,History,F,IT,C,Sinhala,F,Art,S,English,W
5811,OLevel,2001,Tamil,S,IT,B,Mathematics,A,History,S,English,W,Geography,W,Art,A,Sinhala,A,Science,F,,
5812,OLevel,1988,Art,B,Geography,S,Tamil,C,IT,A,Mathematics,W,Music,B,Sinhala,S,,,,,,
5813,OLevel,2002,History,A,Science,W,English,B,Geography,W,Sinhala,F,Commerce,W,,,,,,,,
5814,OLevel,2009,Commerce,C,Art,B,Geography,A,Science,A,IT,W,English,W,Tamil,B,Music,S,,,,
5815,OLevel,2006,Geography,B,Science,C,English,C,Art,F,Commerce,S,Mathematics,A,Tamil,S,Sinhala,A,,,,
5816,OLevel,2025,Sinhala,S,Science,B,Commerce,S,Tamil,S,Music,S,Art,S,History,F,Mathematics,A,IT,F,Geography,B
5817,OLevel,2010,History,F,Science,C,IT,S,Commerce,C,English,S,Geography,C,Art,S,,,,,,
5819,OLevel,1996,History,A,English,F,Tamil,S,Geography,F,Commerce,S,IT,C,Mathematics,F,Sinhala,A,Science,S,Music,A
5820,OLevel,1980,Tamil,W,Music,F,Sinhala,W,English,C,Commerce,W,Geography,A,,,,,,,,
5822,OLevel,1997,IT,C,Music,F,Geography,S,English,C,Commerce,W,Art,C,Mathematics,C,Tamil,B,History,C,,
5823,OLevel,1990,Art,C,Commerce,F,IT,B,Music,W,Mathematics,F,Sinhala,C,History,B,English,S,,,,
5824,OLevel,2014,English,A,History,C,Commerce,A,Science,W,Geography,C,IT,F,Art,F,,,,,,
5825,OLevel,2000,Music,A,Sinhala,B,Science,A,English,C,Mathematics,F,Geography,F,Tamil,W,,,,,,
5826,OLevel,1987,Art,S,Geography,W,Science,C,History,S,IT,C,English,A,,,,,,,,
5828,OLevel,2024,English,S,Geography,A,Music,C,IT,C,Sinhala,F,Science,A,Art,W,History,B,,,,
5829,OLevel,2021,English,C,Mathematics,C,Science,W,Sinhala,C,Geography,C,IT,C,Tamil,C,Music,C,Art,F,,
5830,OLevel,1985,Science,A,Art,B,History,S,English,A,Commerce,B,Music,S,IT,W,Tamil,F,Sinhala,B,Geography,F
5831,OLevel,1994,Music,W,English,B,IT,A,Science,W,Art,F,Commerce,C,,,,,,,,
5832,OLevel,2007,Mathematics,F,Science,F,IT,A,History,B,Music,C,Commerce,A,Tamil,C,Art,C,Geography,C,English,F
5833,OLevel,1983,Music,B,Mathematics,B,English,S,Tamil,C,History,A,Science,S,,,,,,,,
5834,OLevel,1995,Geography,C,IT,B,Science,B,English,B,History,W,Music,W,Art,F,Tamil,B,Sinhala,S,Mathematics,F
5835,OLevel,2011,Mathematics,B,History,B,Art,C,Tamil,A,Science,S,IT,W,,,,,,,,
5836,OLevel,2015,IT,S,Tamil,A,Science,F,Sinhala,C,Commerce,B,English,F,Art,F,,,,,,
5837,OLevel,2018,Commerce,B,Music,S,IT,B,Art,A,Mathematics,F,Sinhala,B,Geography,S,English,A,,,,
5838,OLevel,2008,English,C,IT,B,Geography,B,Art,C,History,C,Tamil,F,Commerce,C,,,,,,
5839,OLevel,2002,IT,S,Tamil,C,Art,S,Geography,C,Mathematics,S,Commerce,S,,,,,,,,
