PersonalID,NVQLevel,CourseName,Institution,CompletionDate
6220,,Certificate in Electrical Work,NAITA,2017-04-04
6220,,Certificate in Cooking,NAITA,2018-01-07
6222,,Diploma in Hospitality,VTA,2016-01-15
6224,,Certificate in Domestic Work,NAITA,2022-06-16
6225,,O/L,Tech Group,2020-04-13
6225,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2023-07-11
6225,,Certificate in Caregiving,SLBFE Training Center,2017-08-29
6226,,Certificate in Heavy Vehicle Operation,VTA,2016-09-08
6229,,Certificate in Electrical Work,VTA,2018-02-23
6231,,Certificate in Domestic Work,Hotel Co,2017-06-14
6231,,Certificate in Domestic Work,Hotel Co,2016-10-04
6231,NVQ Level 4,,NAITA,2024-11-18
6234,,Diploma in Business,SLBFE Training Center,2023-11-02
6234,,Certificate in Driving,NAITA,2018-07-20
6234,,O/L,Construction Group,2019-12-15
6234,,Certificate in Heavy Vehicle Operation,NAITA,2020-10-24
6235,,Diploma in Business,NAITA,2020-03-30
6235,,Certificate in Carpentry,NAITA,2020-05-09
6235,,Bachelor's Degree,TVEC,2016-09-09
6241,NVQ Level 2,,Lanka Solutions,2017-09-19
6241,,Certificate in Electrical Work,NAITA,2024-11-27
6241,,Certificate in Welding,VTA,2018-07-31
6243,,Diploma in Business,SLBFE Training Center,2015-10-03
6243,,Diploma in IT,TVEC,2025-03-30
6245,,Certificate in Nursing,TVEC,2024-11-25
6248,,Certificate in Hospitality,TVEC,2016-02-22
6251,,Certificate in Carpentry,VTA,2015-08-29
6253,NVQ Level 4,,VTA,2021-03-15
6253,,O/L,TVEC,2024-09-24
6255,NVQ Level 3,,TVEC,2022-03-01
6255,,Certificate in Domestic Work,VTA,2017-06-18
6255,,Master's Degree,Sri Ltd,2024-10-13
6256,,Certificate in Electrical Work,Tech Ltd,2022-06-28
6256,,Certificate in Sewing,TVEC,2016-05-15
6256,NVQ Level 5,,TVEC,2015-11-17
6256,,Certificate in Driving,Tea Solutions,2021-04-04
6259,,Bachelor's Degree,TVEC,2019-02-14
6262,,Certificate in IT,VTA,2020-10-08
6262,,Certificate in Sewing,SLBFE Training Center,2015-10-25
6264,,Diploma in Nursing,NAITA,2024-03-15
6264,,Certificate in Nursing,NAITA,2023-03-17
6264,,Certificate in Sewing,Sri Ltd,2015-10-17
6266,,Certificate in Domestic Work,NAITA,2016-03-21
6267,NVQ Level 2,,Tea Ltd,2019-02-22
6268,NVQ Level 5,,Lanka Plantations,2023-08-23
6268,,Certificate in Welding,SLBFE Training Center,2021-04-29
6268,NVQ Level 3,,Ceylon Ltd,2019-09-22
6270,,Certificate in Accounting,NAITA,2018-11-19
6270,,Certificate in Nursing,VTA,2018-07-17
6271,,Diploma in Hospitality,TVEC,2019-04-18
6272,,Certificate in Masonry,SLBFE Training Center,2019-11-24
6274,,Certificate in Accounting,VTA,2016-06-03
6276,,Certificate in IT,SLBFE Training Center,2022-01-30
6277,,Certificate in Plumbing,Lanka Group,2022-07-19
6279,,Certificate in Caregiving,SLBFE Training Center,2025-07-08
6279,,Certificate in Accounting,Tech Pvt,2016-07-13
6281,,Master's Degree,NAITA,2025-01-06
6281,,Certificate in Sewing,Construction Inc,2023-06-11
6283,,Certificate in Cooking,TVEC,2021-08-21
6283,,Master's Degree,SLBFE Training Center,2017-10-05
6283,,Certificate in Sewing,TVEC,2020-07-06
6287,,Certificate in IT,TVEC,2025-02-13
6289,,Bachelor's Degree,VTA,2016-10-16
6289,,Certificate in IT,SLBFE Training Center,2023-02-27
6289,,Certificate in Carpentry,SLBFE Training Center,2016-07-15
6291,,Master's Degree,VTA,2018-04-25
6291,,Diploma in Business,Island Inc,2021-11-09
6295,,A/L,SLBFE Training Center,2020-10-23
6295,,Certificate in Carpentry,TVEC,2021-05-11
6295,NVQ Level 5,,SLBFE Training Center,2023-09-15
6297,,Certificate in Sewing,VTA,2016-08-20
6298,,Certificate in Caregiving,Ceylon Solutions,2017-04-13
6299,NVQ Level 1,,SLBFE Training Center,2021-11-26
6302,,Certificate in Carpentry,SLBFE Training Center,2019-02-03
6302,,Diploma in Business,TVEC,2020-02-25
6302,,Certificate in Heavy Vehicle Operation,Construction Pvt,2020-03-02
6304,,Certificate in Cooking,VTA,2019-04-17
6305,,Certificate in Masonry,Tech Ltd,2019-07-02
6306,,Certificate in Heavy Vehicle Operation,Sri Inc,2023-10-28
6307,,A/L,NAITA,2021-04-25
6307,,Certificate in Nursing,SLBFE Training Center,2023-11-18
6307,,Certificate in Welding,Tea Corp,2019-06-06
6307,,Certificate in Carpentry,NAITA,2016-12-21
6310,NVQ Level 5,,SLBFE Training Center,2018-05-23
6311,,Certificate in Electrical Work,TVEC,2022-12-01
6313,,Certificate in Cooking,TVEC,2018-09-30
6313,,O/L,SLBFE Training Center,2020-02-13
6313,NVQ Level 5,,SLBFE Training Center,2018-09-14
6313,,Certificate in Cooking,NAITA,2021-04-14
6316,,Certificate in IT,TVEC,2022-05-28
6316,,O/L,TVEC,2016-01-12
6316,,O/L,SLBFE Training Center,2022-06-19
6318,,Certificate in Domestic Work,SLBFE Training Center,2018-06-19
6320,,Certificate in Masonry,TVEC,2020-12-24
6320,,Certificate in Sewing,Tech Ltd,2017-01-28
6320,,A/L,Ceylon Group,2016-01-12
6320,,Certificate in Electrical Work,TVEC,2024-06-17
6322,,Certificate in Plumbing,SLBFE Training Center,2023-09-09
6322,,Certificate in Sewing,VTA,2025-02-21
6322,,Master's Degree,Tech Ltd,2017-07-11
6324,NVQ Level 5,,NAITA,2017-04-11
6324,NVQ Level 4,,NAITA,2021-06-14
6324,,Certificate in Electrical Work,VTA,2022-04-21
6325,,Certificate in Plumbing,NAITA,2016-03-11
6325,,Certificate in Welding,VTA,2024-09-23
6325,NVQ Level 4,,TVEC,2019-07-17
6327,,Certificate in Hospitality,VTA,2020-03-07
6332,,Certificate in Sewing,NAITA,2015-11-28
6335,NVQ Level 4,,SLBFE Training Center,2016-11-09
6335,,A/L,NAITA,2024-01-21
6335,,Certificate in Masonry,VTA,2019-08-31
6335,,Certificate in Carpentry,SLBFE Training Center,2023-01-09
6336,,Certificate in Caregiving,NAITA,2022-09-22
6338,,Certificate in Hospitality,Apparel Co,2023-09-21
6343,NVQ Level 3,,Construction Enterprises,2018-09-08
6343,,Certificate in Plumbing,SLBFE Training Center,2018-07-01
6343,,Certificate in Welding,Gem Solutions,2022-05-18
6343,,Certificate in Plumbing,TVEC,2019-11-14
6347,,Diploma in IT,NAITA,2023-05-13
6347,,Certificate in Driving,VTA,2016-10-30
6348,NVQ Level 4,,NAITA,2023-10-19
6348,,Bachelor's Degree,SLBFE Training Center,2025-02-12
6349,,Certificate in Domestic Work,Construction Inc,2020-09-14
6349,,Certificate in Sewing,VTA,2024-03-01
6350,NVQ Level 5,,VTA,2018-09-20
6350,,Certificate in Masonry,TVEC,2023-08-27
6351,,Certificate in Cooking,Construction Co,2019-10-14
6351,,Certificate in Cooking,NAITA,2016-08-02
6351,,Certificate in Cooking,NAITA,2015-10-22
6352,,Certificate in Carpentry,NAITA,2016-12-17
6352,,Certificate in Accounting,VTA,2019-04-04
6352,,Certificate in Hospitality,Tea Ltd,2019-01-03
6353,,Certificate in Welding,TVEC,2020-02-24
6353,,Bachelor's Degree,TVEC,2024-02-15
6353,,Certificate in Driving,Lanka Plantations,2022-10-27
6355,NVQ Level 5,,SLBFE Training Center,2023-11-21
6355,,Diploma in Business,NAITA,2023-09-23
6357,,Certificate in Nursing,VTA,2024-12-13
6357,,Certificate in Driving,NAITA,2025-07-09
6362,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2024-08-29
6362,,Certificate in Accounting,TVEC,2017-05-31
6362,,Certificate in Caregiving,TVEC,2024-09-26
6364,,Certificate in Sewing,SLBFE Training Center,2025-02-24
6364,,Diploma in Hospitality,TVEC,2022-01-07
6366,,Certificate in Carpentry,TVEC,2023-07-09
6366,,Certificate in Driving,VTA,2017-10-09
6366,,Certificate in Domestic Work,VTA,2018-03-22
6366,NVQ Level 2,,SLBFE Training Center,2025-05-11
6368,,Certificate in Plumbing,VTA,2017-06-16
6368,NVQ Level 1,,VTA,2019-05-19
6368,,Bachelor's Degree,VTA,2016-06-11
6371,,Diploma in Nursing,VTA,2023-01-26
6375,,Certificate in Accounting,Tea Co,2019-10-06
6376,,Certificate in Hospitality,SLBFE Training Center,2023-06-10
6379,,Diploma in Nursing,Construction Solutions,2022-09-27
6379,,Certificate in Accounting,SLBFE Training Center,2019-04-27
6381,,Certificate in Hospitality,TVEC,2024-10-13
6381,,Certificate in Sewing,NAITA,2025-07-24
6381,,Bachelor's Degree,NAITA,2019-11-07
6382,,Certificate in Accounting,TVEC,2016-05-21
6383,,Certificate in Welding,VTA,2021-09-24
6384,,Certificate in Accounting,SLBFE Training Center,2020-03-14
6384,,Certificate in Cooking,Gem Corp,2022-06-21
6385,,Master's Degree,SLBFE Training Center,2025-04-06
6390,,Certificate in Masonry,Hotel Group,2019-12-17
6390,,Certificate in Driving,Sri Group,2021-11-19
6390,,Certificate in IT,TVEC,2016-01-29
6391,,Certificate in IT,SLBFE Training Center,2017-01-12
6391,,O/L,SLBFE Training Center,2025-03-31
6391,,Certificate in Caregiving,VTA,2021-10-11
6392,,Certificate in Heavy Vehicle Operation,VTA,2025-06-18
6393,,Certificate in Carpentry,VTA,2021-04-28
6393,,Certificate in Driving,VTA,2019-07-26
6393,,Certificate in Accounting,Gem Pvt,2022-01-23
6394,,Certificate in Domestic Work,VTA,2016-04-16
6396,,Certificate in Carpentry,TVEC,2016-10-29
6397,NVQ Level 4,,SLBFE Training Center,2022-01-22
6398,NVQ Level 4,,Construction Corp,2015-11-24
6398,,Certificate in Hospitality,NAITA,2019-05-26
6398,,Certificate in Caregiving,SLBFE Training Center,2021-01-04
6398,,Certificate in Caregiving,Hotel Solutions,2019-08-12
6399,,Certificate in Hospitality,Sri Co,2021-03-19
6400,,Bachelor's Degree,Lanka Inc,2024-06-14
6401,,Certificate in Heavy Vehicle Operation,TVEC,2018-09-17
6401,,Certificate in Welding,NAITA,2016-05-29
6401,,Certificate in Driving,Ceylon Enterprises,2017-02-18
6401,,Certificate in Plumbing,NAITA,2024-05-25
6402,,Certificate in Caregiving,NAITA,2016-05-29
6404,NVQ Level 5,,VTA,2017-11-25
6405,,Diploma in Hospitality,TVEC,2018-05-30
6405,,Certificate in Caregiving,NAITA,2022-12-31
6406,,Diploma in IT,VTA,2019-04-17
6408,,Certificate in Electrical Work,NAITA,2024-12-01
6408,,Diploma in Business,TVEC,2022-10-16
6410,,Certificate in Electrical Work,VTA,2015-12-17
6410,,Certificate in Electrical Work,SLBFE Training Center,2016-02-10
6411,,Certificate in Plumbing,TVEC,2018-10-17
6412,,Certificate in Cooking,NAITA,2023-02-17
6414,,Certificate in Heavy Vehicle Operation,TVEC,2022-04-17
6414,,Diploma in Hospitality,VTA,2019-03-29
6416,,Certificate in Plumbing,VTA,2021-04-29
6417,,Diploma in Nursing,VTA,2018-10-13
6421,NVQ Level 3,,SLBFE Training Center,2017-11-10
6422,,Certificate in Caregiving,NAITA,2017-06-22
6423,,Certificate in Domestic Work,VTA,2020-12-09
6423,,Bachelor's Degree,TVEC,2025-07-09
6423,,Certificate in Carpentry,SLBFE Training Center,2020-09-29
6425,NVQ Level 3,,NAITA,2020-03-12
6426,,O/L,Construction Group,2021-04-07
6426,,Diploma in Hospitality,SLBFE Training Center,2023-06-20
6426,,O/L,NAITA,2021-12-07
6429,,Certificate in Electrical Work,TVEC,2020-08-27
6430,,Certificate in Cooking,VTA,2015-11-22
6432,,Certificate in IT,Tech Ltd,2018-10-03
6435,,Certificate in Cooking,NAITA,2015-12-21
6438,,Certificate in Nursing,TVEC,2021-08-23
6438,,Certificate in Accounting,TVEC,2020-04-28
6440,,Diploma in Hospitality,TVEC,2021-03-08
6442,NVQ Level 1,,SLBFE Training Center,2017-03-14
6442,,Certificate in Hospitality,NAITA,2015-10-15
6442,NVQ Level 4,,NAITA,2025-02-17
6442,,Certificate in Masonry,NAITA,2017-12-15
6443,,Certificate in Hospitality,VTA,2020-06-17
6443,NVQ Level 2,,Ceylon Inc,2021-06-26
6443,,Certificate in Plumbing,NAITA,2016-07-27
6447,,Certificate in Domestic Work,NAITA,2017-04-15
6447,,Diploma in Business,NAITA,2018-01-08
6447,,Certificate in Driving,Gem Solutions,2023-09-10
6451,,Diploma in Nursing,SLBFE Training Center,2023-08-09
6452,,Certificate in Hospitality,Tech Corp,2023-03-14
6454,,Certificate in IT,VTA,2021-05-25
6456,,Diploma in Hospitality,VTA,2016-07-03
6456,NVQ Level 3,,NAITA,2020-06-25
6456,,Diploma in IT,TVEC,2016-06-05
6456,,Certificate in IT,VTA,2025-05-26
6457,,Certificate in Domestic Work,Gem Corp,2021-07-03
6458,,Certificate in Driving,Construction Corp,2019-11-30
6458,,Certificate in Domestic Work,TVEC,2017-01-12
6459,,Certificate in Nursing,NAITA,2024-11-13
6459,,Diploma in Hospitality,TVEC,2020-10-03
6459,,Certificate in Welding,Apparel Ltd,2019-10-13
6460,NVQ Level 1,,TVEC,2017-02-28
6460,NVQ Level 1,,Ceylon Inc,2020-05-19
6462,,Certificate in Electrical Work,NAITA,2018-04-20
6463,,Diploma in Business,SLBFE Training Center,2019-06-20
6467,,Diploma in Business,SLBFE Training Center,2018-04-18
6467,,O/L,TVEC,2019-05-09
6469,,Diploma in IT,Tea Group,2017-01-24
6472,,Certificate in IT,TVEC,2018-02-08
6472,,Diploma in Business,TVEC,2019-10-05
6472,NVQ Level 2,,Ceylon Inc,2021-04-01
6472,,Master's Degree,Island Co,2016-05-14
6473,,Certificate in Driving,NAITA,2022-07-06
6473,,A/L,NAITA,2025-02-11
6474,,Certificate in IT,TVEC,2021-08-04
6477,,Diploma in Business,TVEC,2023-11-01
6480,,Certificate in Cooking,NAITA,2022-11-25
6480,,Certificate in Cooking,SLBFE Training Center,2016-12-09
6480,,Certificate in Cooking,TVEC,2018-03-22
6480,,Certificate in Cooking,TVEC,2019-10-31
6483,,Diploma in IT,NAITA,2020-10-09
6485,,Certificate in Caregiving,Construction Solutions,2025-03-07
6486,,Diploma in IT,Ceylon Inc,2016-09-10
6487,,Certificate in Electrical Work,SLBFE Training Center,2017-03-17
6489,NVQ Level 2,,SLBFE Training Center,2024-08-01
6489,NVQ Level 1,,Hotel Pvt,2025-04-02
6489,NVQ Level 5,,TVEC,2022-04-05
6489,,Certificate in Domestic Work,Gem Corp,2022-12-31
6490,,Certificate in Cooking,VTA,2021-07-05
6490,NVQ Level 2,,TVEC,2022-06-05
6490,,Diploma in Hospitality,VTA,2019-01-18
6492,,Certificate in Caregiving,VTA,2020-09-14
6499,,Certificate in Accounting,TVEC,2021-01-13
6499,,O/L,NAITA,2021-12-20
6500,,Master's Degree,TVEC,2019-01-31
6500,,Certificate in Accounting,Tea Corp,2020-03-17
6500,,Certificate in Plumbing,NAITA,2021-07-29
6501,,Certificate in Welding,SLBFE Training Center,2017-05-16
6501,,Certificate in Domestic Work,VTA,2016-03-17
6502,,Bachelor's Degree,Apparel Corp,2020-09-06
6503,,Certificate in Heavy Vehicle Operation,VTA,2023-04-23
6504,NVQ Level 2,,NAITA,2024-01-12
6504,NVQ Level 1,,VTA,2017-09-28
6504,,Master's Degree,NAITA,2025-05-26
6505,,Certificate in Plumbing,Tea Solutions,2019-05-04
6505,NVQ Level 4,,VTA,2023-04-14
6505,,A/L,VTA,2021-07-28
6505,,Certificate in Domestic Work,Tea Enterprises,2016-10-05
6506,,Certificate in Carpentry,VTA,2023-03-21
6507,NVQ Level 1,,VTA,2017-01-20
6507,,Certificate in Carpentry,Island Group,2021-04-08
6508,,Certificate in IT,NAITA,2018-09-08
6510,,Certificate in Caregiving,SLBFE Training Center,2022-08-17
6511,,O/L,NAITA,2021-05-10
6512,,Certificate in IT,Gem Enterprises,2019-01-03
6512,,Certificate in Nursing,SLBFE Training Center,2020-08-24
6512,,Certificate in Domestic Work,TVEC,2018-11-05
6512,,Certificate in Welding,VTA,2023-10-19
6516,NVQ Level 2,,VTA,2017-03-14
6516,,Certificate in Domestic Work,TVEC,2015-10-18
6518,,Diploma in Nursing,VTA,2018-06-05
6518,,Certificate in Heavy Vehicle Operation,Sri Corp,2019-05-03
6521,,Diploma in Hospitality,Lanka Enterprises,2019-03-17
6521,,Certificate in Masonry,NAITA,2023-08-31
6521,NVQ Level 4,,NAITA,2024-07-05
6525,,Certificate in Heavy Vehicle Operation,TVEC,2020-09-11
6525,,Bachelor's Degree,Island Group,2021-04-01
6525,,Certificate in IT,SLBFE Training Center,2022-09-03
6525,,Certificate in Driving,Gem Solutions,2021-02-01
6528,,Certificate in Accounting,SLBFE Training Center,2019-02-26
6528,,Diploma in Hospitality,VTA,2022-01-27
6528,NVQ Level 2,,NAITA,2022-01-12
6529,,Certificate in Masonry,VTA,2020-08-29
6529,,Certificate in Masonry,SLBFE Training Center,2018-11-15
6530,,Bachelor's Degree,SLBFE Training Center,2020-05-27
6531,,O/L,Ceylon Corp,2022-06-23
6533,,Diploma in IT,NAITA,2018-09-30
6533,,Diploma in IT,TVEC,2023-05-09
6533,,Certificate in Plumbing,NAITA,2024-11-28
6535,,O/L,Lanka Solutions,2018-03-05
6536,,Diploma in Hospitality,SLBFE Training Center,2018-10-12
6537,,Certificate in Hospitality,VTA,2024-11-02
6537,NVQ Level 5,,Gem Pvt,2020-04-23
6537,,Diploma in Hospitality,TVEC,2018-06-19
6538,,Certificate in Cooking,Island Corp,2018-05-23
6538,,A/L,VTA,2024-09-11
6543,,Certificate in Masonry,TVEC,2024-11-21
6543,,Certificate in Masonry,TVEC,2017-09-16
6543,,Certificate in Masonry,NAITA,2021-09-03
6544,,Certificate in Accounting,Tea Solutions,2022-10-31
6544,,Certificate in Hospitality,Gem Pvt,2020-04-27
6548,,Master's Degree,SLBFE Training Center,2024-04-17
6548,NVQ Level 1,,TVEC,2024-09-01
6549,,Certificate in Domestic Work,Lanka Co,2024-08-17
6549,,Certificate in Electrical Work,TVEC,2017-09-08
6549,,Certificate in Sewing,TVEC,2021-05-29
6550,,Certificate in Accounting,NAITA,2017-03-21
6550,,Certificate in Masonry,TVEC,2018-04-21
6550,,O/L,SLBFE Training Center,2023-07-15
6550,,Certificate in Nursing,NAITA,2017-04-11
6552,,Certificate in Plumbing,SLBFE Training Center,2018-04-08
6552,,Certificate in Caregiving,SLBFE Training Center,2020-06-30
6552,NVQ Level 5,,SLBFE Training Center,2021-01-03
6554,NVQ Level 2,,NAITA,2023-04-26
6554,,Certificate in Accounting,Construction Corp,2021-03-17
6555,NVQ Level 5,,VTA,2021-07-17
6560,,Certificate in Domestic Work,VTA,2020-10-28
6560,,Certificate in Hospitality,SLBFE Training Center,2021-12-30
6563,,Certificate in Masonry,VTA,2021-12-19
6569,,Certificate in IT,SLBFE Training Center,2023-05-22
6570,NVQ Level 2,,VTA,2016-03-26
6572,,A/L,VTA,2021-08-06
6572,NVQ Level 1,,TVEC,2020-09-19
6572,,Certificate in Sewing,SLBFE Training Center,2020-07-04
6573,,Certificate in Accounting,TVEC,2019-05-18
6573,,Certificate in Electrical Work,VTA,2021-03-20
6573,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2018-12-02
6573,,Certificate in Nursing,SLBFE Training Center,2021-09-08
6575,,Certificate in Sewing,SLBFE Training Center,2017-02-13
6575,,Diploma in Business,VTA,2021-10-21
6575,,Bachelor's Degree,TVEC,2016-05-28
6575,,O/L,SLBFE Training Center,2022-08-30
6576,,Diploma in IT,TVEC,2016-12-08
6576,,Certificate in Driving,Sri Inc,2023-12-07
6576,,Bachelor's Degree,Apparel Group,2023-11-10
6576,NVQ Level 5,,VTA,2021-05-01
6577,,Certificate in Caregiving,SLBFE Training Center,2022-12-15
6577,,O/L,SLBFE Training Center,2019-06-09
6577,NVQ Level 5,,Construction Group,2023-03-13
6577,,A/L,NAITA,2016-10-26
6579,,Certificate in Nursing,NAITA,2016-10-20
6580,,Bachelor's Degree,VTA,2018-10-04
6580,,Certificate in Nursing,Sri Co,2022-06-23
6580,,A/L,VTA,2019-05-05
6582,,Certificate in Nursing,SLBFE Training Center,2016-06-17
6582,,Certificate in Driving,NAITA,2020-06-18
6582,,Certificate in Sewing,SLBFE Training Center,2019-06-30
6586,,Diploma in Hospitality,NAITA,2022-05-19
6586,,Certificate in Electrical Work,VTA,2022-04-26
6587,NVQ Level 5,,NAITA,2016-12-13
6587,,Certificate in Hospitality,Ceylon Co,2016-01-31
6589,,Certificate in IT,NAITA,2024-03-06
6589,,Certificate in IT,NAITA,2018-06-09
6590,NVQ Level 5,,TVEC,2015-10-23
6590,,Certificate in Welding,VTA,2016-04-25
6590,NVQ Level 2,,TVEC,2023-02-04
6591,,Certificate in Hospitality,Lanka Corp,2022-06-06
6593,,Certificate in Sewing,TVEC,2015-10-29
6594,,Diploma in Nursing,TVEC,2018-06-22
6597,,Diploma in Hospitality,Tea Plantations,2019-02-27
6597,,Bachelor's Degree,NAITA,2024-02-10
6597,,Certificate in Plumbing,Gem Plantations,2022-07-04
6600,,Certificate in Masonry,VTA,2016-02-22
6601,,Diploma in Hospitality,Tech Plantations,2016-06-09
6603,,Certificate in Cooking,SLBFE Training Center,2022-06-03
6603,,Certificate in Plumbing,VTA,2017-12-06
6604,,O/L,NAITA,2019-12-04
6604,,Certificate in Nursing,VTA,2023-03-24
6605,,Certificate in Domestic Work,TVEC,2021-08-03
6605,,Certificate in Masonry,NAITA,2022-12-11
6607,NVQ Level 1,,Construction Corp,2023-06-24
6607,,A/L,TVEC,2017-04-02
6608,,Master's Degree,SLBFE Training Center,2024-11-02
6608,,Diploma in Business,SLBFE Training Center,2024-01-16
6609,,Bachelor's Degree,NAITA,2018-04-29
6612,NVQ Level 3,,NAITA,2017-01-02
6612,,Certificate in Hospitality,Sri Corp,2019-05-21
6613,,Diploma in IT,VTA,2019-06-15
6616,NVQ Level 1,,VTA,2020-10-09
6616,NVQ Level 5,,VTA,2015-11-28
6616,,Certificate in Masonry,Island Group,2016-11-26
6618,NVQ Level 5,,NAITA,2018-05-20
6618,,Diploma in IT,SLBFE Training Center,2021-09-26
6618,,Diploma in Business,TVEC,2023-09-25
6618,,Certificate in Masonry,NAITA,2020-08-21
6620,,Certificate in Caregiving,TVEC,2018-12-17
6620,,Diploma in Hospitality,NAITA,2019-02-20
6620,,Diploma in Nursing,NAITA,2024-04-03
6622,,Bachelor's Degree,NAITA,2018-05-01
6625,,Bachelor's Degree,TVEC,2018-01-16
6630,,Certificate in Driving,Construction Inc,2024-07-28
6630,,Master's Degree,VTA,2022-04-16
6631,NVQ Level 3,,SLBFE Training Center,2018-02-02
6631,,Certificate in Caregiving,TVEC,2024-11-28
6634,,Certificate in Accounting,SLBFE Training Center,2020-02-26
6636,,Certificate in Electrical Work,NAITA,2016-03-13
6638,,Certificate in Accounting,SLBFE Training Center,2023-02-01
6638,,Certificate in Plumbing,VTA,2023-10-17
6641,,Certificate in Welding,SLBFE Training Center,2020-03-09
6641,,Certificate in Carpentry,VTA,2019-06-25
6642,,O/L,TVEC,2025-05-22
6642,,A/L,TVEC,2020-11-05
6642,,Diploma in Hospitality,TVEC,2022-11-10
6644,,Certificate in Plumbing,VTA,2023-06-18
6644,,Diploma in Business,Apparel Plantations,2022-04-06
6644,,Diploma in Business,TVEC,2023-01-24
6644,,Certificate in Nursing,VTA,2018-03-31
6645,,Certificate in Cooking,Hotel Ltd,2019-10-05
6645,,Certificate in Cooking,TVEC,2022-05-01
6646,,Certificate in Cooking,NAITA,2016-09-20
