OLevelID,PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
3307,4194,OLevel,2024,IT,B,Commerce,A,Mathematics,C,History,B,Sinhala,S,Tamil,B,Music,B,English,B,Science,A,,
3308,4197,OLevel,1982,Art,S,Mathematics,S,Sinhala,B,Tamil,W,Science,B,Commerce,B,Geography,A,History,A,,,,
3309,4198,OLevel,1991,Science,C,Mathematics,C,Tamil,C,Art,A,Geography,C,Music,B,Commerce,B,English,A,History,B,IT,S
3310,4199,OLevel,2012,Sinhala,S,English,B,Geography,A,Tamil,B,Commerce,S,Science,C,,,,,,,,
3311,4200,OLevel,1999,Science,B,History,C,Sinhala,C,Tamil,A,Geography,C,Mathematics,B,Art,A,,,,,,
3312,4201,OLevel,1985,Geography,S,Art,B,Mathematics,C,Science,C,English,C,IT,A,,,,,,,,
3313,4202,OLevel,2018,Mathematics,S,Music,S,Geography,S,English,S,Sinhala,C,Commerce,C,Science,W,,,,,,
3314,4203,OLevel,1984,Science,B,IT,C,Sinhala,S,Commerce,C,Geography,A,Music,S,,,,,,,,
3315,4204,OLevel,1997,Art,S,Science,W,IT,B,Sinhala,A,English,S,Tamil,C,,,,,,,,
3316,4205,OLevel,1980,English,S,IT,S,Science,A,Art,S,Mathematics,C,Music,B,Tamil,A,Sinhala,W,Geography,B,,
3317,4208,OLevel,2012,History,B,IT,B,Music,A,Geography,C,English,S,Art,W,Mathematics,C,,,,,,
3318,4210,OLevel,2022,Tamil,S,Science,C,Commerce,S,IT,S,History,C,Mathematics,A,Geography,A,Music,B,,,,
3319,4212,OLevel,2022,Geography,A,IT,B,Music,W,English,B,Commerce,A,Science,B,Tamil,C,Art,B,,,,
3320,4213,OLevel,2010,Commerce,C,Science,S,Music,W,English,S,Tamil,B,Mathematics,S,Art,B,Geography,W,History,C,,
3321,4214,OLevel,2017,Music,A,Tamil,W,History,S,Mathematics,A,Science,B,Sinhala,B,English,A,Art,C,Geography,B,Commerce,B
3322,4215,OLevel,2023,Sinhala,S,IT,S,English,C,Commerce,C,Science,W,Tamil,C,Mathematics,S,Music,B,Art,W,Geography,A
3323,4216,OLevel,1998,English,S,Mathematics,S,History,S,Art,W,Commerce,S,Music,S,IT,A,Science,A,Geography,W,Tamil,B
3324,4217,OLevel,2009,English,C,Tamil,A,Commerce,B,Art,S,IT,A,Sinhala,S,Mathematics,W,History,W,Music,B,,
3325,4218,OLevel,1992,Geography,S,Commerce,A,IT,S,Science,B,Music,B,English,W,,,,,,,,
3326,4219,OLevel,2005,Tamil,W,Mathematics,B,Art,B,History,W,Music,B,IT,A,Sinhala,C,English,S,,,,
3327,4220,OLevel,1998,English,A,Music,S,Mathematics,S,IT,S,Geography,A,Commerce,B,Science,C,,,,,,
3328,4221,OLevel,2006,English,C,Tamil,A,IT,S,Mathematics,A,Science,A,Art,B,Geography,S,,,,,,
3329,4222,OLevel,2004,Sinhala,B,Mathematics,C,Science,B,IT,A,History,A,Commerce,W,Tamil,B,English,W,Art,A,,
3330,4223,OLevel,1989,Art,W,Mathematics,S,Commerce,S,Geography,S,Tamil,C,Science,C,IT,C,,,,,,
3331,4225,OLevel,2018,Art,C,Music,W,Geography,B,Tamil,A,Mathematics,A,History,S,Sinhala,C,,,,,,
3332,4226,OLevel,2003,Mathematics,B,Commerce,B,Music,C,Science,A,English,A,History,W,Art,A,Tamil,B,IT,C,,
3333,4227,OLevel,1987,History,A,Art,C,Music,C,Geography,W,English,B,Tamil,W,Mathematics,B,IT,S,,,,
3334,4228,OLevel,1991,Sinhala,C,IT,C,History,C,Mathematics,B,English,A,Geography,A,Art,S,Commerce,A,Tamil,C,,
3335,4230,OLevel,1980,History,A,Music,C,Science,B,Geography,S,Sinhala,B,English,A,IT,W,Tamil,W,Mathematics,A,Commerce,S
3336,4231,OLevel,2020,Sinhala,B,Tamil,B,Geography,B,Commerce,B,IT,C,Mathematics,B,English,C,History,A,Art,C,,
3337,4232,OLevel,1996,Geography,C,Mathematics,S,Art,S,Commerce,C,Sinhala,C,Tamil,S,Science,S,History,A,English,A,,
3338,4233,OLevel,2009,English,S,Tamil,C,Commerce,B,Art,A,Music,S,History,A,IT,W,Geography,W,Mathematics,W,,
3339,4234,OLevel,2008,IT,A,Art,S,Geography,A,Tamil,B,English,C,Mathematics,B,History,W,Science,W,Sinhala,S,,
3340,4235,OLevel,2015,Science,B,History,B,Commerce,A,IT,C,Geography,S,Mathematics,A,Music,S,Sinhala,W,,,,
3341,4236,OLevel,2019,Commerce,B,History,A,IT,C,Tamil,S,Music,S,Geography,A,Science,W,,,,,,
3342,4237,OLevel,2013,IT,B,Sinhala,B,History,A,Mathematics,C,Geography,C,Music,A,Art,W,Tamil,A,English,B,,
3343,4238,OLevel,1987,Sinhala,C,Commerce,S,Science,W,Music,S,IT,B,Geography,B,English,S,Art,C,,,,
3344,4239,OLevel,1989,Commerce,B,Sinhala,A,Science,B,Mathematics,C,Geography,S,IT,B,Music,S,Tamil,A,History,W,English,B
3345,4240,OLevel,1987,Mathematics,A,Commerce,S,History,B,English,S,Science,B,Sinhala,S,,,,,,,,
3346,4241,OLevel,2012,Sinhala,S,History,B,Music,A,English,S,IT,W,Art,A,,,,,,,,
3347,4242,OLevel,2010,Mathematics,B,History,A,Geography,S,Commerce,C,Art,A,Sinhala,B,IT,W,Music,C,Science,A,,
3348,4243,OLevel,2005,IT,C,Art,C,Commerce,B,Science,C,English,S,History,C,Geography,C,Sinhala,C,Tamil,C,Mathematics,A
3349,4244,OLevel,2011,Sinhala,C,English,A,IT,A,Music,B,Commerce,B,History,C,Mathematics,B,Science,C,Art,W,,
3350,4247,OLevel,2015,English,W,Tamil,B,Music,W,History,C,Commerce,A,Geography,C,IT,B,Sinhala,C,Mathematics,B,,
3351,4248,OLevel,1984,Art,B,Sinhala,S,History,S,IT,S,Mathematics,W,Geography,W,English,C,Science,A,Commerce,B,Music,B
3352,4249,OLevel,2007,Commerce,S,English,W,Tamil,A,Science,C,Mathematics,S,History,B,Music,B,Geography,S,,,,
3353,4251,OLevel,1984,Sinhala,B,Mathematics,S,Tamil,S,History,S,Art,A,English,S,Music,A,IT,A,Geography,A,,
3354,4252,OLevel,1994,Art,B,Mathematics,S,Tamil,S,History,A,Music,S,Sinhala,S,,,,,,,,
3355,4255,OLevel,2011,Music,A,History,W,Mathematics,S,IT,S,Sinhala,B,Art,S,Geography,A,Commerce,C,Tamil,S,,
3356,4256,OLevel,2021,History,W,Geography,W,Art,C,IT,C,Mathematics,A,Commerce,S,Tamil,B,,,,,,
3357,4259,OLevel,1986,Art,B,Sinhala,C,IT,C,English,A,Music,C,Mathematics,B,Tamil,C,Science,C,History,B,Commerce,B
3358,4261,OLevel,2022,English,S,Tamil,S,Sinhala,A,Geography,B,IT,W,History,W,Science,B,Art,C,,,,
3359,4263,OLevel,1999,Geography,A,Commerce,W,History,B,Mathematics,A,English,S,Sinhala,A,Science,S,Tamil,W,,,,
3360,4264,OLevel,1994,Art,S,Geography,C,History,C,Sinhala,W,Tamil,B,Commerce,A,Music,A,Mathematics,S,English,S,,
3361,4265,OLevel,2013,Music,W,Science,C,IT,S,English,C,Geography,S,Mathematics,B,History,B,Commerce,A,,,,
3362,4266,OLevel,1981,Geography,S,Science,B,Music,B,Tamil,C,Sinhala,S,Commerce,W,History,A,,,,,,
3363,4267,OLevel,1980,IT,S,Sinhala,S,Science,B,English,S,Mathematics,B,Music,A,Tamil,S,,,,,,
3364,4268,OLevel,2001,Art,B,English,C,Commerce,W,Mathematics,A,Science,B,Tamil,B,Sinhala,S,History,A,,,,
3365,4271,OLevel,2016,English,C,IT,W,Geography,B,History,C,Sinhala,B,Music,B,Art,C,,,,,,
3366,4272,OLevel,2005,Geography,S,Art,C,Tamil,S,Sinhala,C,English,A,History,B,,,,,,,,
3367,4273,OLevel,1984,Tamil,C,Geography,B,Art,W,English,B,Mathematics,C,History,C,IT,W,Music,C,Commerce,C,,
3368,4274,OLevel,2014,IT,C,Mathematics,W,Sinhala,C,Science,B,Geography,C,History,B,,,,,,,,
3369,4275,OLevel,2008,English,A,Art,A,IT,B,Music,B,Mathematics,A,Geography,B,Science,W,,,,,,
3370,4276,OLevel,2000,Commerce,A,Tamil,S,English,C,Geography,S,IT,B,Art,S,,,,,,,,
3371,4278,OLevel,1996,IT,B,Sinhala,B,Mathematics,S,Art,B,Music,B,Geography,W,English,C,History,B,Tamil,W,,
3372,4279,OLevel,1987,Science,B,Tamil,B,Commerce,C,Sinhala,B,History,S,Mathematics,B,Art,B,,,,,,
3373,4280,OLevel,2011,Mathematics,A,English,A,Music,W,Art,C,IT,C,Geography,C,Science,S,Tamil,S,,,,
3374,4281,OLevel,1985,Tamil,S,Art,C,Geography,W,Mathematics,S,IT,B,Science,B,,,,,,,,
3375,4282,OLevel,2013,Science,B,Sinhala,B,History,S,Geography,W,IT,S,Mathematics,C,Tamil,B,English,C,Music,S,Art,A
3376,4283,OLevel,2022,Sinhala,A,Tamil,S,History,C,Music,W,Geography,B,IT,S,Science,S,Commerce,S,English,S,Art,A
3377,4284,OLevel,2017,Commerce,C,History,B,Music,A,Tamil,C,Sinhala,B,Mathematics,B,English,A,,,,,,
3378,4286,OLevel,2012,Tamil,B,Mathematics,B,IT,C,History,W,English,A,Commerce,C,,,,,,,,
3379,4287,OLevel,1984,Science,A,English,B,Commerce,C,Tamil,C,Mathematics,A,IT,B,,,,,,,,
3380,4288,OLevel,2018,Mathematics,W,History,A,IT,B,Sinhala,B,Tamil,A,Music,S,Art,W,,,,,,
3381,4289,OLevel,1989,Art,A,Geography,B,Mathematics,B,IT,S,English,B,Tamil,A,Music,B,History,B,,,,
3382,4290,OLevel,2016,Music,S,History,C,Science,A,Geography,S,Mathematics,S,Commerce,S,Tamil,A,Sinhala,C,Art,B,,
3383,4292,OLevel,2002,Geography,S,Sinhala,S,Mathematics,B,History,A,IT,S,Art,B,Science,C,English,C,Music,S,,
3384,4293,OLevel,2004,Geography,S,Mathematics,C,Commerce,C,English,B,Sinhala,S,History,W,Art,A,IT,C,,,,
3385,4295,OLevel,2001,IT,W,Commerce,C,Music,B,Sinhala,B,Science,S,Mathematics,C,Art,W,,,,,,
3386,4296,OLevel,2025,Music,C,IT,S,Art,C,Science,B,English,W,Sinhala,A,Commerce,C,Geography,B,Mathematics,C,,
3387,4297,OLevel,1981,History,C,Commerce,A,Music,A,Sinhala,B,English,C,Science,C,IT,S,Mathematics,C,Geography,B,Art,B
3388,4301,OLevel,2000,Art,B,Commerce,B,Sinhala,C,English,B,Geography,W,Science,W,Mathematics,W,IT,C,History,A,,
3389,4302,OLevel,1982,Science,C,Mathematics,S,Geography,S,Commerce,C,IT,A,Tamil,C,Sinhala,B,,,,,,
3390,4303,OLevel,2002,Tamil,B,Art,A,English,B,IT,S,Geography,B,Sinhala,A,,,,,,,,
3391,4304,OLevel,1996,IT,B,Mathematics,B,Commerce,C,Geography,C,Science,C,History,C,Music,B,English,W,,,,
3392,4305,OLevel,2025,History,B,Geography,B,Art,S,Sinhala,W,Mathematics,B,English,B,,,,,,,,
3393,4306,OLevel,2012,Mathematics,W,Art,B,English,C,History,S,Science,C,Tamil,B,Commerce,W,Sinhala,B,Geography,C,,
3394,4307,OLevel,1993,Art,B,Commerce,C,Mathematics,S,Geography,A,IT,C,Tamil,S,English,A,History,S,Music,S,,
3395,4308,OLevel,2008,Sinhala,S,Geography,A,IT,A,Commerce,B,Tamil,B,Science,B,Mathematics,S,Music,B,English,S,,
3396,4309,OLevel,1982,Science,S,Art,B,History,A,IT,A,English,W,Mathematics,W,,,,,,,,
3397,4310,OLevel,2021,Music,B,Science,C,Geography,S,IT,B,Commerce,C,Sinhala,W,Mathematics,W,Art,A,History,B,English,W
3398,4313,OLevel,1995,English,C,IT,W,Art,C,History,C,Tamil,S,Sinhala,C,Music,C,Commerce,A,Mathematics,C,Geography,W
3399,4315,OLevel,2019,Geography,C,English,A,Mathematics,A,IT,C,Art,S,History,C,Music,S,Commerce,B,,,,
3400,4316,OLevel,2019,IT,S,English,C,Science,A,Mathematics,S,Tamil,W,Sinhala,B,History,B,,,,,,
3401,4317,OLevel,1980,IT,C,Art,C,Sinhala,A,Mathematics,B,Commerce,C,Tamil,B,Science,A,Music,S,English,S,,
3402,4318,OLevel,2024,Art,C,Geography,B,English,C,History,C,Mathematics,S,IT,B,Sinhala,B,,,,,,
3403,4319,OLevel,2022,Mathematics,A,Sinhala,A,Music,W,History,C,Geography,W,Science,A,Tamil,A,English,A,IT,A,Commerce,B
3404,4320,OLevel,2002,Sinhala,A,Tamil,S,History,C,Art,A,IT,A,Geography,B,Science,A,English,A,,,,
3405,4322,OLevel,2024,Tamil,W,Mathematics,A,Commerce,B,English,C,Sinhala,W,Art,A,,,,,,,,
3406,4323,OLevel,2019,Music,C,Geography,S,IT,A,Science,A,Mathematics,W,History,C,Sinhala,B,Tamil,B,Commerce,A,,
3407,4324,OLevel,2023,Mathematics,B,Music,B,Geography,W,English,C,Commerce,B,Sinhala,W,,,,,,,,
3408,4325,OLevel,2023,Geography,C,Music,C,Mathematics,S,Commerce,S,Science,C,IT,S,Tamil,S,Art,C,Sinhala,A,English,C
3409,4327,OLevel,1996,Commerce,B,English,C,Art,A,Geography,A,IT,B,Sinhala,A,Mathematics,B,,,,,,
3410,4328,OLevel,1994,Tamil,C,IT,C,Sinhala,W,Art,B,Science,C,Music,S,Commerce,S,English,A,Mathematics,C,,
3411,4329,OLevel,2021,Science,B,Mathematics,C,Music,B,Commerce,B,History,B,Tamil,W,Sinhala,C,English,C,,,,
3412,4330,OLevel,2011,Music,C,Mathematics,C,Art,C,Geography,S,English,S,Science,S,IT,A,Sinhala,S,Commerce,C,History,C
3413,4331,OLevel,1998,History,C,Science,C,Music,B,Tamil,B,Art,C,IT,A,Geography,C,Commerce,S,,,,
3414,4332,OLevel,2000,Tamil,W,Art,S,Mathematics,A,Commerce,S,IT,A,History,S,,,,,,,,
3415,4333,OLevel,1984,History,S,English,A,Music,W,Tamil,C,Science,C,Commerce,S,Mathematics,C,,,,,,
3416,4335,OLevel,2015,History,S,Art,C,Commerce,W,English,S,Sinhala,C,Mathematics,C,IT,C,Science,B,,,,
3417,4336,OLevel,1983,Commerce,C,Science,A,IT,W,Geography,C,Art,B,Music,A,English,C,History,A,,,,
3418,4337,OLevel,2012,English,C,Mathematics,A,Geography,S,Commerce,B,Art,B,Science,A,Sinhala,A,Music,C,History,C,Tamil,B
3419,4338,OLevel,2025,History,S,Tamil,A,English,B,Mathematics,B,IT,C,Art,B,,,,,,,,
3420,4339,OLevel,2016,Geography,B,Commerce,S,Mathematics,B,IT,B,History,A,Tamil,C,Art,C,Sinhala,C,,,,
3421,4341,OLevel,1990,History,C,Geography,W,Sinhala,A,IT,B,Tamil,A,Mathematics,B,Science,S,Commerce,B,,,,
3422,4342,OLevel,1991,Art,S,History,C,Geography,S,English,S,Music,W,IT,B,Science,S,Tamil,C,Sinhala,C,Mathematics,C
3423,4343,OLevel,1993,English,B,Geography,C,Commerce,A,Sinhala,B,Tamil,C,Art,S,IT,B,Science,B,History,B,Mathematics,C
3424,4345,OLevel,1992,Mathematics,A,Sinhala,C,Science,S,English,B,Tamil,A,Commerce,C,Art,A,Music,S,History,S,IT,B
3425,4346,OLevel,2007,Sinhala,A,Mathematics,A,English,C,Art,A,History,C,Commerce,A,,,,,,,,
3426,4348,OLevel,1982,Science,A,Commerce,A,Sinhala,C,Mathematics,C,English,S,Geography,B,History,B,Music,A,Tamil,B,Art,S
3427,4350,OLevel,2009,Art,S,Tamil,B,Commerce,B,Music,W,Mathematics,S,Geography,S,Sinhala,B,Science,A,History,C,,
3428,4351,OLevel,2009,History,S,IT,A,Music,B,Tamil,S,Sinhala,C,English,C,Commerce,W,,,,,,
3429,4352,OLevel,1994,History,B,Tamil,B,Science,C,English,B,Geography,B,Commerce,C,Music,C,,,,,,
3430,4354,OLevel,2019,Art,S,Commerce,C,Science,A,Tamil,C,Geography,S,English,B,History,C,Mathematics,A,Sinhala,B,Music,B
3431,4355,OLevel,2002,Sinhala,A,Commerce,A,Art,C,IT,B,Science,C,Geography,B,History,W,Tamil,B,,,,
3432,4356,OLevel,1988,History,A,Science,W,IT,W,Art,B,Commerce,A,Geography,S,English,S,Music,A,Tamil,W,Mathematics,B
3433,4357,OLevel,1982,Geography,C,Sinhala,C,Commerce,B,History,B,Science,A,IT,W,Art,S,,,,,,
3434,4358,OLevel,1997,Sinhala,A,Geography,S,Commerce,B,English,B,Music,C,Tamil,B,Science,S,IT,B,Mathematics,W,,
3435,4360,OLevel,1984,Mathematics,S,History,W,Sinhala,W,Art,C,IT,W,English,B,Commerce,A,Science,S,Tamil,A,Music,A
3436,4361,OLevel,2025,Art,B,Geography,B,Music,S,Tamil,B,Commerce,C,History,W,,,,,,,,
3437,4362,OLevel,2003,Mathematics,A,History,C,Geography,A,Music,B,Commerce,A,Science,B,IT,C,English,W,Art,S,Tamil,A
3438,4363,OLevel,2023,Science,B,Music,S,History,W,Sinhala,S,Commerce,B,Tamil,B,IT,B,,,,,,
3439,4364,OLevel,2017,Sinhala,C,Geography,B,English,C,IT,C,Art,B,Mathematics,B,Science,A,Tamil,S,Commerce,C,Music,B
3440,4368,OLevel,1998,Science,A,Commerce,C,Art,S,Mathematics,B,English,B,Tamil,C,,,,,,,,
3441,4369,OLevel,1983,History,W,Geography,W,Sinhala,B,Tamil,A,Commerce,C,Science,C,Mathematics,A,,,,,,
3442,4371,OLevel,2011,History,C,English,A,Tamil,B,Art,C,Sinhala,C,Mathematics,S,IT,S,,,,,,
3443,4372,OLevel,1982,Tamil,A,Sinhala,C,Mathematics,A,Music,W,Art,C,Commerce,S,IT,B,History,B,English,C,Science,B
3444,4373,OLevel,2018,Geography,B,Tamil,S,Commerce,A,Science,C,Sinhala,S,Mathematics,A,IT,A,History,B,English,A,Music,B
3445,4374,OLevel,1989,Sinhala,W,Science,S,Mathematics,C,Art,B,English,A,Tamil,W,IT,A,Commerce,B,History,B,Geography,C
3446,4376,OLevel,1993,Art,S,History,A,Tamil,A,IT,B,Geography,A,Mathematics,C,English,B,Sinhala,A,Science,W,Commerce,C
3447,4377,OLevel,1985,Music,S,Science,A,Sinhala,C,IT,W,Geography,S,English,A,History,S,Mathematics,B,Commerce,C,,
3448,4378,OLevel,1985,Commerce,S,English,B,Art,B,Geography,C,Tamil,S,History,B,Mathematics,A,Sinhala,B,Music,S,Science,A
3449,4379,OLevel,1997,English,B,Commerce,B,Tamil,B,Sinhala,C,Geography,C,Music,B,,,,,,,,
3450,4381,OLevel,2015,English,C,Science,A,History,B,Geography,W,IT,C,Commerce,C,Music,C,Tamil,B,,,,
3451,4382,OLevel,2006,Sinhala,A,Mathematics,B,History,A,Geography,W,IT,B,Commerce,W,Art,B,English,S,Tamil,W,,
3452,4383,OLevel,2011,Mathematics,B,Commerce,S,History,B,Science,W,IT,C,Music,C,,,,,,,,
3453,4384,OLevel,1991,Art,C,IT,C,Music,S,Tamil,W,History,W,Geography,C,Science,C,,,,,,
3454,4386,OLevel,1991,IT,B,Commerce,W,Music,S,Science,W,English,A,Art,A,,,,,,,,
3455,4387,OLevel,2012,IT,S,Mathematics,S,Science,B,Art,C,Geography,C,Music,C,History,W,Sinhala,S,Tamil,A,Commerce,B
3456,4389,OLevel,2001,Geography,S,Sinhala,A,Tamil,W,Music,A,Commerce,B,History,B,,,,,,,,
3457,4391,OLevel,1980,Geography,C,English,B,IT,A,Commerce,C,Mathematics,C,Tamil,B,Music,C,Sinhala,A,History,W,Art,B
3458,4392,OLevel,1982,Science,S,Art,C,Mathematics,S,Sinhala,C,History,C,IT,S,Music,B,Tamil,C,Commerce,S,Geography,A
3459,4394,OLevel,2019,Art,A,English,B,Sinhala,W,Geography,A,Tamil,C,History,W,Mathematics,B,Commerce,B,Music,C,,
3460,4395,OLevel,1998,Music,A,English,S,Mathematics,A,IT,A,Tamil,A,Sinhala,B,History,A,Art,S,,,,
3461,4397,OLevel,1983,Commerce,W,Science,A,Tamil,S,Geography,B,Mathematics,S,IT,C,Sinhala,A,Music,B,Art,A,English,A
3462,4398,OLevel,1991,History,A,Commerce,B,Sinhala,C,Music,C,Science,C,Art,A,Tamil,B,,,,,,
3463,4400,OLevel,2017,English,B,Music,C,Geography,S,Tamil,B,Art,S,Sinhala,B,Commerce,C,History,S,IT,S,Mathematics,C
3464,4401,OLevel,1984,Tamil,W,History,A,Commerce,S,Science,S,Music,C,Art,C,,,,,,,,
3465,4402,OLevel,2002,Science,B,Music,S,Sinhala,C,Commerce,S,IT,W,Tamil,B,English,B,Mathematics,C,Art,A,,
3466,4404,OLevel,1988,Mathematics,C,Tamil,S,Science,B,Commerce,A,Geography,S,Sinhala,C,Music,C,History,S,English,C,,
3467,4406,OLevel,1998,Mathematics,A,English,S,IT,C,Sinhala,B,Music,B,Geography,A,Commerce,C,Art,W,History,C,,
3468,4407,OLevel,2023,Music,A,History,A,Science,B,Geography,S,English,W,Art,C,Commerce,W,Tamil,S,,,,
3469,4408,OLevel,1989,History,W,Art,A,IT,B,Music,B,English,S,Geography,W,Tamil,W,Mathematics,A,,,,
3470,4409,OLevel,2010,Science,C,English,W,Art,C,Tamil,C,Commerce,S,Geography,A,IT,A,Sinhala,A,,,,
3471,4410,OLevel,1991,Music,S,Art,B,Commerce,B,Sinhala,S,Mathematics,C,History,B,Geography,C,English,C,Tamil,C,IT,S
3472,4411,OLevel,2021,History,W,Geography,A,Science,B,Commerce,S,Tamil,W,Art,W,,,,,,,,
3473,4412,OLevel,2008,English,C,Music,A,Science,B,Mathematics,C,Art,S,Commerce,A,,,,,,,,
3474,4413,OLevel,2019,Commerce,B,Mathematics,B,Sinhala,A,Geography,S,English,A,IT,B,Music,A,Art,C,Science,C,History,A
3475,4416,OLevel,1981,Sinhala,B,Geography,C,IT,C,Tamil,S,Science,C,Mathematics,B,English,C,,,,,,
3476,4418,OLevel,2013,Science,C,History,B,Tamil,B,Music,B,Geography,W,Art,A,IT,A,Commerce,W,English,C,Mathematics,B
3477,4419,OLevel,2011,IT,S,Geography,S,Music,B,Mathematics,S,English,A,Tamil,C,History,C,Sinhala,S,Commerce,A,,
3478,4420,OLevel,2009,Geography,B,English,W,Science,C,IT,C,Art,B,Commerce,B,Tamil,S,,,,,,
3479,4421,OLevel,1991,Music,S,Sinhala,B,English,C,Science,B,History,S,IT,A,,,,,,,,
3480,4422,OLevel,1983,Mathematics,C,English,C,Commerce,A,Music,A,Science,B,Sinhala,S,,,,,,,,
3481,4423,OLevel,2016,Geography,B,Commerce,B,Sinhala,A,Art,C,Tamil,W,Science,B,Mathematics,C,Music,B,IT,C,English,B
3482,4424,OLevel,2018,Commerce,S,Sinhala,A,Geography,W,IT,S,Mathematics,B,Art,S,Tamil,C,History,W,English,C,,
3483,4425,OLevel,2019,English,A,Science,C,Tamil,S,Music,C,Mathematics,C,Geography,A,History,A,Commerce,B,Art,C,IT,W
3484,4429,OLevel,2003,History,S,Mathematics,B,Tamil,B,Commerce,C,Science,B,Sinhala,B,,,,,,,,
3485,4431,OLevel,2016,Sinhala,C,Science,S,Mathematics,A,Music,C,Tamil,A,English,C,Art,B,,,,,,
3486,4432,OLevel,2009,Geography,C,IT,C,English,A,Commerce,C,Sinhala,A,History,A,,,,,,,,
3487,4433,OLevel,2022,IT,S,Art,S,English,C,Mathematics,B,Tamil,W,Commerce,A,History,C,Geography,B,Sinhala,A,,
3488,4434,OLevel,2020,English,A,Sinhala,B,Music,A,Art,S,Commerce,C,IT,S,Science,C,History,C,,,,
3489,4435,OLevel,1996,Commerce,C,Geography,B,Art,C,History,B,Sinhala,A,Tamil,B,,,,,,,,
3490,4437,OLevel,2013,Science,C,Sinhala,B,Art,A,IT,A,Music,B,Commerce,W,Mathematics,W,History,C,,,,
3491,4438,OLevel,2019,Tamil,C,Art,B,English,C,Science,C,IT,C,Music,W,History,A,Mathematics,C,,,,
3492,4439,OLevel,1982,IT,S,Music,W,Art,B,Sinhala,B,Commerce,A,Science,A,Geography,A,Tamil,B,,,,
3493,4440,OLevel,1999,Music,S,Art,C,History,W,Science,S,Commerce,A,Mathematics,C,,,,,,,,
3494,4441,OLevel,2017,Art,B,Science,B,English,S,Sinhala,C,Geography,W,Commerce,C,History,A,Music,B,,,,
3495,4443,OLevel,2010,Music,B,Geography,W,History,W,English,C,Mathematics,B,Tamil,C,Art,B,,,,,,
3496,4444,OLevel,2021,Geography,C,Sinhala,W,Music,S,History,S,English,C,IT,W,,,,,,,,
3497,4445,OLevel,1996,Science,A,Mathematics,W,IT,C,English,A,Geography,C,Art,W,History,B,Commerce,W,,,,
3498,4446,OLevel,1999,IT,W,English,C,Science,C,Geography,B,Commerce,C,Music,C,Sinhala,C,History,C,,,,
3499,4447,OLevel,2011,IT,B,English,B,Geography,C,Art,C,History,W,Commerce,C,,,,,,,,
3500,4448,OLevel,2021,Science,S,Music,B,Geography,A,Tamil,A,Art,C,History,S,IT,C,Mathematics,A,,,,
3501,4450,OLevel,2015,Art,C,Sinhala,W,Music,C,Mathematics,B,IT,C,Geography,B,Science,C,History,B,English,W,,
3502,4453,OLevel,1994,IT,C,Geography,S,Art,W,History,C,Science,W,Tamil,B,,,,,,,,
3503,4454,OLevel,2014,Tamil,S,Geography,S,English,W,Music,S,Art,C,History,A,Sinhala,C,Mathematics,S,IT,B,Science,A
3504,4455,OLevel,1985,Tamil,C,Science,W,Music,S,Art,A,Geography,B,Mathematics,A,IT,C,,,,,,
3505,4456,OLevel,1989,Tamil,B,History,C,Science,B,Sinhala,S,English,B,Art,A,IT,B,Mathematics,S,,,,
3506,4457,OLevel,1981,Commerce,A,Music,W,Tamil,C,Art,C,Mathematics,A,IT,B,Science,S,Geography,C,,,,
3507,4458,OLevel,2018,Art,S,Sinhala,B,Tamil,C,Music,B,Mathematics,W,Geography,C,English,A,Science,C,,,,
3508,4459,OLevel,2000,Mathematics,W,Tamil,B,IT,S,English,C,Geography,W,Art,B,Music,A,Sinhala,C,History,S,Science,C
3509,4461,OLevel,1982,Commerce,S,Science,S,Geography,C,IT,C,Sinhala,S,Mathematics,B,Tamil,S,,,,,,
3510,4462,OLevel,1993,Geography,B,Commerce,A,English,C,Science,B,Art,B,History,A,,,,,,,,
3511,4463,OLevel,1991,Sinhala,B,IT,C,Geography,A,English,B,Music,A,Art,A,,,,,,,,
3512,4464,OLevel,2015,Tamil,C,Commerce,C,History,S,IT,A,English,B,Art,B,Music,B,,,,,,
3513,4465,OLevel,2000,Sinhala,A,History,A,English,S,Art,S,Geography,W,Tamil,C,Music,W,,,,,,
3514,4466,OLevel,2016,Commerce,B,Music,W,Sinhala,A,History,B,Geography,C,Tamil,A,English,B,Art,B,Science,S,,
3515,4467,OLevel,2007,Music,W,Geography,C,History,C,Commerce,W,English,B,Sinhala,B,IT,A,,,,,,
3516,4468,OLevel,2013,English,C,Commerce,A,Tamil,S,Science,W,Mathematics,W,Art,A,,,,,,,,
3517,4469,OLevel,1987,History,C,Commerce,B,Tamil,B,English,C,IT,B,Sinhala,B,Music,A,Science,A,Mathematics,C,Geography,C
3518,4470,OLevel,2002,IT,B,History,B,Mathematics,B,Commerce,B,Music,S,Tamil,A,English,C,Geography,S,Science,C,,
3519,4471,OLevel,2008,Geography,B,English,B,Sinhala,S,Art,B,Tamil,A,IT,B,Science,B,Commerce,C,History,B,Mathematics,S
3520,4472,OLevel,1985,Science,S,Commerce,B,Music,C,History,B,Geography,A,Tamil,B,Art,C,,,,,,
