SkillID,JobID,SkillName,ProficiencyLevel
8426,3045,Janitorial Skills,Advanced
8427,3045,Excel,Advanced
8428,3045,Facility Maintenance,Advanced
8429,3045,Scaffolding,Intermediate
8430,3046,Inventory Management,Intermediate
8431,3046,Customer Service,Advanced
8432,3046,Retail Sales,Basic
8433,3047,Hotel Housekeeping,Basic
8434,3047,Front Desk Operations,Advanced
8435,3047,Serving,Basic
8436,3047,Banquet Service,Intermediate
8437,3047,Barista Skills,Basic
8438,3048,Shuttering Carpentry,Basic
8439,3049,Banquet Service,Intermediate
8440,3049,Guest Relations,Advanced
8441,3050,Housekeeping,Advanced
8442,3051,Textile Machine Operation,Advanced
8443,3051,Sewing,Intermediate
8444,3051,Garment Quality Control,Advanced
8445,3051,Tailoring,Advanced
8446,3052,Nursing,Basic
8447,3052,Health Aide,Intermediate
8448,3052,Elderly Care,Basic
8449,3052,First Aid,Basic
8450,3052,Patient Care,Intermediate
8451,3053,Plumbing,Basic
8452,3053,Tiling,Intermediate
8453,3053,Shuttering Carpentry,Intermediate
8454,3054,Caregiving,Advanced
8455,3054,Patient Care,Advanced
8456,3055,Serving,Intermediate
8457,3056,Carpentry,Advanced
8458,3056,Painting,Advanced
8459,3056,Tiling,Advanced
8460,3056,Masonry,Advanced
8461,3056,Welding,Basic
8462,3057,Housekeeping,Basic
8463,3057,Caregiving,Advanced
8464,3057,Childcare,Advanced
8465,3057,Home Cleaning,Intermediate
8466,3057,Laundry,Advanced
8467,3058,Patient Care,Intermediate
8468,3059,CCTV Monitoring,Advanced
8469,3060,CCTV Monitoring,Basic
8470,3061,Security Guarding,Advanced
8471,3061,CCTV Monitoring,Intermediate
8472,3062,Retail Sales,Intermediate
8473,3062,Inventory Management,Intermediate
8474,3062,Customer Service,Basic
8475,3063,First Aid,Intermediate
8476,3063,Childcare,Intermediate
8477,3063,Elderly Care,Basic
8478,3063,Caregiving,Intermediate
8479,3063,Nursing,Advanced
8480,3064,Sewing,Intermediate
8481,3064,Textile Machine Operation,Basic
8482,3065,Data Entry,Advanced
8483,3066,Food Preparation,Basic
8484,3066,Guest Relations,Basic
8485,3066,Barista Skills,Intermediate
8486,3066,Hotel Housekeeping,Advanced
8487,3066,Kitchen Assistance,Advanced
8488,3067,Machine Operation,Advanced
8489,3067,Welding,Advanced
8490,3067,Quality Inspection,Basic
8491,3067,Metal Fabrication,Basic
8492,3068,Cooking,Basic
8493,3068,Caregiving,Basic
8494,3068,Laundry,Advanced
8495,3068,Housekeeping,Intermediate
8496,3068,Home Cleaning,Basic
8497,3069,Patient Care,Intermediate
8498,3070,Security Guarding,Basic
8499,3070,CCTV Monitoring,Basic
8500,3071,Construction Supervision,Intermediate
8501,3071,Tiling,Basic
8502,3071,Plumbing,Advanced
8503,3071,Carpentry,Intermediate
8504,3071,Painting,Basic
8505,3072,Housekeeping,Intermediate
8506,3072,Laundry,Basic
8507,3072,Cooking,Advanced
8508,3073,Front Desk Operations,Intermediate
8509,3074,Caregiving,Intermediate
8510,3074,Childcare,Advanced
8511,3075,Garment Quality Control,Intermediate
8512,3075,Tailoring,Basic
8513,3076,Metal Fabrication,Intermediate
8514,3076,Machine Operation,Intermediate
8515,3076,Quality Inspection,Intermediate
8516,3076,Welding,Advanced
8517,3077,Plumbing,Intermediate
8518,3077,Carpentry,Basic
8519,3077,Electrical,Advanced
8520,3077,Tiling,Basic
8521,3078,Caregiving,Basic
8522,3078,Laundry,Intermediate
8523,3078,Home Cleaning,Intermediate
8524,3078,Cooking,Advanced
8525,3079,Childcare,Basic
8526,3079,Cooking,Intermediate
8527,3080,Tailoring,Basic
8528,3080,Textile Machine Operation,Basic
8529,3080,Sewing,Advanced
8530,3081,Food Preparation,Basic
8531,3081,Serving,Basic
8532,3081,Barista Skills,Basic
8533,3081,Guest Relations,Intermediate
8534,3081,Front Desk Operations,Basic
8535,3082,Tailoring,Advanced
8536,3082,Sewing,Basic
8537,3082,Textile Machine Operation,Intermediate
8538,3083,Housekeeping,Intermediate
8539,3083,Childcare,Advanced
8540,3083,Caregiving,Advanced
8541,3083,Cooking,Advanced
8542,3084,Plumbing,Intermediate
8543,3085,First Aid,Intermediate
8544,3085,Elderly Care,Basic
8545,3085,Childcare,Advanced
8546,3086,Sewing,Advanced
8547,3086,Tailoring,Intermediate
8548,3086,Textile Machine Operation,Intermediate
8549,3086,Garment Quality Control,Basic
8550,3087,Tailoring,Basic
8551,3087,Textile Machine Operation,Advanced
8552,3087,Garment Quality Control,Basic
8553,3087,Sewing,Basic
8554,3088,Fishing,Advanced
8555,3089,Fishing,Basic
8556,3089,Farming,Basic
8557,3090,Caregiving,Basic
8558,3090,Patient Care,Intermediate
8559,3090,Nursing,Basic
8560,3091,Housekeeping,Advanced
8561,3091,Cooking,Advanced
8562,3092,Banquet Service,Basic
8563,3092,Food Preparation,Intermediate
8564,3092,Front Desk Operations,Basic
8565,3092,Kitchen Assistance,Intermediate
8566,3093,Forklift Operation,Basic
8567,3093,Heavy Vehicle Driving,Basic
8568,3093,Delivery Driving,Intermediate
8569,3093,Vehicle Maintenance,Basic
8570,3094,Textile Machine Operation,Intermediate
8571,3094,Sewing,Basic
8572,3094,Tailoring,Advanced
8573,3095,Tiling,Advanced
8574,3095,Shuttering Carpentry,Basic
8575,3096,Welding,Intermediate
8576,3096,Shuttering Carpentry,Intermediate
8577,3096,Construction Supervision,Intermediate
8578,3096,Masonry,Basic
8579,3097,Caregiving,Intermediate
8580,3097,Patient Care,Basic
8581,3097,Elderly Care,Basic
8582,3097,Childcare,Advanced
8583,3098,Food Preparation,Intermediate
8584,3099,Banquet Service,Intermediate
8585,3099,Kitchen Assistance,Advanced
8586,3099,Front Desk Operations,Advanced
8587,3099,Barista Skills,Intermediate
8588,3100,Laundry,Advanced
8589,3101,Elderly Care,Basic
8590,3101,Childcare,Basic
8591,3102,Shuttering Carpentry,Advanced
8592,3103,Food Preparation,Advanced
8593,3103,Serving,Basic
8594,3103,Front Desk Operations,Intermediate
8595,3103,Barista Skills,Intermediate
8596,3103,Hotel Housekeeping,Intermediate
8597,3104,Construction Supervision,Advanced
8598,3104,Welding,Basic
8599,3104,Plumbing,Basic
8600,3105,Home Cleaning,Advanced
8601,3105,Childcare,Basic
8602,3105,Caregiving,Basic
8603,3105,Laundry,Advanced
8604,3105,Housekeeping,Basic
8605,3106,Teaching Assistance,Advanced
8606,3107,First Aid,Advanced
8607,3107,Elderly Care,Advanced
8608,3108,Customer Service,Advanced
8609,3108,Garment Quality Control,Advanced
8610,3109,Childcare,Intermediate
8611,3110,Cooking,Advanced
8612,3110,Painting,Advanced
8613,3111,Caregiving,Basic
8614,3111,Housekeeping,Advanced
8615,3111,Home Cleaning,Intermediate
8616,3111,Laundry,Intermediate
8617,3112,Nursing,Basic
8618,3113,Bar Bending,Basic
8619,3113,Welding,Advanced
8620,3113,Tiling,Basic
8621,3113,Painting,Intermediate
8622,3113,Electrical,Intermediate
8623,3114,Front Desk Operations,Advanced
8624,3114,Barista Skills,Intermediate
8625,3114,Guest Relations,Advanced
8626,3114,Kitchen Assistance,Advanced
8627,3115,Patient Care,Advanced
8628,3115,Childcare,Basic
8629,3115,Caregiving,Advanced
8630,3115,Elderly Care,Intermediate
8631,3116,Livestock Management,Intermediate
8632,3116,Horticulture,Basic
8633,3116,Fishing,Basic
8634,3116,Farming,Advanced
8635,3117,Security Guarding,Advanced
8636,3117,CCTV Monitoring,Basic
8637,3118,Metal Fabrication,Advanced
8638,3118,Quality Inspection,Intermediate
8639,3119,Textile Machine Operation,Intermediate
8640,3120,Carpentry,Intermediate
8641,3120,Tiling,Intermediate
8642,3120,Painting,Basic
8643,3120,Masonry,Basic
8644,3120,Plumbing,Advanced
8645,3121,Painting,Advanced
8646,3121,Welding,Basic
8647,3121,Plumbing,Basic
8648,3121,Masonry,Advanced
8649,3121,Tiling,Intermediate
8650,3122,Home Cleaning,Basic
8651,3122,Laundry,Intermediate
8652,3122,Childcare,Advanced
8653,3122,Caregiving,Basic
8654,3122,Cooking,Intermediate
8655,3123,Serving,Advanced
8656,3124,CCTV Monitoring,Intermediate
8657,3124,Security Guarding,Intermediate
8658,3125,Laundry,Intermediate
8659,3125,Home Cleaning,Advanced
8660,3126,Cooking,Advanced
8661,3126,Facility Maintenance,Basic
8662,3126,Vehicle Maintenance,Intermediate
8663,3127,Front Desk Operations,Intermediate
8664,3127,Hotel Housekeeping,Basic
8665,3127,Banquet Service,Advanced
8666,3128,Laundry,Basic
8667,3128,Housekeeping,Basic
8668,3128,Childcare,Intermediate
8669,3128,Caregiving,Advanced
8670,3128,Cooking,Basic
8671,3129,Masonry,Intermediate
8672,3129,Tiling,Advanced
8673,3129,Welding,Intermediate
8674,3129,Electrical,Intermediate
8675,3129,Shuttering Carpentry,Advanced
8676,3130,Elderly Care,Basic
8677,3130,Patient Care,Advanced
8678,3130,Caregiving,Basic
8679,3130,Health Aide,Basic
8680,3131,Health Aide,Advanced
8681,3131,First Aid,Advanced
8682,3131,Nursing,Advanced
8683,3132,Laundry,Basic
8684,3132,Serving,Basic
8685,3132,Driving,Advanced
8686,3132,Tailoring,Advanced
8687,3132,Caregiving,Intermediate
8688,3133,Electrical,Advanced
8689,3133,Masonry,Advanced
8690,3133,Tiling,Intermediate
8691,3133,Construction Supervision,Advanced
8692,3133,Carpentry,Advanced
8693,3134,Banquet Service,Advanced
8694,3134,Front Desk Operations,Intermediate
8695,3135,Garment Quality Control,Basic
8696,3136,CCTV Monitoring,Advanced
8697,3136,Security Guarding,Advanced
8698,3137,Elderly Care,Advanced
8699,3137,First Aid,Intermediate
8700,3137,Childcare,Basic
8701,3138,Tailoring,Basic
8702,3139,Childcare,Intermediate
8703,3139,Caregiving,Intermediate
8704,3139,Home Cleaning,Intermediate
8705,3139,Laundry,Basic
8706,3140,Home Cleaning,Intermediate
8707,3141,Banquet Service,Advanced
8708,3141,Customer Service,Advanced
8709,3141,Scaffolding,Basic
8710,3142,Caregiving,Basic
8711,3143,Childcare,Basic
8712,3143,Housekeeping,Basic
8713,3143,Caregiving,Advanced
8714,3143,Laundry,Advanced
8715,3143,Home Cleaning,Basic
8716,3144,Cooking,Advanced
8717,3144,Childcare,Basic
8718,3144,Home Cleaning,Intermediate
8719,3144,Laundry,Basic
8720,3145,Housekeeping,Basic
8721,3145,Home Cleaning,Basic
8722,3145,Childcare,Basic
8723,3145,Laundry,Advanced
8724,3146,Textile Machine Operation,Advanced
8725,3146,Garment Quality Control,Intermediate
8726,3147,Driving,Advanced
8727,3148,Garment Quality Control,Intermediate
8728,3148,Textile Machine Operation,Advanced
8729,3148,Tailoring,Advanced
8730,3149,Plumbing,Intermediate
8731,3149,Masonry,Advanced
8732,3149,Tiling,Basic
8733,3149,Bar Bending,Advanced
8734,3150,Front Desk Operations,Basic
8735,3150,Banquet Service,Advanced
8736,3150,Kitchen Assistance,Advanced
8737,3150,Hotel Housekeeping,Basic
8738,3151,Security Guarding,Advanced
8739,3151,CCTV Monitoring,Advanced
8740,3152,Teaching Assistance,Intermediate
8741,3153,Caregiving,Basic
8742,3153,Home Cleaning,Intermediate
8743,3154,Shuttering Carpentry,Advanced
8744,3154,Plumbing,Intermediate
8745,3154,Masonry,Basic
8746,3154,Tiling,Advanced
8747,3154,Welding,Basic
8748,3155,Nursing,Intermediate
8749,3156,Bar Bending,Basic
8750,3157,Patient Care,Intermediate
8751,3158,Masonry,Basic
8752,3158,Shuttering Carpentry,Basic
8753,3159,Plumbing,Basic
8754,3159,Electrical,Intermediate
8755,3159,Painting,Intermediate
8756,3159,Tiling,Intermediate
8757,3160,Banquet Service,Intermediate
8758,3160,Guest Relations,Advanced
8759,3160,Kitchen Assistance,Advanced
8760,3160,Serving,Intermediate
8761,3161,Childcare,Advanced
8762,3161,Nursing,Advanced
8763,3161,Health Aide,Basic
8764,3162,Nursing,Intermediate
8765,3162,First Aid,Advanced
8766,3163,Machine Operation,Basic
8767,3163,Metal Fabrication,Advanced
8768,3164,Housekeeping,Basic
8769,3164,Cooking,Basic
8770,3164,Home Cleaning,Intermediate
8771,3164,Childcare,Basic
8772,3165,Bar Bending,Intermediate
8773,3166,CCTV Monitoring,Intermediate
8774,3166,Security Guarding,Basic
8775,3167,Heavy Vehicle Driving,Advanced
8776,3167,Delivery Driving,Advanced
8777,3167,Vehicle Maintenance,Advanced
8778,3167,Forklift Operation,Intermediate
8779,3168,Makeup Artistry,Advanced
8780,3168,Beauty Therapy,Advanced
8781,3168,Hairdressing,Intermediate
8782,3169,Kitchen Assistance,Basic
8783,3170,Kitchen Assistance,Advanced
8784,3170,Food Preparation,Intermediate
8785,3170,Guest Relations,Intermediate
8786,3170,Serving,Intermediate
8787,3170,Banquet Service,Advanced
8788,3171,Laundry,Intermediate
8789,3171,Home Cleaning,Advanced
8790,3171,Caregiving,Basic
8791,3171,Housekeeping,Advanced
8792,3172,Childcare,Basic
8793,3173,Vehicle Maintenance,Basic
8794,3173,Forklift Operation,Advanced
8795,3173,Driving,Basic
8796,3173,Heavy Vehicle Driving,Basic
8797,3173,Delivery Driving,Advanced
8798,3174,Bar Bending,Intermediate
8799,3174,Welding,Basic
8800,3175,Textile Machine Operation,Basic
8801,3175,Sewing,Intermediate
8802,3176,Textile Machine Operation,Basic
8803,3176,Tailoring,Basic
8804,3176,Garment Quality Control,Advanced
8805,3176,Sewing,Advanced
8806,3177,Guest Relations,Basic
8807,3177,Barista Skills,Intermediate
8808,3177,Hotel Housekeeping,Advanced
8809,3177,Kitchen Assistance,Intermediate
8810,3178,Garment Quality Control,Intermediate
8811,3178,Sewing,Intermediate
8812,3179,Inventory Management,Advanced
8813,3179,Logistics Coordination,Basic
8814,3180,Sewing,Intermediate
8815,3181,Welding,Intermediate
8816,3181,Quality Inspection,Intermediate
8817,3182,Plumbing,Basic
8818,3182,Welding,Basic
8819,3182,Electrical,Advanced
8820,3182,Construction Supervision,Advanced
8821,3182,Tiling,Intermediate
8822,3183,Elderly Care,Advanced
8823,3183,Caregiving,Intermediate
8824,3183,First Aid,Advanced
8825,3183,Childcare,Basic
8826,3183,Patient Care,Basic
8827,3184,Teaching Assistance,Basic
8828,3185,First Aid,Advanced
8829,3185,Caregiving,Basic
8830,3185,Elderly Care,Intermediate
8831,3185,Childcare,Basic
8832,3185,Nursing,Advanced
8833,3186,Textile Machine Operation,Advanced
8834,3186,Tailoring,Advanced
8835,3186,Sewing,Advanced
8836,3186,Garment Quality Control,Basic
8837,3187,First Aid,Advanced
8838,3187,Patient Care,Basic
8839,3188,Inventory Management,Intermediate
8840,3188,Customer Service,Intermediate
8841,3189,First Aid,Advanced
8842,3189,Nursing,Intermediate
8843,3190,Garment Quality Control,Advanced
8844,3190,Textile Machine Operation,Basic
8845,3190,Tailoring,Advanced
8846,3191,Serving,Intermediate
8847,3191,Food Preparation,Advanced
8848,3191,Hotel Housekeeping,Intermediate
8849,3191,Guest Relations,Basic
8850,3192,First Aid,Basic
8851,3192,Caregiving,Basic
8852,3192,Nursing,Intermediate
8853,3192,Patient Care,Basic
8854,3192,Elderly Care,Advanced
8855,3193,Farming,Advanced
8856,3193,Fishing,Basic
8857,3193,Livestock Management,Basic
8858,3193,Horticulture,Basic
8859,3194,Administrative Support,Advanced
8860,3194,Bookkeeping,Advanced
8861,3194,MS Office,Intermediate
8862,3194,Accounting,Advanced
8863,3195,Masonry,Advanced
8864,3195,Painting,Intermediate
8865,3195,Welding,Basic
8866,3195,Carpentry,Intermediate
8867,3196,Teaching Assistance,Intermediate
8868,3197,Logistics Coordination,Basic
8869,3197,Inventory Management,Intermediate
8870,3197,Packing,Basic
8871,3198,Front Desk Operations,Intermediate
8872,3198,Food Preparation,Advanced
8873,3198,Barista Skills,Intermediate
8874,3198,Guest Relations,Basic
8875,3199,Nursing,Basic
8876,3199,Patient Care,Advanced
8877,3199,Health Aide,Advanced
8878,3200,Home Cleaning,Advanced
8879,3200,Caregiving,Basic
8880,3200,Laundry,Intermediate
8881,3200,Cooking,Basic
8882,3201,Sewing,Basic
8883,3201,Textile Machine Operation,Intermediate
8884,3201,Garment Quality Control,Intermediate
8885,3201,Tailoring,Intermediate
8886,3202,Sewing,Intermediate
8887,3202,Textile Machine Operation,Basic
8888,3202,Garment Quality Control,Basic
8889,3202,Tailoring,Basic
8890,3203,Caregiving,Advanced
8891,3203,Nursing,Intermediate
8892,3204,Quality Inspection,Basic
8893,3204,Welding,Intermediate
8894,3205,Shuttering Carpentry,Intermediate
8895,3205,Electrical,Advanced
8896,3205,Tiling,Advanced
8897,3206,Fishing,Intermediate
8898,3206,Farming,Basic
8899,3206,Horticulture,Advanced
8900,3206,Livestock Management,Basic
8901,3207,Childcare,Basic
8902,3207,Caregiving,Intermediate
8903,3207,Patient Care,Basic
8904,3207,Nursing,Intermediate
8905,3208,Sewing,Basic
8906,3208,Tailoring,Advanced
8907,3208,Textile Machine Operation,Intermediate
8908,3209,Makeup Artistry,Basic
8909,3209,Beauty Therapy,Intermediate
8910,3210,Welding,Advanced
8911,3210,Livestock Management,Basic
8912,3210,Vehicle Maintenance,Intermediate
8913,3210,Electrical,Basic
8914,3211,Janitorial Skills,Basic
8915,3211,Facility Maintenance,Intermediate
8916,3212,Painting,Advanced
8917,3212,Construction Supervision,Basic
8918,3212,Masonry,Advanced
8919,3212,Carpentry,Advanced
8920,3212,Plumbing,Intermediate
8921,3213,Serving,Advanced
8922,3214,Fishing,Intermediate
8923,3214,Logistics Coordination,Basic
8924,3215,Childcare,Advanced
8925,3215,Nursing,Intermediate
8926,3215,Elderly Care,Basic
8927,3216,Farming,Basic
8928,3216,Horticulture,Basic
8929,3217,Metal Fabrication,Intermediate
8930,3217,Welding,Basic
8931,3218,Patient Care,Basic
8932,3218,Elderly Care,Basic
8933,3218,Caregiving,Advanced
8934,3219,Health Aide,Basic
8935,3219,First Aid,Advanced
8936,3219,Childcare,Advanced
8937,3219,Elderly Care,Basic
8938,3220,Logistics Coordination,Basic
8939,3220,Packing,Basic
8940,3220,Inventory Management,Advanced
8941,3221,Janitorial Skills,Intermediate
8942,3221,Home Cleaning,Intermediate
8943,3222,Livestock Management,Basic
8944,3222,Farming,Basic
8945,3222,Fishing,Advanced
8946,3223,Administrative Support,Advanced
8947,3224,Guest Relations,Advanced
8948,3224,Food Preparation,Advanced
8949,3224,Hotel Housekeeping,Advanced
8950,3224,Serving,Intermediate
8951,3225,Kitchen Assistance,Basic
8952,3225,Food Preparation,Basic
8953,3225,Guest Relations,Intermediate
8954,3226,IT Skills,Advanced
8955,3226,Accounting,Basic
8956,3227,Vehicle Maintenance,Intermediate
8957,3228,Metal Fabrication,Advanced
8958,3228,Quality Inspection,Advanced
8959,3228,Welding,Advanced
8960,3229,Cooking,Basic
8961,3229,Home Cleaning,Advanced
8962,3229,Childcare,Advanced
8963,3230,Welding,Basic
8964,3230,Carpentry,Intermediate
8965,3230,Construction Supervision,Basic
8966,3230,Tiling,Basic
8967,3230,Painting,Basic
8968,3231,Cooking,Basic
8969,3231,Laundry,Intermediate
8970,3231,Housekeeping,Intermediate
8971,3231,Caregiving,Advanced
8972,3231,Home Cleaning,Basic
8973,3232,Banquet Service,Intermediate
8974,3232,Barista Skills,Basic
8975,3232,Serving,Basic
8976,3232,Hotel Housekeeping,Intermediate
8977,3233,Cooking,Basic
8978,3233,Home Cleaning,Intermediate
8979,3234,Packing,Advanced
8980,3234,Logistics Coordination,Basic
8981,3234,Inventory Management,Basic
8982,3235,Welding,Basic
8983,3235,Machine Operation,Advanced
8984,3235,Quality Inspection,Intermediate
8985,3235,Metal Fabrication,Intermediate
8986,3236,Serving,Advanced
8987,3236,Barista Skills,Intermediate
8988,3237,Masonry,Intermediate
8989,3237,Construction Supervision,Advanced
8990,3238,Textile Machine Operation,Basic
8991,3238,Garment Quality Control,Advanced
8992,3238,Tailoring,Advanced
8993,3239,Painting,Basic
8994,3239,Electrical,Advanced
8995,3239,Tiling,Basic
8996,3240,Housekeeping,Advanced
8997,3240,Cooking,Advanced
8998,3240,Childcare,Basic
8999,3240,Home Cleaning,Advanced
9000,3241,Laundry,Advanced
9001,3241,Housekeeping,Basic
9002,3241,Home Cleaning,Advanced
9003,3241,Caregiving,Advanced
9004,3242,Health Aide,Advanced
9005,3243,Nursing,Intermediate
9006,3243,Caregiving,Basic
9007,3244,Garment Quality Control,Intermediate
9008,3244,Tailoring,Intermediate
9009,3244,Sewing,Basic
9010,3244,Textile Machine Operation,Basic
