ALevelID,PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
2013,5129,ALevel,Science,2004,Science Subject 3,W,Science Subject 1,W,Science Subject 4,S,Science Subject 2,S
2014,5133,ALevel,Arts,1999,Arts Subject 2,C,Arts Subject 1,W,Arts Subject 3,B,Arts Subject 4,B
2015,5134,ALevel,Science,1990,Science Subject 1,A,Science Subject 3,C,Science Subject 2,S,Science Subject 4,C
2016,5135,ALevel,Science,1989,Science Subject 1,S,Science Subject 2,C,Science Subject 3,B,Science Subject 4,B
2017,5138,ALevel,Commerce,1985,Commerce Subject 1,C,Commerce Subject 3,C,Commerce Subject 4,A,,
2018,5141,ALevel,Commerce,1992,Commerce Subject 2,C,Commerce Subject 4,B,Commerce Subject 1,S,,
2019,5142,ALevel,Science,2024,Science Subject 1,C,Science Subject 3,B,Science Subject 2,B,Science Subject 4,B
2020,5144,ALevel,Science,2021,Science Subject 4,B,Science Subject 2,B,Science Subject 3,C,Science Subject 1,A
2021,5145,ALevel,Arts,2020,Arts Subject 3,S,Arts Subject 1,A,Arts Subject 2,A,Arts Subject 4,S
2022,5147,ALevel,Science,2016,Science Subject 3,B,Science Subject 4,B,Science Subject 1,B,Science Subject 2,A
2023,5150,ALevel,Arts,2010,Arts Subject 4,C,Arts Subject 3,A,Arts Subject 1,W,,
2024,5154,ALevel,Technology,1999,Technology Subject 2,C,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 3,A
2025,5155,ALevel,Science,2001,Science Subject 2,B,Science Subject 3,B,Science Subject 4,W,Science Subject 1,S
2026,5156,ALevel,Science,1994,Science Subject 1,W,Science Subject 2,S,Science Subject 4,W,,
2027,5160,ALevel,Science,2025,Science Subject 3,C,Science Subject 4,B,Science Subject 2,A,Science Subject 1,A
2028,5161,ALevel,Arts,2010,Arts Subject 1,W,Arts Subject 4,S,Arts Subject 2,C,,
2029,5162,ALevel,Science,2018,Science Subject 1,C,Science Subject 4,C,Science Subject 2,B,Science Subject 3,A
2030,5163,ALevel,Science,1995,Science Subject 3,C,Science Subject 4,S,Science Subject 2,C,Science Subject 1,S
2031,5165,ALevel,Commerce,2018,Commerce Subject 3,B,Commerce Subject 2,B,Commerce Subject 4,C,,
2032,5170,ALevel,Science,2022,Science Subject 4,W,Science Subject 2,C,Science Subject 3,S,,
2033,5174,ALevel,Technology,1981,Technology Subject 4,S,Technology Subject 2,A,Technology Subject 3,B,,
2034,5179,ALevel,Arts,1987,Arts Subject 1,B,Arts Subject 2,B,Arts Subject 4,C,,
2035,5183,ALevel,Technology,2020,Technology Subject 4,C,Technology Subject 1,A,Technology Subject 2,C,,
2036,5190,ALevel,Science,1988,Science Subject 3,C,Science Subject 1,C,Science Subject 2,C,,
2037,5192,ALevel,Science,1998,Science Subject 3,W,Science Subject 1,B,Science Subject 2,A,Science Subject 4,C
2038,5196,ALevel,Arts,2015,Arts Subject 2,S,Arts Subject 3,C,Arts Subject 4,S,Arts Subject 1,S
2039,5197,ALevel,Arts,1985,Arts Subject 1,B,Arts Subject 3,W,Arts Subject 4,C,Arts Subject 2,S
2040,5199,ALevel,Arts,2009,Arts Subject 3,C,Arts Subject 2,S,Arts Subject 1,A,,
2041,5203,ALevel,Arts,1988,Arts Subject 3,B,Arts Subject 1,B,Arts Subject 2,B,Arts Subject 4,C
2042,5206,ALevel,Science,2007,Science Subject 1,W,Science Subject 2,B,Science Subject 4,B,Science Subject 3,S
2043,5208,ALevel,Technology,2025,Technology Subject 1,A,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 2,C
2044,5210,ALevel,Arts,1994,Arts Subject 4,B,Arts Subject 1,C,Arts Subject 2,A,Arts Subject 3,C
2045,5215,ALevel,Arts,2010,Arts Subject 1,W,Arts Subject 4,B,Arts Subject 3,C,,
2046,5218,ALevel,Commerce,2024,Commerce Subject 3,W,Commerce Subject 4,A,Commerce Subject 1,B,,
2047,5221,ALevel,Science,1993,Science Subject 1,A,Science Subject 4,B,Science Subject 3,B,Science Subject 2,A
2048,5227,ALevel,Technology,2025,Technology Subject 4,W,Technology Subject 1,A,Technology Subject 2,W,,
2049,5230,ALevel,Commerce,1998,Commerce Subject 2,B,Commerce Subject 4,A,Commerce Subject 1,S,Commerce Subject 3,B
2050,5232,ALevel,Technology,2019,Technology Subject 2,A,Technology Subject 3,W,Technology Subject 1,S,Technology Subject 4,A
2051,5233,ALevel,Arts,1983,Arts Subject 2,S,Arts Subject 1,A,Arts Subject 3,B,Arts Subject 4,C
2052,5234,ALevel,Arts,1989,Arts Subject 4,S,Arts Subject 1,B,Arts Subject 2,C,,
2053,5239,ALevel,Technology,1986,Technology Subject 3,C,Technology Subject 4,C,Technology Subject 2,S,,
2054,5246,ALevel,Science,2014,Science Subject 4,A,Science Subject 1,B,Science Subject 2,A,Science Subject 3,W
2055,5249,ALevel,Science,1994,Science Subject 1,B,Science Subject 4,B,Science Subject 3,B,,
2056,5251,ALevel,Technology,1997,Technology Subject 3,W,Technology Subject 1,S,Technology Subject 4,W,Technology Subject 2,B
2057,5255,ALevel,Technology,1998,Technology Subject 2,C,Technology Subject 3,B,Technology Subject 4,S,Technology Subject 1,S
2058,5256,ALevel,Technology,2010,Technology Subject 4,W,Technology Subject 3,W,Technology Subject 2,A,,
2059,5257,ALevel,Arts,2006,Arts Subject 2,W,Arts Subject 4,S,Arts Subject 3,A,Arts Subject 1,C
2060,5259,ALevel,Arts,2008,Arts Subject 3,A,Arts Subject 4,A,Arts Subject 1,C,Arts Subject 2,B
2061,5261,ALevel,Science,2023,Science Subject 3,A,Science Subject 4,B,Science Subject 2,S,Science Subject 1,W
2062,5270,ALevel,Science,2008,Science Subject 2,B,Science Subject 3,C,Science Subject 1,C,Science Subject 4,C
2063,5272,ALevel,Technology,1995,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 2,B,Technology Subject 1,A
2064,5273,ALevel,Commerce,2022,Commerce Subject 4,W,Commerce Subject 3,B,Commerce Subject 1,A,Commerce Subject 2,A
2065,5274,ALevel,Commerce,2004,Commerce Subject 1,W,Commerce Subject 2,C,Commerce Subject 4,W,Commerce Subject 3,S
2066,5277,ALevel,Arts,1981,Arts Subject 3,B,Arts Subject 1,C,Arts Subject 2,A,,
2067,5279,ALevel,Commerce,2004,Commerce Subject 2,C,Commerce Subject 1,C,Commerce Subject 4,W,Commerce Subject 3,A
2068,5284,ALevel,Science,2022,Science Subject 4,A,Science Subject 3,B,Science Subject 1,S,,
2069,5286,ALevel,Technology,2016,Technology Subject 1,C,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 2,W
2070,5287,ALevel,Technology,2023,Technology Subject 2,B,Technology Subject 4,A,Technology Subject 1,C,,
2071,5290,ALevel,Science,2002,Science Subject 3,S,Science Subject 2,C,Science Subject 4,W,Science Subject 1,C
2072,5292,ALevel,Commerce,2011,Commerce Subject 4,S,Commerce Subject 2,A,Commerce Subject 3,B,Commerce Subject 1,B
2073,5293,ALevel,Commerce,1998,Commerce Subject 3,C,Commerce Subject 2,S,Commerce Subject 4,C,Commerce Subject 1,C
2074,5294,ALevel,Technology,2015,Technology Subject 3,C,Technology Subject 1,C,Technology Subject 2,B,Technology Subject 4,C
2075,5295,ALevel,Commerce,2008,Commerce Subject 2,B,Commerce Subject 1,B,Commerce Subject 3,W,,
2076,5296,ALevel,Technology,1998,Technology Subject 1,B,Technology Subject 2,B,Technology Subject 3,S,Technology Subject 4,S
2077,5299,ALevel,Science,2024,Science Subject 1,C,Science Subject 3,B,Science Subject 4,A,Science Subject 2,A
2078,5307,ALevel,Commerce,1985,Commerce Subject 4,A,Commerce Subject 3,S,Commerce Subject 2,B,,
2079,5309,ALevel,Arts,2000,Arts Subject 4,C,Arts Subject 3,C,Arts Subject 1,B,,
2080,5312,ALevel,Technology,2008,Technology Subject 2,B,Technology Subject 4,C,Technology Subject 1,S,Technology Subject 3,S
2081,5318,ALevel,Arts,1992,Arts Subject 4,W,Arts Subject 2,C,Arts Subject 1,B,Arts Subject 3,B
2082,5319,ALevel,Technology,2004,Technology Subject 1,W,Technology Subject 2,S,Technology Subject 4,B,,
2083,5324,ALevel,Technology,2005,Technology Subject 3,S,Technology Subject 2,B,Technology Subject 4,S,Technology Subject 1,C
2084,5327,ALevel,Arts,1985,Arts Subject 1,S,Arts Subject 2,A,Arts Subject 4,S,Arts Subject 3,C
2085,5328,ALevel,Technology,1992,Technology Subject 2,S,Technology Subject 4,W,Technology Subject 3,S,Technology Subject 1,A
2086,5329,ALevel,Commerce,2015,Commerce Subject 3,W,Commerce Subject 4,C,Commerce Subject 1,A,Commerce Subject 2,C
2087,5331,ALevel,Science,1998,Science Subject 2,B,Science Subject 1,S,Science Subject 4,A,,
2088,5332,ALevel,Technology,2004,Technology Subject 3,W,Technology Subject 4,S,Technology Subject 2,S,Technology Subject 1,A
2089,5334,ALevel,Technology,1987,Technology Subject 4,B,Technology Subject 2,S,Technology Subject 3,C,Technology Subject 1,S
2090,5335,ALevel,Arts,2017,Arts Subject 2,B,Arts Subject 3,S,Arts Subject 4,B,,
2091,5337,ALevel,Technology,2024,Technology Subject 1,W,Technology Subject 2,S,Technology Subject 4,C,Technology Subject 3,A
2092,5339,ALevel,Arts,2020,Arts Subject 3,W,Arts Subject 4,C,Arts Subject 2,S,,
2093,5343,ALevel,Technology,2014,Technology Subject 2,W,Technology Subject 1,S,Technology Subject 3,S,,
2094,5345,ALevel,Technology,2014,Technology Subject 3,C,Technology Subject 4,A,Technology Subject 2,A,,
2095,5348,ALevel,Arts,2020,Arts Subject 1,B,Arts Subject 4,C,Arts Subject 3,A,Arts Subject 2,B
2096,5349,ALevel,Arts,2002,Arts Subject 2,W,Arts Subject 4,B,Arts Subject 1,S,Arts Subject 3,A
2097,5353,ALevel,Arts,1985,Arts Subject 4,A,Arts Subject 3,W,Arts Subject 1,S,Arts Subject 2,C
2098,5354,ALevel,Science,1993,Science Subject 3,C,Science Subject 4,W,Science Subject 2,A,Science Subject 1,C
2099,5355,ALevel,Technology,1981,Technology Subject 3,B,Technology Subject 2,S,Technology Subject 4,C,,
2100,5362,ALevel,Commerce,1988,Commerce Subject 3,C,Commerce Subject 1,C,Commerce Subject 2,A,Commerce Subject 4,C
2101,5365,ALevel,Science,2021,Science Subject 3,W,Science Subject 4,A,Science Subject 2,S,Science Subject 1,S
2102,5368,ALevel,Technology,1992,Technology Subject 2,C,Technology Subject 1,A,Technology Subject 4,S,Technology Subject 3,S
2103,5372,ALevel,Technology,1998,Technology Subject 1,A,Technology Subject 4,W,Technology Subject 3,B,,
2104,5374,ALevel,Commerce,2005,Commerce Subject 3,S,Commerce Subject 2,S,Commerce Subject 4,S,,
2105,5375,ALevel,Commerce,1995,Commerce Subject 4,B,Commerce Subject 2,C,Commerce Subject 1,C,,
2106,5377,ALevel,Arts,2007,Arts Subject 3,S,Arts Subject 1,C,Arts Subject 4,W,Arts Subject 2,A
2107,5378,ALevel,Commerce,2023,Commerce Subject 2,C,Commerce Subject 4,C,Commerce Subject 3,B,Commerce Subject 1,C
2108,5381,ALevel,Science,2014,Science Subject 1,C,Science Subject 4,S,Science Subject 3,B,,
2109,5389,ALevel,Arts,2020,Arts Subject 2,S,Arts Subject 1,B,Arts Subject 3,A,,
2110,5390,ALevel,Technology,1983,Technology Subject 2,C,Technology Subject 4,B,Technology Subject 1,B,Technology Subject 3,C
2111,5395,ALevel,Technology,2021,Technology Subject 3,B,Technology Subject 2,B,Technology Subject 4,S,Technology Subject 1,S
2112,5397,ALevel,Science,1984,Science Subject 4,B,Science Subject 3,S,Science Subject 1,C,Science Subject 2,C
2113,5402,ALevel,Arts,2011,Arts Subject 2,W,Arts Subject 3,B,Arts Subject 1,A,Arts Subject 4,A
2114,5406,ALevel,Arts,1980,Arts Subject 4,B,Arts Subject 2,B,Arts Subject 3,B,Arts Subject 1,B
2115,5407,ALevel,Arts,2024,Arts Subject 1,B,Arts Subject 4,A,Arts Subject 3,C,,
2116,5410,ALevel,Commerce,1991,Commerce Subject 1,A,Commerce Subject 2,C,Commerce Subject 3,B,,
2117,5411,ALevel,Technology,1997,Technology Subject 3,C,Technology Subject 2,B,Technology Subject 1,C,Technology Subject 4,B
2118,5413,ALevel,Science,2015,Science Subject 1,B,Science Subject 2,C,Science Subject 3,S,Science Subject 4,S
2119,5416,ALevel,Commerce,2005,Commerce Subject 2,S,Commerce Subject 4,A,Commerce Subject 1,B,Commerce Subject 3,S
2120,5418,ALevel,Technology,2001,Technology Subject 2,A,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 1,B
2121,5420,ALevel,Commerce,2005,Commerce Subject 3,B,Commerce Subject 2,S,Commerce Subject 1,S,,
2122,5421,ALevel,Arts,2006,Arts Subject 4,S,Arts Subject 1,C,Arts Subject 3,A,,
2123,5423,ALevel,Technology,2009,Technology Subject 2,S,Technology Subject 4,B,Technology Subject 1,W,Technology Subject 3,W
2124,5426,ALevel,Science,1994,Science Subject 4,C,Science Subject 2,B,Science Subject 1,C,Science Subject 3,S
2125,5427,ALevel,Arts,1997,Arts Subject 3,C,Arts Subject 1,C,Arts Subject 4,S,Arts Subject 2,B
2126,5429,ALevel,Technology,2007,Technology Subject 1,C,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 2,B
2127,5430,ALevel,Technology,1988,Technology Subject 4,A,Technology Subject 2,B,Technology Subject 3,S,,
2128,5431,ALevel,Commerce,2023,Commerce Subject 1,B,Commerce Subject 4,A,Commerce Subject 3,S,,
2129,5433,ALevel,Science,2001,Science Subject 2,B,Science Subject 3,S,Science Subject 4,S,Science Subject 1,C
2130,5435,ALevel,Technology,2012,Technology Subject 4,B,Technology Subject 2,A,Technology Subject 1,B,Technology Subject 3,C
2131,5439,ALevel,Arts,1992,Arts Subject 3,B,Arts Subject 1,B,Arts Subject 4,A,,
2132,5446,ALevel,Science,1994,Science Subject 1,B,Science Subject 3,B,Science Subject 2,B,Science Subject 4,A
2133,5448,ALevel,Arts,2017,Arts Subject 3,S,Arts Subject 2,C,Arts Subject 4,S,,
2134,5450,ALevel,Science,1987,Science Subject 2,B,Science Subject 1,W,Science Subject 3,S,,
2135,5452,ALevel,Commerce,2009,Commerce Subject 1,W,Commerce Subject 4,W,Commerce Subject 2,S,Commerce Subject 3,W
2136,5455,ALevel,Science,1983,Science Subject 3,B,Science Subject 1,B,Science Subject 4,S,Science Subject 2,A
2137,5458,ALevel,Technology,1991,Technology Subject 1,S,Technology Subject 3,S,Technology Subject 2,A,,
2138,5459,ALevel,Commerce,2012,Commerce Subject 2,S,Commerce Subject 4,C,Commerce Subject 3,A,,
2139,5460,ALevel,Arts,1980,Arts Subject 2,B,Arts Subject 3,W,Arts Subject 4,W,,
2140,5462,ALevel,Science,2011,Science Subject 1,S,Science Subject 2,B,Science Subject 3,C,Science Subject 4,S
2141,5463,ALevel,Commerce,2005,Commerce Subject 2,S,Commerce Subject 4,W,Commerce Subject 1,C,Commerce Subject 3,W
2142,5466,ALevel,Technology,1982,Technology Subject 2,B,Technology Subject 1,B,Technology Subject 4,C,,
2143,5468,ALevel,Technology,2000,Technology Subject 4,C,Technology Subject 3,B,Technology Subject 2,S,,
2144,5469,ALevel,Technology,1980,Technology Subject 2,B,Technology Subject 3,B,Technology Subject 4,S,,
2145,5470,ALevel,Arts,1996,Arts Subject 1,B,Arts Subject 3,A,Arts Subject 4,B,Arts Subject 2,S
2146,5471,ALevel,Commerce,2003,Commerce Subject 4,B,Commerce Subject 1,A,Commerce Subject 3,C,Commerce Subject 2,S
2147,5473,ALevel,Arts,1992,Arts Subject 4,S,Arts Subject 3,C,Arts Subject 1,A,,
2148,5476,ALevel,Technology,1980,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 2,W,Technology Subject 1,A
2149,5477,ALevel,Arts,1999,Arts Subject 2,B,Arts Subject 4,S,Arts Subject 3,C,,
2150,5480,ALevel,Technology,1989,Technology Subject 4,C,Technology Subject 2,B,Technology Subject 1,A,Technology Subject 3,B
2151,5481,ALevel,Science,2003,Science Subject 4,W,Science Subject 2,A,Science Subject 1,A,Science Subject 3,A
2152,5483,ALevel,Commerce,2010,Commerce Subject 4,S,Commerce Subject 2,B,Commerce Subject 3,S,Commerce Subject 1,S
2153,5489,ALevel,Commerce,1983,Commerce Subject 1,A,Commerce Subject 3,C,Commerce Subject 4,A,,
2154,5494,ALevel,Commerce,1995,Commerce Subject 1,A,Commerce Subject 2,S,Commerce Subject 3,B,,
2155,5497,ALevel,Arts,2008,Arts Subject 1,B,Arts Subject 3,W,Arts Subject 4,C,Arts Subject 2,W
2156,5500,ALevel,Arts,2006,Arts Subject 1,B,Arts Subject 2,A,Arts Subject 3,S,Arts Subject 4,A
2157,5503,ALevel,Commerce,2020,Commerce Subject 2,C,Commerce Subject 4,A,Commerce Subject 3,W,,
2158,5508,ALevel,Commerce,2003,Commerce Subject 2,A,Commerce Subject 4,B,Commerce Subject 1,C,,
2159,5510,ALevel,Arts,1998,Arts Subject 3,S,Arts Subject 4,B,Arts Subject 1,B,Arts Subject 2,A
2160,5511,ALevel,Science,2002,Science Subject 2,B,Science Subject 1,A,Science Subject 4,A,,
2161,5512,ALevel,Commerce,1998,Commerce Subject 2,C,Commerce Subject 4,C,Commerce Subject 1,A,,
2162,5514,ALevel,Science,1998,Science Subject 2,W,Science Subject 3,B,Science Subject 1,A,,
2163,5515,ALevel,Science,2009,Science Subject 1,B,Science Subject 4,A,Science Subject 2,B,,
2164,5516,ALevel,Science,1983,Science Subject 3,C,Science Subject 1,S,Science Subject 2,S,,
2165,5517,ALevel,Arts,1992,Arts Subject 3,B,Arts Subject 2,W,Arts Subject 4,S,,
2166,5520,ALevel,Commerce,2023,Commerce Subject 3,B,Commerce Subject 2,B,Commerce Subject 1,B,,
2167,5522,ALevel,Science,1988,Science Subject 1,S,Science Subject 4,A,Science Subject 2,S,,
2168,5524,ALevel,Technology,2009,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 2,A,,
2169,5525,ALevel,Arts,1993,Arts Subject 2,C,Arts Subject 4,B,Arts Subject 3,S,,
2170,5527,ALevel,Science,2022,Science Subject 1,C,Science Subject 3,S,Science Subject 2,C,,
2171,5529,ALevel,Technology,1987,Technology Subject 1,W,Technology Subject 4,C,Technology Subject 3,A,,
2172,5530,ALevel,Commerce,1983,Commerce Subject 2,A,Commerce Subject 4,W,Commerce Subject 3,C,,
2173,5535,ALevel,Science,1996,Science Subject 4,C,Science Subject 2,W,Science Subject 3,A,,
2174,5536,ALevel,Arts,2004,Arts Subject 3,A,Arts Subject 2,A,Arts Subject 4,B,Arts Subject 1,S
2175,5537,ALevel,Science,1981,Science Subject 1,W,Science Subject 3,A,Science Subject 2,A,Science Subject 4,A
2176,5540,ALevel,Arts,1980,Arts Subject 2,S,Arts Subject 1,C,Arts Subject 3,B,,
2177,5541,ALevel,Technology,2003,Technology Subject 3,S,Technology Subject 4,S,Technology Subject 1,C,Technology Subject 2,C
2178,5542,ALevel,Commerce,2008,Commerce Subject 3,B,Commerce Subject 2,B,Commerce Subject 4,S,,
2179,5543,ALevel,Arts,2017,Arts Subject 4,C,Arts Subject 3,B,Arts Subject 2,S,Arts Subject 1,B
2180,5552,ALevel,Commerce,1991,Commerce Subject 2,B,Commerce Subject 1,A,Commerce Subject 4,C,Commerce Subject 3,B
2181,5555,ALevel,Commerce,2012,Commerce Subject 4,B,Commerce Subject 1,S,Commerce Subject 2,W,Commerce Subject 3,B
2182,5560,ALevel,Science,2021,Science Subject 2,B,Science Subject 4,S,Science Subject 3,C,Science Subject 1,C
2183,5566,ALevel,Commerce,1986,Commerce Subject 1,C,Commerce Subject 2,C,Commerce Subject 3,S,,
2184,5567,ALevel,Commerce,2001,Commerce Subject 2,C,Commerce Subject 4,C,Commerce Subject 1,C,,
2185,5570,ALevel,Science,2010,Science Subject 2,S,Science Subject 3,B,Science Subject 1,B,,
2186,5571,ALevel,Commerce,1989,Commerce Subject 3,A,Commerce Subject 2,S,Commerce Subject 4,W,Commerce Subject 1,B
2187,5572,ALevel,Science,1984,Science Subject 1,S,Science Subject 3,C,Science Subject 4,C,Science Subject 2,B
2188,5573,ALevel,Arts,1987,Arts Subject 3,S,Arts Subject 1,A,Arts Subject 4,A,,
2189,5576,ALevel,Technology,1990,Technology Subject 2,W,Technology Subject 1,W,Technology Subject 4,C,Technology Subject 3,B
2190,5577,ALevel,Technology,1984,Technology Subject 1,A,Technology Subject 3,B,Technology Subject 4,W,Technology Subject 2,A
2191,5581,ALevel,Science,1997,Science Subject 1,S,Science Subject 2,C,Science Subject 3,C,,
2192,5583,ALevel,Arts,1996,Arts Subject 1,S,Arts Subject 3,W,Arts Subject 4,A,Arts Subject 2,W
2193,5584,ALevel,Commerce,2000,Commerce Subject 2,B,Commerce Subject 4,S,Commerce Subject 3,C,,
2194,5585,ALevel,Science,2025,Science Subject 2,W,Science Subject 4,B,Science Subject 3,A,,
2195,5586,ALevel,Science,2009,Science Subject 4,C,Science Subject 1,S,Science Subject 2,B,,
2196,5587,ALevel,Technology,1988,Technology Subject 3,A,Technology Subject 2,C,Technology Subject 4,B,Technology Subject 1,W
2197,5588,ALevel,Technology,1994,Technology Subject 4,C,Technology Subject 1,C,Technology Subject 3,C,Technology Subject 2,C
2198,5590,ALevel,Commerce,2007,Commerce Subject 2,S,Commerce Subject 4,S,Commerce Subject 1,W,,
2199,5591,ALevel,Arts,2002,Arts Subject 2,A,Arts Subject 4,C,Arts Subject 1,B,Arts Subject 3,S
2200,5594,ALevel,Commerce,1988,Commerce Subject 2,B,Commerce Subject 4,B,Commerce Subject 3,C,,
2201,5595,ALevel,Commerce,1993,Commerce Subject 4,B,Commerce Subject 3,A,Commerce Subject 2,C,,
2202,5597,ALevel,Science,1987,Science Subject 1,A,Science Subject 3,S,Science Subject 4,C,,
2203,5598,ALevel,Commerce,1980,Commerce Subject 2,B,Commerce Subject 1,B,Commerce Subject 3,B,,
2204,5600,ALevel,Science,1997,Science Subject 1,A,Science Subject 3,C,Science Subject 2,B,Science Subject 4,B
2205,5606,ALevel,Commerce,2024,Commerce Subject 3,S,Commerce Subject 4,B,Commerce Subject 2,B,Commerce Subject 1,A
2206,5611,ALevel,Science,1990,Science Subject 3,S,Science Subject 2,B,Science Subject 4,S,,
2207,5614,ALevel,Commerce,2011,Commerce Subject 4,B,Commerce Subject 1,C,Commerce Subject 3,W,Commerce Subject 2,B
2208,5618,ALevel,Commerce,2007,Commerce Subject 2,A,Commerce Subject 1,C,Commerce Subject 4,S,,
2209,5621,ALevel,Arts,2022,Arts Subject 4,B,Arts Subject 1,B,Arts Subject 2,S,,
