VocationalID,PersonalID,NVQLevel,CourseName,Institution,CompletionDate
3016,5833,,Certificate in Cooking,TVEC,2022-03-15
3017,5845,,Certificate in Sewing,NAITA,2021-12-06
3018,5845,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2019-05-10
3019,5851,,O/L,TVEC,2024-03-15
3020,5854,,Certificate in Caregiving,NAITA,2022-07-25
3021,5854,,Certificate in Accounting,Apparel Enterprises,2022-05-09
3022,5856,NVQ Level 5,,Sri Enterprises,2015-12-20
3023,5856,,Certificate in Driving,VTA,2019-03-24
3024,5859,,Certificate in Caregiving,SLBFE Training Center,2017-02-01
3025,5859,,Certificate in Masonry,VTA,2018-12-27
3026,5867,,Certificate in Hospitality,TVEC,2024-02-27
3027,5867,NVQ Level 4,,Gem Solutions,2021-12-28
3028,5869,,Certificate in IT,SLBFE Training Center,2022-11-02
3029,5869,,Master's Degree,SLBFE Training Center,2017-05-20
3030,5870,,Diploma in Nursing,NAITA,2025-04-01
3031,5875,,Certificate in Heavy Vehicle Operation,TVEC,2016-09-12
3032,5881,,Certificate in Masonry,VTA,2024-03-19
3033,5881,,A/L,VTA,2020-08-01
3034,5883,,Certificate in Masonry,SLBFE Training Center,2021-03-20
3035,5883,,Certificate in Accounting,VTA,2019-04-09
3036,5891,NVQ Level 3,,Tea Plantations,2021-07-10
3037,5891,,Certificate in Nursing,SLBFE Training Center,2020-03-25
3038,5892,,Certificate in Cooking,TVEC,2023-09-18
3039,5894,NVQ Level 1,,VTA,2025-01-03
3040,5894,,Certificate in Nursing,Apparel Co,2021-08-27
3041,5907,,Certificate in Masonry,NAITA,2020-10-18
3042,5910,,Certificate in Cooking,SLBFE Training Center,2016-04-25
3043,5911,NVQ Level 5,,NAITA,2021-07-01
3044,5911,,Certificate in Accounting,TVEC,2022-03-26
3045,5915,,Master's Degree,VTA,2024-02-19
3046,5921,,Certificate in IT,VTA,2019-05-11
3047,5921,NVQ Level 2,,VTA,2018-12-18
3048,5927,,Certificate in Electrical Work,SLBFE Training Center,2022-04-08
3049,5930,,Diploma in Hospitality,SLBFE Training Center,2024-01-06
3050,5934,,Certificate in Welding,TVEC,2024-08-23
3051,5936,,Diploma in Hospitality,Lanka Co,2016-08-03
3052,5940,,O/L,VTA,2022-11-24
3053,5940,,Certificate in IT,VTA,2015-11-13
3054,5941,,Diploma in Nursing,SLBFE Training Center,2023-03-15
3055,5943,,Certificate in Domestic Work,Lanka Corp,2024-02-26
3056,5950,,Certificate in Domestic Work,Construction Plantations,2024-07-02
3057,5950,,Certificate in Sewing,TVEC,2023-07-15
3058,5953,NVQ Level 2,,VTA,2018-03-10
3059,5961,,O/L,SLBFE Training Center,2021-12-30
3060,5961,,Diploma in Business,Gem Pvt,2023-03-12
3061,5962,,Diploma in IT,SLBFE Training Center,2019-01-11
3062,5970,,O/L,NAITA,2021-02-27
3063,5971,,Certificate in Domestic Work,NAITA,2016-10-21
3064,5971,,Certificate in Cooking,Apparel Pvt,2017-02-08
3065,5975,NVQ Level 4,,Sri Group,2020-05-08
3066,5975,NVQ Level 4,,VTA,2022-04-01
3067,5977,NVQ Level 1,,SLBFE Training Center,2021-12-07
3068,5977,,Certificate in Nursing,NAITA,2025-03-13
3069,5986,,Diploma in Business,SLBFE Training Center,2025-01-29
3070,5987,,Bachelor's Degree,NAITA,2024-07-14
3071,5988,,O/L,TVEC,2019-09-22
3072,5994,,Diploma in Hospitality,NAITA,2016-07-19
3073,5997,,Certificate in Accounting,TVEC,2022-11-05
3074,5997,,Diploma in Hospitality,Hotel Solutions,2016-07-07
3075,5998,,Diploma in IT,NAITA,2025-05-02
3076,5998,NVQ Level 1,,TVEC,2024-11-09
3077,5999,,Bachelor's Degree,Gem Pvt,2017-09-16
3078,5999,,A/L,TVEC,2018-09-10
3079,6000,,Certificate in Masonry,NAITA,2023-11-03
3080,6002,,Certificate in Carpentry,NAITA,2024-01-31
3081,6003,,O/L,NAITA,2022-11-19
3082,6005,,Certificate in Caregiving,VTA,2020-01-27
3083,6005,,Certificate in Caregiving,SLBFE Training Center,2021-12-23
3084,6010,,Master's Degree,SLBFE Training Center,2020-06-01
3085,6014,,Certificate in Driving,VTA,2021-06-18
3086,6014,,Certificate in Driving,NAITA,2019-03-22
3087,6017,,Certificate in Heavy Vehicle Operation,VTA,2022-01-21
3088,6019,,Diploma in Nursing,VTA,2020-03-15
3089,6028,,Certificate in Carpentry,Hotel Group,2023-03-10
3090,6033,NVQ Level 1,,Gem Corp,2023-04-05
3091,6033,NVQ Level 2,,TVEC,2025-08-26
3092,6035,,Certificate in Cooking,TVEC,2020-07-14
3093,6035,,Certificate in Driving,SLBFE Training Center,2022-07-28
3094,6036,NVQ Level 2,,Construction Plantations,2023-08-23
3095,6037,,Diploma in Hospitality,TVEC,2021-09-02
3096,6037,,Certificate in Heavy Vehicle Operation,Construction Co,2019-10-22
3097,6039,,Certificate in Caregiving,SLBFE Training Center,2016-01-06
3098,6043,,Certificate in Caregiving,NAITA,2020-04-17
3099,6043,,Certificate in Domestic Work,Tea Enterprises,2025-05-10
3100,6044,,Certificate in Plumbing,Ceylon Ltd,2022-10-11
3101,6048,,O/L,Ceylon Ltd,2021-07-03
3102,6050,,Diploma in Hospitality,NAITA,2017-08-14
3103,6050,,Certificate in Welding,VTA,2021-08-28
3104,6053,,Certificate in Accounting,SLBFE Training Center,2021-01-11
3105,6053,,O/L,NAITA,2020-08-17
3106,6055,,Certificate in Heavy Vehicle Operation,VTA,2019-11-29
3107,6055,,Certificate in Driving,TVEC,2018-09-12
3108,6061,,Bachelor's Degree,VTA,2016-05-18
3109,6061,,Certificate in Masonry,SLBFE Training Center,2025-08-20
3110,6063,,Certificate in Accounting,NAITA,2019-05-10
3111,6069,NVQ Level 1,,NAITA,2017-12-12
3112,6069,,Certificate in Accounting,Apparel Inc,2021-02-22
3113,6070,NVQ Level 1,,NAITA,2015-12-27
3114,6073,,Certificate in Electrical Work,SLBFE Training Center,2021-05-17
3115,6074,,Diploma in Nursing,TVEC,2022-03-22
3116,6079,,Certificate in IT,NAITA,2022-03-31
3117,6085,NVQ Level 5,,Construction Co,2019-07-26
3118,6092,,Certificate in Welding,SLBFE Training Center,2021-06-18
3119,6092,,O/L,SLBFE Training Center,2021-01-16
3120,6097,,Diploma in Hospitality,Lanka Ltd,2018-12-03
3121,6097,,A/L,SLBFE Training Center,2022-09-25
3122,6099,,Certificate in Nursing,VTA,2017-05-01
3123,6102,,Diploma in Business,Apparel Enterprises,2018-08-24
3124,6103,,O/L,NAITA,2017-04-16
3125,6110,,Certificate in IT,NAITA,2017-09-14
3126,6110,,O/L,SLBFE Training Center,2022-05-12
3127,6111,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2021-01-19
3128,6111,,O/L,SLBFE Training Center,2025-01-17
3129,6112,,Diploma in IT,TVEC,2025-02-26
3130,6112,NVQ Level 1,,Apparel Corp,2017-03-07
3131,6113,,Certificate in Accounting,TVEC,2025-05-18
3132,6113,,Certificate in Caregiving,NAITA,2024-12-24
3133,6114,,Certificate in Domestic Work,VTA,2019-08-31
3134,6126,,Diploma in Business,TVEC,2019-08-08
3135,6126,NVQ Level 5,,SLBFE Training Center,2019-10-26
3136,6127,NVQ Level 2,,NAITA,2024-01-19
3137,6127,,Certificate in Masonry,NAITA,2024-10-11
3138,6131,NVQ Level 2,,Ceylon Co,2023-06-27
3139,6133,,Certificate in Heavy Vehicle Operation,NAITA,2019-09-30
3140,6134,,Certificate in Carpentry,SLBFE Training Center,2023-06-22
3141,6136,,Certificate in Welding,Lanka Pvt,2016-04-01
3142,6136,,Certificate in Caregiving,VTA,2018-01-09
3143,6138,,Certificate in Hospitality,Tech Co,2016-10-03
3144,6141,,Certificate in Domestic Work,NAITA,2018-12-31
3145,6143,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2020-11-07
3146,6144,NVQ Level 2,,VTA,2025-05-27
3147,6146,,Certificate in Electrical Work,SLBFE Training Center,2016-10-26
3148,6147,,Certificate in Plumbing,Gem Plantations,2019-05-13
3149,6147,NVQ Level 5,,TVEC,2024-12-04
3150,6156,,Certificate in Caregiving,NAITA,2025-04-09
3151,6156,NVQ Level 4,,NAITA,2024-10-08
3152,6157,,Certificate in IT,TVEC,2023-02-24
3153,6158,,Bachelor's Degree,NAITA,2019-08-05
3154,6158,,Certificate in Caregiving,SLBFE Training Center,2018-10-15
3155,6165,,Certificate in Caregiving,SLBFE Training Center,2018-12-15
3156,6166,NVQ Level 3,,NAITA,2017-11-23
3157,6166,,Certificate in IT,TVEC,2022-11-12
3158,6173,,Diploma in IT,Apparel Enterprises,2021-09-16
3159,6174,,A/L,TVEC,2024-02-27
3160,6176,NVQ Level 2,,Gem Ltd,2023-06-29
3161,6180,,A/L,Ceylon Plantations,2021-04-21
3162,6180,,A/L,TVEC,2023-10-17
3163,6182,,Certificate in Cooking,Hotel Group,2018-01-16
3164,6182,NVQ Level 4,,NAITA,2018-05-19
3165,6186,NVQ Level 5,,Tea Enterprises,2017-01-21
3166,6186,,Certificate in Heavy Vehicle Operation,VTA,2021-01-25
3167,6188,,O/L,NAITA,2019-06-20
3168,6190,,Certificate in Welding,NAITA,2022-06-03
3169,6192,,Certificate in Electrical Work,NAITA,2019-12-13
3170,6192,,Diploma in Nursing,NAITA,2016-08-11
3171,6193,,Certificate in Driving,TVEC,2024-12-22
3172,6193,,O/L,SLBFE Training Center,2015-12-11
3173,6199,,Certificate in Welding,Apparel Co,2024-08-09
3174,6199,,Diploma in Business,SLBFE Training Center,2023-03-22
3175,6201,,Certificate in Masonry,SLBFE Training Center,2016-07-03
3176,6201,,Certificate in Cooking,TVEC,2018-07-06
3177,6202,,Certificate in Plumbing,VTA,2023-10-19
3178,6203,,A/L,NAITA,2023-05-05
3179,6203,,Certificate in Accounting,NAITA,2016-09-21
3180,6204,,Certificate in IT,VTA,2017-07-28
3181,6207,,Diploma in Nursing,VTA,2016-06-28
3182,6217,,O/L,NAITA,2025-02-13
3183,6217,NVQ Level 4,,Gem Enterprises,2015-12-21
3184,6218,,Certificate in Welding,NAITA,2019-11-30
3185,6226,,Certificate in Welding,VTA,2023-02-11
3186,6227,,Bachelor's Degree,SLBFE Training Center,2020-12-16
3187,6228,,Certificate in Cooking,TVEC,2024-07-10
3188,6228,,Certificate in Welding,TVEC,2020-01-08
3189,6231,,Certificate in Cooking,NAITA,2017-09-16
3190,6231,NVQ Level 4,,TVEC,2015-12-31
3191,6232,NVQ Level 4,,SLBFE Training Center,2019-09-21
3192,6232,,O/L,VTA,2020-10-26
3193,6237,,Certificate in Masonry,VTA,2018-10-18
3194,6238,,Certificate in Heavy Vehicle Operation,NAITA,2015-12-03
3195,6238,,Certificate in Driving,SLBFE Training Center,2019-05-04
3196,6239,,Certificate in Plumbing,NAITA,2023-07-28
3197,6239,,Certificate in IT,SLBFE Training Center,2023-04-17
3198,6243,,Certificate in Nursing,TVEC,2021-03-10
3199,6245,,Bachelor's Degree,Construction Plantations,2024-02-15
3200,6245,NVQ Level 3,,NAITA,2021-02-05
3201,6253,,Certificate in Domestic Work,TVEC,2025-08-20
3202,6262,,Certificate in Caregiving,Construction Enterprises,2022-07-31
3203,6263,NVQ Level 4,,NAITA,2016-11-07
3204,6264,,Certificate in Masonry,TVEC,2022-03-24
3205,6268,,Certificate in Heavy Vehicle Operation,TVEC,2022-08-06
3206,6269,,Certificate in IT,Sri Enterprises,2019-02-22
3207,6269,,A/L,SLBFE Training Center,2017-12-15
3208,6274,,Certificate in Heavy Vehicle Operation,Ceylon Enterprises,2019-06-28
3209,6276,,Master's Degree,SLBFE Training Center,2018-08-09
3210,6279,,O/L,VTA,2020-04-05
3211,6279,,Certificate in Masonry,TVEC,2024-08-02
3212,6287,NVQ Level 4,,Hotel Solutions,2019-12-03
3213,6289,,Certificate in Electrical Work,Ceylon Pvt,2021-09-15
3214,6289,,Bachelor's Degree,Ceylon Co,2019-05-21
3215,6291,,Certificate in Cooking,NAITA,2015-09-15
3216,6291,NVQ Level 2,,TVEC,2021-02-27
3217,6292,,Certificate in Nursing,VTA,2025-01-21
3218,6292,,A/L,NAITA,2025-05-24
3219,6293,NVQ Level 4,,VTA,2016-08-08
3220,6296,,Diploma in IT,VTA,2023-04-04
3221,6296,,Certificate in Nursing,VTA,2019-12-30
3222,6297,,Certificate in Cooking,VTA,2018-02-15
3223,6300,,Bachelor's Degree,VTA,2020-12-04
3224,6308,,Certificate in Electrical Work,Tech Plantations,2016-05-15
3225,6310,NVQ Level 2,,NAITA,2019-01-24
3226,6311,,Certificate in IT,NAITA,2015-09-06
3227,6314,,Master's Degree,Lanka Corp,2019-05-28
3228,6322,,Certificate in Sewing,VTA,2015-09-06
3229,6322,,Certificate in Sewing,TVEC,2018-07-14
3230,6330,,Certificate in Welding,NAITA,2018-01-15
3231,6337,,Certificate in Sewing,TVEC,2022-06-16
3232,6340,,Certificate in IT,Tech Group,2018-10-01
3233,6341,,Diploma in Nursing,TVEC,2022-07-11
3234,6341,NVQ Level 5,,TVEC,2024-06-04
3235,6342,,Certificate in Heavy Vehicle Operation,TVEC,2024-02-15
3236,6343,NVQ Level 3,,Hotel Enterprises,2024-12-13
3237,6347,,Diploma in Nursing,NAITA,2016-09-13
3238,6347,,Diploma in Nursing,TVEC,2024-10-24
3239,6360,NVQ Level 4,,VTA,2020-05-23
3240,6360,,Certificate in Welding,NAITA,2018-04-01
3241,6363,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2020-08-02
3242,6363,,O/L,VTA,2023-03-15
3243,6364,,Certificate in Welding,VTA,2023-10-10
3244,6366,,Certificate in Hospitality,SLBFE Training Center,2023-02-26
3245,6366,,Certificate in Welding,TVEC,2023-02-10
3246,6368,NVQ Level 2,,SLBFE Training Center,2023-05-29
3247,6372,NVQ Level 2,,SLBFE Training Center,2024-01-09
3248,6372,,Certificate in IT,TVEC,2017-12-06
3249,6383,,Certificate in Accounting,SLBFE Training Center,2024-05-04
3250,6383,NVQ Level 3,,VTA,2022-12-13
3251,6386,,Certificate in Driving,Lanka Enterprises,2020-01-30
3252,6386,,Diploma in Nursing,VTA,2021-01-10
3253,6397,,Diploma in Business,SLBFE Training Center,2020-07-01
3254,6398,NVQ Level 4,,Tech Solutions,2016-07-13
3255,6398,,Certificate in Welding,NAITA,2022-12-21
3256,6399,,Certificate in Masonry,Tech Pvt,2019-10-02
3257,6399,,Certificate in Nursing,VTA,2023-12-15
3258,6406,,Certificate in Caregiving,NAITA,2017-06-19
3259,6408,,Certificate in Caregiving,TVEC,2018-09-25
3260,6409,,Certificate in Caregiving,SLBFE Training Center,2020-11-30
3261,6411,,Certificate in Nursing,Lanka Inc,2019-10-24
3262,6418,,Diploma in Nursing,TVEC,2019-04-29
3263,6418,,Certificate in Hospitality,NAITA,2021-08-17
3264,6420,NVQ Level 4,,SLBFE Training Center,2017-04-09
3265,6421,,Diploma in IT,VTA,2016-01-07
3266,6422,,Certificate in IT,SLBFE Training Center,2024-09-20
3267,6422,,Master's Degree,TVEC,2015-09-22
3268,6426,,Diploma in Nursing,NAITA,2021-01-23
3269,6426,NVQ Level 4,,VTA,2020-09-15
3270,6427,,Certificate in Cooking,NAITA,2019-02-19
3271,6430,NVQ Level 4,,SLBFE Training Center,2016-06-07
3272,6437,NVQ Level 4,,VTA,2023-03-20
3273,6437,,Certificate in Nursing,NAITA,2016-11-28
3274,6444,,Certificate in Hospitality,TVEC,2022-06-01
3275,6444,,Diploma in Nursing,NAITA,2020-09-10
3276,6445,NVQ Level 4,,Construction Group,2021-02-10
3277,6448,,Certificate in Heavy Vehicle Operation,NAITA,2020-06-04
3278,6448,,Certificate in IT,NAITA,2018-10-26
3279,6449,NVQ Level 3,,TVEC,2024-07-16
3280,6451,NVQ Level 5,,SLBFE Training Center,2019-10-17
3281,6451,,Certificate in Nursing,NAITA,2023-05-09
3282,6453,,Certificate in Cooking,TVEC,2020-11-04
3283,6454,NVQ Level 3,,TVEC,2023-07-06
3284,6457,NVQ Level 4,,VTA,2016-05-24
3285,6460,,Certificate in Driving,Tea Corp,2022-05-08
3286,6460,,O/L,SLBFE Training Center,2024-09-19
3287,6461,,Bachelor's Degree,Construction Enterprises,2020-08-01
3288,6461,,O/L,SLBFE Training Center,2020-12-15
3289,6465,NVQ Level 1,,VTA,2016-12-15
3290,6467,,Diploma in Nursing,TVEC,2018-04-28
3291,6470,,Certificate in Welding,TVEC,2022-11-06
3292,6470,,Bachelor's Degree,SLBFE Training Center,2019-05-09
3293,6474,,Bachelor's Degree,TVEC,2018-06-22
3294,6475,NVQ Level 5,,TVEC,2015-10-05
3295,6475,NVQ Level 5,,TVEC,2022-05-28
3296,6476,,Certificate in Accounting,NAITA,2024-10-03
3297,6476,,Certificate in Masonry,SLBFE Training Center,2025-07-30
3298,6477,,Certificate in Carpentry,NAITA,2019-05-20
3299,6477,,Diploma in Business,Ceylon Solutions,2020-05-31
3300,6480,,Certificate in Masonry,NAITA,2021-07-12
3301,6480,,Bachelor's Degree,TVEC,2024-03-28
3302,6484,,Certificate in IT,VTA,2019-05-16
3303,6485,NVQ Level 5,,VTA,2021-03-28
3304,6491,NVQ Level 4,,SLBFE Training Center,2023-10-18
3305,6491,,Certificate in Domestic Work,Lanka Corp,2020-07-13
3306,6498,,Certificate in Caregiving,Gem Plantations,2017-06-21
3307,6500,NVQ Level 3,,VTA,2023-11-10
3308,6500,,Master's Degree,TVEC,2016-02-18
3309,6506,,O/L,Hotel Plantations,2016-02-08
3310,6506,NVQ Level 3,,TVEC,2016-01-03
3311,6507,,A/L,TVEC,2016-12-03
3312,6507,,Certificate in Nursing,SLBFE Training Center,2019-05-23
3313,6511,NVQ Level 5,,TVEC,2025-05-21
3314,6511,NVQ Level 3,,TVEC,2020-12-16
3315,6515,,Diploma in Hospitality,Tech Co,2019-01-05
3316,6516,,A/L,NAITA,2019-03-25
3317,6521,NVQ Level 4,,TVEC,2018-09-06
3318,6523,,Certificate in Driving,TVEC,2018-04-28
3319,6524,NVQ Level 3,,SLBFE Training Center,2019-02-02
3320,6525,NVQ Level 5,,NAITA,2020-09-07
3321,6527,,Bachelor's Degree,VTA,2018-06-23
3322,6533,,Certificate in IT,SLBFE Training Center,2016-11-12
3323,6534,,Certificate in Driving,Gem Ltd,2025-01-17
3324,6534,,Certificate in Plumbing,Gem Co,2022-04-29
3325,6535,,Certificate in IT,NAITA,2021-02-03
3326,6535,,O/L,VTA,2024-08-24
3327,6536,,Diploma in Business,VTA,2022-10-30
3328,6536,NVQ Level 4,,Gem Solutions,2023-06-02
3329,6539,,Certificate in Welding,Tea Enterprises,2018-11-30
3330,6542,,Certificate in Heavy Vehicle Operation,TVEC,2023-07-02
3331,6542,,Certificate in Driving,Sri Solutions,2016-02-16
3332,6545,,Bachelor's Degree,TVEC,2018-01-19
3333,6545,,Certificate in Domestic Work,Hotel Solutions,2022-12-07
3334,6548,,Certificate in Domestic Work,TVEC,2020-12-17
3335,6548,,Master's Degree,Sri Corp,2015-12-04
3336,6552,,Diploma in Hospitality,Tea Pvt,2023-05-12
3337,6552,,Certificate in Electrical Work,Hotel Plantations,2024-05-19
3338,6554,,Certificate in Nursing,NAITA,2021-08-26
3339,6561,NVQ Level 5,,SLBFE Training Center,2019-05-10
3340,6561,,Certificate in Heavy Vehicle Operation,TVEC,2019-01-19
3341,6570,,Certificate in Welding,TVEC,2022-09-23
3342,6573,,Certificate in Heavy Vehicle Operation,TVEC,2021-07-30
3343,6586,,Certificate in Nursing,SLBFE Training Center,2019-04-30
3344,6588,,O/L,VTA,2022-06-24
3345,6589,,Certificate in Domestic Work,VTA,2021-07-01
3346,6590,,Certificate in Welding,SLBFE Training Center,2019-11-22
3347,6590,,Certificate in Masonry,NAITA,2019-11-01
3348,6592,,O/L,TVEC,2021-10-09
3349,6595,,Certificate in Caregiving,Hotel Co,2016-05-03
3350,6599,,Master's Degree,Gem Enterprises,2017-08-30
3351,6605,,Certificate in Accounting,TVEC,2020-05-19
3352,6605,,Certificate in Plumbing,Tea Solutions,2022-07-26
3353,6607,,Diploma in Business,TVEC,2024-07-29
3354,6608,,Diploma in Business,NAITA,2019-05-05
3355,6608,NVQ Level 4,,SLBFE Training Center,2021-11-22
3356,6609,,Bachelor's Degree,VTA,2021-02-09
3357,6612,,Certificate in Masonry,Apparel Pvt,2018-12-26
3358,6612,NVQ Level 1,,VTA,2022-11-22
3359,6617,,Certificate in Accounting,NAITA,2016-06-19
3360,6617,,Certificate in Cooking,TVEC,2024-06-24
3361,6619,NVQ Level 3,,VTA,2018-03-13
3362,6627,,Certificate in Carpentry,Lanka Pvt,2016-01-06
3363,6631,,O/L,VTA,2022-11-29
3364,6634,,Certificate in Carpentry,TVEC,2020-07-04
3365,6634,NVQ Level 5,,TVEC,2017-11-24
3366,6639,,Certificate in Carpentry,TVEC,2016-04-26
3367,6639,NVQ Level 3,,Gem Corp,2017-01-19
3368,6644,,O/L,NAITA,2016-01-07
3369,6645,,Certificate in Welding,VTA,2016-03-15
3370,6645,,Diploma in IT,Island Solutions,2017-11-08
3371,6647,,Certificate in Heavy Vehicle Operation,TVEC,2022-06-27
3372,6648,,Certificate in Cooking,VTA,2023-03-10
3373,6648,,Certificate in Carpentry,SLBFE Training Center,2024-01-30
3374,6649,NVQ Level 3,,NAITA,2017-07-30
3375,6650,,Certificate in Carpentry,Apparel Ltd,2023-10-19
3376,6652,,Certificate in Carpentry,NAITA,2018-11-20
3377,6658,,O/L,SLBFE Training Center,2021-10-27
3378,6661,,Certificate in IT,TVEC,2017-05-28
3379,6661,,Certificate in IT,VTA,2022-02-20
3380,6664,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2015-12-01
3381,6668,,Certificate in IT,Construction Ltd,2024-11-30
3382,6668,,Certificate in Heavy Vehicle Operation,VTA,2016-06-27
3383,6669,,Certificate in Hospitality,SLBFE Training Center,2018-08-12
3384,6673,,Diploma in IT,Gem Co,2020-12-17
3385,6673,,Certificate in Caregiving,SLBFE Training Center,2023-08-21
3386,6680,,Certificate in Electrical Work,VTA,2020-01-30
3387,6681,,A/L,SLBFE Training Center,2017-10-11
3388,6681,NVQ Level 2,,Gem Plantations,2025-07-27
3389,6691,,Diploma in Nursing,NAITA,2015-09-14
3390,6691,,Diploma in Business,NAITA,2024-11-15
3391,6692,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2020-05-29
3392,6698,,Master's Degree,TVEC,2020-06-09
3393,6698,,Certificate in Driving,NAITA,2018-04-19
3394,6701,,Bachelor's Degree,SLBFE Training Center,2023-08-11
3395,6703,NVQ Level 3,,TVEC,2020-10-30
3396,6703,,Certificate in Nursing,Construction Inc,2023-11-01
3397,6708,,Certificate in Accounting,SLBFE Training Center,2023-08-14
3398,6709,,O/L,NAITA,2022-11-29
3399,6710,,O/L,SLBFE Training Center,2018-02-08
3400,6711,,Certificate in Driving,TVEC,2017-12-15
3401,6711,,Certificate in Driving,TVEC,2019-11-19
3402,6715,,Certificate in Domestic Work,TVEC,2016-01-26
3403,6715,,Certificate in Driving,VTA,2022-03-07
3404,6718,,O/L,SLBFE Training Center,2018-02-27
3405,6722,,O/L,TVEC,2018-12-20
3406,6722,,Certificate in Accounting,TVEC,2025-07-22
3407,6723,,A/L,Ceylon Group,2020-10-25
3408,6724,,Certificate in Nursing,VTA,2018-12-06
3409,6725,,Diploma in Business,NAITA,2016-07-07
3410,6727,,Certificate in Cooking,NAITA,2019-02-06
3411,6728,,A/L,Hotel Pvt,2021-03-29
3412,6733,,Diploma in IT,TVEC,2023-12-02
3413,6735,,O/L,TVEC,2018-07-04
3414,6737,,Certificate in Heavy Vehicle Operation,Ceylon Solutions,2018-11-01
3415,6738,,Certificate in Driving,VTA,2021-07-03
3416,6738,,Certificate in IT,SLBFE Training Center,2019-07-21
3417,6740,,Diploma in Business,TVEC,2024-08-03
3418,6740,,Certificate in IT,SLBFE Training Center,2020-01-07
3419,6741,,Certificate in Caregiving,SLBFE Training Center,2017-10-30
3420,6744,,Certificate in Electrical Work,TVEC,2017-04-20
3421,6745,,O/L,NAITA,2021-07-14
3422,6747,,Master's Degree,Gem Enterprises,2025-06-09
