EmploymentID,PersonalID,EmploymentSector,Employer,Country,Occupation,StartDate,EndDate,DurationMonths
5092,4171,Hospitality & Tourism,Apparel Corp,Serbia,Laundry Worker,2024-08-13,2024-10-19,3
5093,4172,Agriculture & Fishery,Gem Plantations,Oman,Nurse,2015-09-11,2015-10-12,2
5094,4173,Education & Training,Ceylon Solutions,United Arab Emirates,Administrative Assistant,2012-01-27,2020-09-21,106
5095,4174,IT & Professional Services,Tech Corp,Saudi Arabia,General Labourer,2021-11-27,2025-08-12,46
5096,4176,Healthcare & Nursing,Sri Pvt,Serbia,Construction Helper,2016-12-23,2018-07-26,20
5097,4176,Beauty & Personal Care,Sri Solutions,Qatar,Construction Helper,2018-10-22,2020-11-07,25
5098,4178,Cleaning Services,Lanka Pvt,Saudi Arabia,Forklift Operator,2011-02-07,2011-06-17,5
5099,4178,Logistics & Warehousing,Construction Group,Kuwait,Forklift Operator,2019-11-23,2020-06-05,7
5100,4180,Beauty & Personal Care,Lanka Corp,Kuwait,Construction Supervisor,2012-02-26,2014-05-30,28
5101,4180,Construction,Hotel Corp,Saudi Arabia,Construction Supervisor,2015-10-20,2021-07-18,70
5102,4182,Domestic Services,Apparel Pvt,Kuwait,Caregiver,2013-05-16,2014-03-22,11
5103,4182,Domestic Services,Ceylon Enterprises,Qatar,Caregiver,2015-01-07,2016-08-29,20
5104,4182,Healthcare & Nursing,Island Pvt,Kuwait,Caregiver,2017-07-18,2019-09-09,27
5105,4184,Security Services,Ceylon Corp,Bahrain,Quality Control Inspector,2017-03-03,2018-12-03,22
5106,4184,IT & Professional Services,Ceylon Corp,Saudi Arabia,Quality Control Inspector,2019-02-06,2020-12-27,23
5107,4187,Facility Management,Gem Ltd,United Arab Emirates,Bar Bender,2019-08-06,2021-04-14,21
5108,4188,Beauty & Personal Care,Ceylon Ltd,Kuwait,Construction Supervisor,2023-12-15,2025-08-16,21
5109,4189,Beauty & Personal Care,Construction Plantations,Qatar,Domestic Worker,2017-07-21,2022-06-03,60
5110,4194,Beauty & Personal Care,Apparel Pvt,Romania,Room Attendant,2010-11-16,2017-11-16,86
5111,4194,Construction,Island Ltd,United Arab Emirates,Room Attendant,2023-03-22,2023-04-21,1
5112,4195,Facility Management,Gem Ltd,Cyprus,Machine Operator,2016-08-13,2023-03-10,80
5113,4197,Domestic Services,Tech Enterprises,Oman,Domestic Worker,2012-08-10,2014-07-28,24
5114,4197,Engineering & Technical,Hotel Pvt,Maldives,Domestic Worker,2016-06-08,2017-11-21,18
5115,4198,Construction,Gem Group,United Arab Emirates,Fishery Worker,2021-06-18,2021-08-25,3
5116,4198,Beauty & Personal Care,Island Group,Malaysia,Fishery Worker,2023-09-07,2023-12-29,4
5117,4198,Security Services,Lanka Corp,Maldives,Fishery Worker,2024-04-29,2024-07-14,3
5118,4199,Cleaning Services,Sri Inc,United Arab Emirates,Housemaid,2024-08-03,2025-04-25,9
5119,4200,Domestic Services,Lanka Inc,Kuwait,Housemaid,2015-04-11,2015-04-24,1
5120,4200,Domestic Services,Apparel Plantations,Saudi Arabia,Housemaid,2015-05-24,2015-06-03,1
5121,4200,Domestic Services,Island Enterprises,Qatar,Housemaid,2016-05-19,2020-08-04,52
5122,4203,Security Services,Tea Plantations,Qatar,Technician,2012-11-09,2016-12-12,50
5123,4205,Domestic Services,Tech Pvt,Kuwait,Housemaid,2011-04-23,2018-03-05,84
5124,4205,Cleaning Services,Gem Corp,Saudi Arabia,Housemaid,2023-12-26,2024-11-12,11
5125,4206,Engineering & Technical,Tea Co,United Arab Emirates,Warehouse Worker,2013-07-02,2014-01-07,7
5126,4206,Hospitality & Tourism,Hotel Solutions,Saudi Arabia,Warehouse Worker,2014-12-05,2015-09-12,10
5127,4206,Retail & Sales,Tech Inc,Saudi Arabia,Warehouse Worker,2019-04-17,2020-10-05,18
5128,4208,Cleaning Services,Gem Pvt,Qatar,Housemaid,2015-11-17,2019-06-19,44
5129,4209,Engineering & Technical,Apparel Solutions,United Arab Emirates,Delivery Driver,2012-08-21,2012-10-02,2
5130,4209,Agriculture & Fishery,Sri Co,Qatar,Delivery Driver,2015-06-23,2017-05-14,24
5131,4210,Construction,Construction Enterprises,Australia,Cleaner,2011-10-25,2014-03-20,30
5132,4210,Healthcare & Nursing,Lanka Solutions,Romania,Cleaner,2018-01-27,2021-03-27,39
5133,4210,Logistics & Warehousing,Sri Solutions,Qatar,Cleaner,2023-02-02,2024-07-23,18
5134,4210,Facility Management,Apparel Plantations,Russia,Cleaner,2024-08-16,2024-10-14,2
5135,4211,Construction,Apparel Co,Saudi Arabia,Cleaner,2013-09-30,2024-04-25,129
5136,4214,Hospitality & Tourism,Construction Group,Kuwait,Packing Worker,2013-09-23,2016-05-20,33
5137,4214,Hospitality & Tourism,Apparel Plantations,Oman,Packing Worker,2020-03-03,2025-02-19,61
5138,4217,Agriculture & Fishery,Hotel Corp,United Arab Emirates,Warehouse Worker,2023-02-28,2023-04-02,2
5139,4218,Garment & Apparel,Apparel Co,Kuwait,Construction Supervisor,2018-01-14,2018-08-15,8
5140,4218,Security Services,Gem Co,Kuwait,Construction Supervisor,2019-02-12,2025-05-30,77
5141,4220,Manufacturing,Tea Solutions,Japan,Welder,2015-02-08,2016-08-28,19
5142,4220,Construction,Lanka Pvt,Japan,Welder,2016-12-13,2020-12-26,50
5143,4225,Education & Training,Construction Plantations,Saudi Arabia,Tailor,2010-09-06,2012-02-24,18
5144,4225,Textile & Sewing,Tea Plantations,Saudi Arabia,Tailor,2012-02-26,2012-04-25,2
5145,4225,Agriculture & Fishery,Tea Solutions,Qatar,Tailor,2012-08-02,2017-05-23,59
5146,4225,Beauty & Personal Care,Tech Ltd,South Korea,Tailor,2021-08-31,2025-01-09,41
5147,4228,Driving & Transportation,Tech Inc,Cyprus,Engineer,2018-01-18,2018-04-08,3
5148,4228,Construction,Tea Enterprises,Jordan,Engineer,2018-06-04,2020-11-03,30
5149,4228,Security Services,Hotel Plantations,United Arab Emirates,Engineer,2021-06-02,2025-03-07,46
5150,4229,Beauty & Personal Care,Tech Ltd,United Arab Emirates,Receptionist,2012-11-07,2014-08-27,22
5151,4229,Education & Training,Hotel Pvt,Saudi Arabia,Receptionist,2018-08-07,2024-01-06,66
5152,4230,Domestic Services,Construction Ltd,Kuwait,Housemaid,2015-05-05,2016-05-02,13
5153,4230,Cleaning Services,Ceylon Solutions,United Arab Emirates,Housemaid,2016-12-11,2017-01-11,2
5154,4230,Cleaning Services,Construction Corp,Kuwait,Housemaid,2017-04-22,2020-02-11,35
5155,4230,Domestic Services,Apparel Inc,Saudi Arabia,Housemaid,2020-04-27,2025-03-17,60
5156,4231,Hospitality & Tourism,Gem Group,Qatar,Domestic Worker,2013-01-08,2014-04-24,16
5157,4231,Logistics & Warehousing,Sri Enterprises,Qatar,Domestic Worker,2015-07-18,2020-01-08,55
5158,4231,Cleaning Services,Tech Inc,United Kingdom,Domestic Worker,2021-01-28,2021-02-08,1
5159,4231,Driving & Transportation,Lanka Inc,Saudi Arabia,Domestic Worker,2022-03-31,2023-01-25,10
5160,4232,IT & Professional Services,Tech Enterprises,Saudi Arabia,Technician,2015-12-27,2021-07-04,68
5161,4232,IT & Professional Services,Lanka Group,Cyprus,Technician,2021-09-19,2025-06-28,46
5162,4233,Agriculture & Fishery,Lanka Group,Japan,Gardener,2014-06-04,2016-05-05,24
5163,4233,Construction,Island Ltd,Qatar,Gardener,2017-02-08,2017-02-24,1
5164,4233,Domestic Services,Tech Group,Saudi Arabia,Gardener,2018-07-15,2018-07-22,1
5165,4233,Logistics & Warehousing,Tea Inc,Japan,Gardener,2019-05-25,2019-12-13,7
5166,4238,Engineering & Technical,Lanka Group,Kuwait,Nurse,2017-08-12,2019-07-30,24
5167,4238,Construction,Hotel Solutions,United Arab Emirates,Nurse,2020-04-21,2024-07-10,52
5168,4239,Construction,Gem Ltd,South Korea,Welder,2020-02-29,2025-03-13,62
5169,4241,IT & Professional Services,Sri Plantations,Cyprus,Delivery Driver,2014-07-15,2016-01-11,19
5170,4242,Textile & Sewing,Lanka Plantations,United Arab Emirates,Shuttering Carpenter,2012-10-16,2013-07-25,10
5171,4242,Manufacturing,Tea Enterprises,Cyprus,Shuttering Carpenter,2016-08-17,2023-12-05,89
5172,4243,Healthcare & Nursing,Tech Inc,Saudi Arabia,Technician,2020-05-29,2025-05-31,61
5173,4245,Domestic Services,Ceylon Plantations,Qatar,House Driver,2016-06-06,2018-02-20,21
5174,4245,Engineering & Technical,Hotel Enterprises,Saudi Arabia,House Driver,2018-08-24,2020-01-02,17
5175,4245,Agriculture & Fishery,Ceylon Corp,Qatar,House Driver,2020-03-16,2023-04-13,38
5176,4245,Retail & Sales,Lanka Plantations,Saudi Arabia,House Driver,2023-12-20,2025-07-25,20
5177,4246,Facility Management,Island Co,Qatar,General Labourer,2023-08-21,2023-10-30,3
5178,4246,Education & Training,Hotel Pvt,Bahrain,General Labourer,2024-03-24,2024-10-07,7
5179,4247,Healthcare & Nursing,Tea Ltd,United Arab Emirates,Salesperson,2016-04-04,2016-08-22,5
5180,4247,Construction,Tea Ltd,Kuwait,Salesperson,2018-08-11,2024-09-14,75
5181,4248,Domestic Services,Gem Solutions,Seychelles,Plumber,2020-07-14,2021-02-20,8
5182,4248,Beauty & Personal Care,Ceylon Solutions,United Arab Emirates,Plumber,2024-03-17,2024-03-21,1
5184,4249,Construction,Lanka Pvt,Maldives,Bar Bender,2010-10-02,2014-03-12,42
5185,4249,Textile & Sewing,Island Plantations,Japan,Bar Bender,2016-05-25,2022-02-19,70
5186,4250,Domestic Services,Sri Co,Qatar,Construction Helper,2015-05-08,2015-06-22,2
5187,4250,Cleaning Services,Ceylon Corp,United Kingdom,Construction Helper,2015-10-24,2016-07-24,10
5188,4250,Textile & Sewing,Sri Enterprises,Serbia,Construction Helper,2016-10-28,2025-05-05,104
5189,4252,Garment & Apparel,Sri Plantations,United Arab Emirates,General Labourer,2011-01-25,2011-03-09,2
5190,4252,Cleaning Services,Hotel Pvt,Qatar,General Labourer,2012-12-02,2019-03-29,77
5191,4252,Education & Training,Construction Enterprises,Canada,General Labourer,2021-11-12,2022-01-17,3
5192,4252,Agriculture & Fishery,Ceylon Pvt,Saudi Arabia,General Labourer,2023-07-28,2024-04-18,9
5193,4253,Healthcare & Nursing,Tech Co,Russia,Construction Supervisor,2013-10-08,2018-01-02,52
5194,4253,Manufacturing,Hotel Ltd,Qatar,Construction Supervisor,2019-10-27,2020-07-30,10
5195,4253,Engineering & Technical,Apparel Group,South Korea,Construction Supervisor,2022-11-09,2024-11-02,25
5196,4254,Security Services,Hotel Inc,Saudi Arabia,Nursing Assistant,2016-11-26,2020-02-23,40
5197,4254,Manufacturing,Tea Solutions,Saudi Arabia,Nursing Assistant,2023-02-15,2023-06-17,5
5198,4256,Hospitality & Tourism,Island Inc,Romania,Nurse,2011-03-09,2022-02-10,134
5199,4257,Security Services,Island Enterprises,Russia,Quality Control Inspector,2021-07-17,2022-03-22,9
5200,4263,IT & Professional Services,Construction Ltd,Saudi Arabia,Shuttering Carpenter,2019-08-20,2022-09-26,38
5201,4264,Construction,Construction Solutions,Japan,Welder,2013-01-14,2015-06-16,30
5202,4264,Construction,Tech Corp,South Korea,Welder,2016-05-26,2023-01-23,82
5203,4264,Construction,Hotel Ltd,Japan,Welder,2023-02-26,2024-12-09,22
5204,4265,Hospitality & Tourism,Gem Group,Australia,Accountant,2016-11-14,2017-09-27,11
5205,4265,Retail & Sales,Island Group,Maldives,Accountant,2018-10-06,2019-09-22,12
5206,4269,Cleaning Services,Lanka Ltd,Saudi Arabia,Housemaid,2012-06-18,2015-02-20,33
5207,4269,Domestic Services,Sri Enterprises,Saudi Arabia,Housemaid,2018-12-25,2019-12-10,12
5208,4269,Domestic Services,Tech Solutions,Kuwait,Housemaid,2023-04-05,2023-06-28,3
5209,4270,Construction,Tech Inc,Qatar,Construction Helper,2011-12-15,2012-02-10,2
5210,4270,Retail & Sales,Lanka Enterprises,Japan,Construction Helper,2012-05-12,2017-01-23,58
5211,4270,Cleaning Services,Sri Inc,Saudi Arabia,Construction Helper,2017-06-14,2020-01-10,32
5212,4270,Engineering & Technical,Apparel Group,Kuwait,Construction Helper,2021-03-01,2022-03-23,13
5213,4272,Domestic Services,Tea Enterprises,Kuwait,Kitchen Helper,2023-09-10,2023-11-05,2
5214,4276,Manufacturing,Tea Pvt,Romania,Salesperson,2014-12-24,2017-12-17,37
5215,4276,Logistics & Warehousing,Apparel Inc,Bahrain,Salesperson,2023-02-11,2024-08-05,19
5216,4279,Engineering & Technical,Hotel Solutions,Romania,Nursing Assistant,2023-03-30,2025-04-17,25
5217,4280,Logistics & Warehousing,Tech Co,Saudi Arabia,Teacher Assistant,2012-10-21,2013-03-04,5
5218,4280,Healthcare & Nursing,Sri Co,United Arab Emirates,Teacher Assistant,2013-04-23,2018-04-28,62
5219,4280,Engineering & Technical,Lanka Ltd,Qatar,Teacher Assistant,2021-07-08,2022-06-11,12
5220,4281,Manufacturing,Gem Plantations,Russia,Barista,2015-04-28,2015-05-10,1
5221,4281,IT & Professional Services,Apparel Group,Saudi Arabia,Barista,2015-09-23,2022-10-22,87
5222,4284,Cleaning Services,Apparel Inc,Cyprus,Fishery Worker,2013-12-28,2024-08-08,130
5223,4285,IT & Professional Services,Tea Co,Saudi Arabia,Quality Control Inspector,2019-02-26,2019-07-26,5
5224,4285,Driving & Transportation,Lanka Ltd,Kuwait,Quality Control Inspector,2020-05-16,2021-11-10,19
5225,4287,Beauty & Personal Care,Gem Ltd,Saudi Arabia,Construction Supervisor,2015-01-02,2020-11-15,72
5226,4288,Facility Management,Construction Group,United Arab Emirates,Tailor,2022-08-13,2022-09-10,1
5227,4288,Security Services,Apparel Pvt,United Kingdom,Tailor,2024-01-09,2024-07-25,7
5228,4291,Domestic Services,Lanka Solutions,Qatar,Housemaid,2021-12-13,2022-01-16,2
5229,4292,Manufacturing,Sri Corp,Saudi Arabia,Engineer,2012-04-11,2012-12-16,9
5230,4292,Security Services,Construction Group,United Kingdom,Engineer,2013-06-08,2014-12-10,19
5231,4292,Driving & Transportation,Sri Solutions,Qatar,Engineer,2017-08-23,2022-05-19,58
5232,4293,Domestic Services,Island Group,Saudi Arabia,Factory Worker,2015-11-06,2016-12-29,14
5233,4295,Domestic Services,Gem Group,Saudi Arabia,Machine Operator,2019-07-01,2019-07-27,1
5234,4295,Beauty & Personal Care,Hotel Enterprises,Kuwait,Machine Operator,2019-08-02,2019-09-22,2
5235,4295,Manufacturing,Island Pvt,Qatar,Machine Operator,2019-10-13,2019-11-11,1
5236,4296,Agriculture & Fishery,Apparel Ltd,Saudi Arabia,Laundry Worker,2018-11-06,2019-01-02,2
5237,4296,Textile & Sewing,Island Solutions,Qatar,Laundry Worker,2019-06-06,2019-08-08,3
5238,4296,Driving & Transportation,Apparel Group,Cyprus,Laundry Worker,2021-10-23,2022-08-23,11
5239,4296,Construction,Ceylon Solutions,Qatar,Laundry Worker,2022-10-06,2025-03-29,31
5240,4297,Beauty & Personal Care,Construction Enterprises,Kuwait,Teacher Assistant,2013-08-19,2016-09-11,38
5241,4298,Healthcare & Nursing,Ceylon Corp,Saudi Arabia,Chef,2013-03-09,2017-05-01,51
5242,4298,Textile & Sewing,Sri Ltd,Kuwait,Chef,2018-09-20,2019-11-03,14
5243,4298,Logistics & Warehousing,Island Pvt,Saudi Arabia,Chef,2021-01-20,2021-06-07,5
5244,4300,Driving & Transportation,Gem Solutions,Saudi Arabia,Engineer,2010-12-17,2015-09-28,59
5245,4300,Cleaning Services,Lanka Solutions,Romania,Engineer,2016-10-01,2019-04-15,31
5246,4300,Construction,Sri Ltd,Israel,Engineer,2022-04-19,2022-04-28,1
5247,4300,Security Services,Tech Pvt,Qatar,Engineer,2023-04-16,2023-09-14,6
5248,4301,Textile & Sewing,Gem Enterprises,South Korea,Carpenter,2017-06-30,2022-04-01,58
5249,4302,Textile & Sewing,Tech Plantations,Kuwait,Administrative Assistant,2013-05-16,2014-07-29,15
5250,4302,Hospitality & Tourism,Sri Co,Saudi Arabia,Administrative Assistant,2014-08-02,2015-12-20,17
5251,4302,Textile & Sewing,Ceylon Pvt,South Korea,Administrative Assistant,2018-02-12,2020-10-03,33
5252,4303,Driving & Transportation,Hotel Solutions,United Arab Emirates,Machine Operator,2019-12-19,2022-12-04,37
5253,4304,Cleaning Services,Tech Co,Bahrain,General Labourer,2018-10-29,2021-05-15,31
5254,4304,Engineering & Technical,Tech Pvt,Kuwait,General Labourer,2023-01-31,2024-12-20,23
5255,4305,Logistics & Warehousing,Sri Inc,Kuwait,Construction Supervisor,2013-04-04,2013-07-25,4
5256,4305,Security Services,Tech Group,United Arab Emirates,Construction Supervisor,2013-09-28,2013-10-31,2
5257,4305,Healthcare & Nursing,Sri Inc,United Arab Emirates,Construction Supervisor,2014-11-29,2018-07-27,45
5258,4305,Hospitality & Tourism,Tea Ltd,Saudi Arabia,Construction Supervisor,2019-11-23,2025-07-18,69
5259,4306,Manufacturing,Sri Pvt,United Arab Emirates,Gardener,2024-04-08,2025-05-28,14
5260,4307,Beauty & Personal Care,Tech Solutions,Qatar,Room Attendant,2012-01-08,2012-10-17,10
5261,4307,Facility Management,Gem Pvt,Saudi Arabia,Room Attendant,2013-12-23,2014-05-28,6
5262,4307,Healthcare & Nursing,Hotel Corp,United Arab Emirates,Room Attendant,2016-04-13,2016-11-02,7
5263,4309,Domestic Services,Hotel Co,Saudi Arabia,Logistics Coordinator,2012-02-13,2012-04-18,3
5264,4309,Driving & Transportation,Apparel Solutions,Oman,Logistics Coordinator,2013-03-19,2016-07-16,41
5265,4309,Cleaning Services,Tea Inc,Kuwait,Logistics Coordinator,2019-05-01,2019-08-29,4
5266,4309,Healthcare & Nursing,Lanka Enterprises,Kuwait,Logistics Coordinator,2019-09-01,2019-10-11,2
5268,4310,Cleaning Services,Apparel Co,United Arab Emirates,Housemaid,2017-05-14,2018-08-19,16
5269,4310,Cleaning Services,Lanka Inc,Saudi Arabia,Housemaid,2022-07-09,2023-05-20,11
5270,4311,Facility Management,Apparel Solutions,Qatar,Construction Supervisor,2022-08-26,2023-01-16,5
5271,4315,Logistics & Warehousing,Gem Co,Qatar,Sewing Machine Operator,2012-07-31,2012-12-29,6
5272,4315,Driving & Transportation,Tech Enterprises,Saudi Arabia,Sewing Machine Operator,2022-11-18,2023-03-02,4
5273,4316,Healthcare & Nursing,Gem Pvt,United Arab Emirates,Fishery Worker,2021-07-24,2024-08-18,38
5274,4318,Beauty & Personal Care,Construction Corp,Qatar,Construction Supervisor,2014-07-31,2015-04-25,9
5275,4318,Agriculture & Fishery,Tech Group,Australia,Construction Supervisor,2015-09-28,2020-01-08,53
5276,4318,Logistics & Warehousing,Island Solutions,Lebanon,Construction Supervisor,2021-04-17,2024-03-08,36
5277,4319,Textile & Sewing,Apparel Co,United Arab Emirates,Nurse,2011-08-30,2017-12-28,78
5278,4319,Driving & Transportation,Sri Co,Maldives,Nurse,2018-01-25,2018-02-03,1
5279,4319,Retail & Sales,Ceylon Solutions,Saudi Arabia,Nurse,2018-02-14,2019-07-16,18
5280,4319,Garment & Apparel,Ceylon Co,Saudi Arabia,Nurse,2022-12-22,2024-11-26,24
5281,4322,Beauty & Personal Care,Tea Plantations,United Kingdom,Agricultural Worker,2011-03-18,2023-10-28,154
5282,4322,Education & Training,Island Ltd,United Arab Emirates,Agricultural Worker,2024-01-27,2025-03-27,15
5283,4324,Garment & Apparel,Apparel Group,Kuwait,Accountant,2011-04-23,2024-05-19,160
5284,4325,Facility Management,Tea Pvt,Saudi Arabia,House Driver,2021-09-21,2023-11-13,27
5285,4326,Healthcare & Nursing,Sri Plantations,Kuwait,Caregiver,2010-11-29,2010-12-05,1
5286,4326,Healthcare & Nursing,Gem Pvt,Kuwait,Caregiver,2011-02-09,2011-08-26,7
5287,4326,Healthcare & Nursing,Hotel Ltd,Saudi Arabia,Caregiver,2015-12-23,2020-07-11,56
5288,4327,Agriculture & Fishery,Construction Plantations,Qatar,Machine Operator,2015-04-04,2016-04-15,13
5289,4327,Security Services,Tech Pvt,Qatar,Machine Operator,2018-07-25,2020-06-03,23
5290,4328,Facility Management,Construction Solutions,Qatar,Fishery Worker,2018-11-23,2021-12-29,38
5291,4329,Security Services,Tech Co,Kuwait,Logistics Coordinator,2011-06-25,2013-10-27,29
5293,4330,Construction,Island Co,Maldives,Cook,2011-01-04,2011-10-19,10
5294,4330,Construction,Gem Inc,Australia,Cook,2012-12-14,2012-12-28,1
5295,4330,Driving & Transportation,Hotel Group,United Arab Emirates,Cook,2013-06-12,2019-06-27,74
5296,4331,Textile & Sewing,Construction Enterprises,Saudi Arabia,Chef,2018-03-20,2018-08-04,5
5297,4332,Beauty & Personal Care,Hotel Plantations,Saudi Arabia,Delivery Driver,2011-08-25,2011-09-02,1
5299,4334,Logistics & Warehousing,Island Inc,Qatar,Driver,2011-09-16,2013-08-18,24
5300,4334,Driving & Transportation,Tech Enterprises,Saudi Arabia,Driver,2015-10-15,2024-12-12,112
5301,4335,Healthcare & Nursing,Tea Inc,Kuwait,Caregiver,2023-11-04,2025-02-12,16
5302,4336,Domestic Services,Sri Ltd,Qatar,Housemaid,2017-04-05,2022-05-10,63
5303,4336,Cleaning Services,Tea Enterprises,Qatar,Housemaid,2023-03-16,2024-01-31,11
5305,4340,Garment & Apparel,Sri Ltd,Malaysia,Chef,2015-01-28,2015-10-26,10
5306,4340,Garment & Apparel,Tea Co,Turkey,Chef,2016-10-08,2017-06-06,9
5307,4340,Driving & Transportation,Tea Solutions,Qatar,Chef,2019-02-22,2020-02-01,12
5308,4341,Textile & Sewing,Hotel Corp,Saudi Arabia,Construction Helper,2012-02-02,2019-05-04,89
5309,4343,Construction,Construction Inc,Cyprus,Delivery Driver,2015-10-23,2017-01-31,16
5310,4344,Driving & Transportation,Tech Solutions,Jordan,Administrative Assistant,2011-07-08,2019-03-30,95
5311,4344,Agriculture & Fishery,Ceylon Inc,Saudi Arabia,Administrative Assistant,2019-08-20,2019-12-06,4
5312,4344,Retail & Sales,Hotel Corp,United Arab Emirates,Administrative Assistant,2020-12-24,2023-05-16,30
5315,4347,Retail & Sales,Lanka Inc,United Kingdom,Delivery Driver,2012-01-24,2016-10-14,58
5316,4347,Retail & Sales,Ceylon Co,Maldives,Delivery Driver,2017-02-05,2017-04-30,3
5317,4347,Driving & Transportation,Ceylon Plantations,Japan,Delivery Driver,2017-10-12,2017-10-18,1
