ContractID,ApplicationID,JobID,EmployerID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks,CreatedDate
1911,18797,4215,5,6474,C0001911,2024-09-26,2024-12-19,1,Completed,2024-09-26,,2024-09-26
1912,18803,2866,1,6476,C0001912,2026-05-15,2026-08-09,0,Expired,2026-05-15,Training provided,2026-05-15
1913,18805,3250,62,6476,C0001913,2026-04-27,2026-12-07,1,Active,2026-04-27,,2026-04-27
1914,18831,1046,31,6485,C0001914,2024-04-13,2026-08-31,0,Expired,2024-04-13,Probation period,2024-04-13
1915,18843,4236,16,6489,C0001915,2025-09-25,2026-11-26,0,Terminated,2025-09-25,Requires visa,2025-09-25
1916,18848,3798,90,6491,C0001916,2026-03-28,2026-09-05,1,Terminated,2026-03-28,Training provided,2026-03-28
1917,18849,3114,83,6491,C0001917,2025-02-26,2025-09-17,1,Active,2025-02-26,Requires visa,2025-02-26
1918,18850,2441,48,6492,C0001918,2023-11-02,2025-03-31,1,Terminated,2023-11-02,Requires visa,2023-11-02
1919,18854,1136,74,6492,C0001919,2025-06-23,2025-09-08,0,Expired,2025-06-23,Standard contract,2025-06-23
1920,18871,2673,7,6496,C0001920,2025-08-01,2026-06-13,1,Active,2025-08-01,Training provided,2025-08-01
1921,18872,2494,59,6497,C0001921,2024-12-31,2027-07-01,0,Completed,2024-12-31,Training provided,2024-12-31
1922,18875,3982,28,6499,C0001922,2026-07-24,2026-11-16,0,Active,2026-07-24,Probation period,2026-07-24
1923,18902,125,87,6508,C0001923,2026-03-21,2027-07-20,0,Terminated,2026-03-21,Standard contract,2026-03-21
1924,18903,2697,89,6509,C0001924,2026-02-09,2026-06-07,0,Active,2026-02-09,,2026-02-09
1925,18914,799,34,6513,C0001925,2026-04-14,2027-01-06,1,Active,2026-04-14,Standard contract,2026-04-14
1926,18920,4151,80,6515,C0001926,2026-08-17,2026-09-20,0,Expired,2026-08-17,Probation period,2026-08-17
1927,18926,174,20,6517,C0001927,2025-07-27,2025-12-15,1,Terminated,2025-07-27,Standard contract,2025-07-27
1928,18938,3041,70,6525,C0001928,2025-09-27,2027-03-13,1,Active,2025-09-27,,2025-09-27
1929,18943,1085,40,6526,C0001929,2025-07-19,2025-11-15,1,Completed,2025-07-19,Training provided,2025-07-19
1930,18944,1755,70,6526,C0001930,2025-12-14,2027-05-27,0,Expired,2025-12-14,Standard contract,2025-12-14
1931,18960,3922,74,6530,C0001931,2026-08-20,2027-04-15,0,Completed,2026-08-20,Training provided,2026-08-20
1932,18961,3356,10,6530,C0001932,2024-12-06,2027-06-27,1,Terminated,2024-12-06,Training provided,2024-12-06
1933,18962,668,16,6530,C0001933,2025-05-19,2025-10-02,0,Expired,2025-05-19,Training provided,2025-05-19
1934,18967,4461,67,6531,C0001934,2025-12-21,2026-09-22,1,Active,2025-12-21,Training provided,2025-12-21
1935,18975,4548,11,6534,C0001935,2025-05-03,2026-01-18,0,Terminated,2025-05-03,,2025-05-03
1936,19002,3035,47,6547,C0001936,2026-03-01,2027-08-11,1,Terminated,2026-03-01,Requires visa,2026-03-01
1937,19012,4886,13,6553,C0001937,2025-08-23,2026-05-16,0,Active,2025-08-23,Probation period,2025-08-23
1938,19019,4232,4,6556,C0001938,2025-07-22,2027-06-25,1,Terminated,2025-07-22,Probation period,2025-07-22
1939,19029,4635,38,6558,C0001939,2024-12-11,2025-07-05,1,Completed,2024-12-11,Requires visa,2024-12-11
1940,19038,3408,57,6560,C0001940,2025-08-04,2026-06-18,0,Completed,2025-08-04,,2025-08-04
1941,19057,1986,68,6565,C0001941,2026-06-01,2027-07-29,0,Terminated,2026-06-01,Standard contract,2026-06-01
1942,19065,3524,19,6566,C0001942,2024-05-22,2025-01-14,1,Expired,2024-05-22,,2024-05-22
1943,19081,30,68,6570,C0001943,2026-03-26,2027-06-04,0,Completed,2026-03-26,Standard contract,2026-03-26
1944,19094,3593,38,6574,C0001944,2026-04-02,2027-05-27,1,Completed,2026-04-02,Requires visa,2026-04-02
1945,19100,480,51,6575,C0001945,2024-03-30,2027-01-22,0,Active,2024-03-30,Standard contract,2024-03-30
1946,19104,4015,84,6578,C0001946,2026-02-22,2026-06-04,0,Terminated,2026-02-22,Probation period,2026-02-22
1947,19106,4766,66,6578,C0001947,2025-11-28,2025-12-21,0,Terminated,2025-11-28,Standard contract,2025-11-28
1948,19135,107,5,6590,C0001948,2025-10-05,2026-05-19,0,Completed,2025-10-05,,2025-10-05
1949,19165,1930,84,6600,C0001949,2024-08-26,2026-02-24,0,Expired,2024-08-26,Training provided,2024-08-26
1950,19167,2263,12,6601,C0001950,2025-08-30,2025-11-29,1,Expired,2025-08-30,Probation period,2025-08-30
1951,19171,4425,80,6604,C0001951,2025-05-20,2025-11-24,0,Expired,2025-05-20,,2025-05-20
1952,19194,2837,69,6615,C0001952,2025-08-22,2026-10-01,0,Terminated,2025-08-22,Probation period,2025-08-22
1953,19199,2521,40,6616,C0001953,2026-07-22,2027-07-27,1,Active,2026-07-22,Training provided,2026-07-22
1954,19208,2290,43,6619,C0001954,2026-07-08,2026-10-26,1,Expired,2026-07-08,Training provided,2026-07-08
1955,19209,4518,38,6620,C0001955,2026-06-18,2026-11-21,0,Active,2026-06-18,,2026-06-18
1956,19212,3356,10,6623,C0001956,2025-06-17,2027-08-14,1,Active,2025-06-17,Probation period,2025-06-17
1957,19214,2771,23,6624,C0001957,2025-08-17,2025-12-14,0,Terminated,2025-08-17,Requires visa,2025-08-17
1958,19222,569,8,6627,C0001958,2025-02-22,2026-04-09,0,Active,2025-02-22,Standard contract,2025-02-22
1959,19237,2953,67,6635,C0001959,2023-12-28,2024-05-09,0,Expired,2023-12-28,Requires visa,2023-12-28
1960,19251,1798,11,6640,C0001960,2025-03-29,2027-01-12,0,Expired,2025-03-29,Training provided,2025-03-29
1961,19252,2623,50,6640,C0001961,2026-01-28,2026-03-06,0,Expired,2026-01-28,Standard contract,2026-01-28
1962,19264,62,24,6644,C0001962,2026-08-26,2026-08-27,0,Completed,2026-08-26,Training provided,2026-08-26
1963,19283,1694,22,6648,C0001963,2026-02-02,2026-09-14,1,Completed,2026-02-02,,2026-02-02
1964,19296,2480,44,6652,C0001964,2024-06-02,2026-11-14,0,Expired,2024-06-02,,2024-06-02
1965,19314,3570,56,6660,C0001965,2026-01-16,2027-06-11,1,Terminated,2026-01-16,Standard contract,2026-01-16
1966,19338,870,74,6670,C0001966,2025-04-19,2027-07-05,0,Expired,2025-04-19,Training provided,2025-04-19
1967,19345,2439,70,6673,C0001967,2026-02-19,2026-05-19,1,Completed,2026-02-19,Standard contract,2026-02-19
1968,19347,1131,35,6673,C0001968,2025-02-01,2027-08-06,1,Terminated,2025-02-01,Training provided,2025-02-01
1969,19355,1353,28,6675,C0001969,2025-03-11,2027-05-02,0,Active,2025-03-11,Requires visa,2025-03-11
1970,19356,1908,60,6675,C0001970,2025-11-22,2027-06-03,0,Expired,2025-11-22,Probation period,2025-11-22
1971,19371,1988,29,6681,C0001971,2024-06-27,2025-04-16,0,Completed,2024-06-27,Standard contract,2024-06-27
1972,19375,899,18,6681,C0001972,2025-02-14,2025-09-21,1,Terminated,2025-02-14,Requires visa,2025-02-14
1973,19378,545,45,6682,C0001973,2024-05-16,2025-06-25,1,Active,2024-05-16,Probation period,2024-05-16
1974,19405,3028,70,6693,C0001974,2025-08-07,2027-02-23,0,Expired,2025-08-07,Probation period,2025-08-07
1975,19410,1232,24,6695,C0001975,2025-02-14,2027-06-01,1,Completed,2025-02-14,Standard contract,2025-02-14
1976,19412,1913,24,6697,C0001976,2026-08-14,2026-10-13,1,Expired,2026-08-14,Probation period,2026-08-14
1977,19415,924,22,6698,C0001977,2024-11-21,2027-03-17,0,Active,2024-11-21,,2024-11-21
1978,19421,308,60,6699,C0001978,2024-02-27,2027-02-06,0,Completed,2024-02-27,,2024-02-27
1979,19425,3130,25,6700,C0001979,2025-10-13,2027-02-06,1,Active,2025-10-13,Standard contract,2025-10-13
1980,19437,2950,2,6705,C0001980,2026-03-20,2027-03-30,1,Expired,2026-03-20,Probation period,2026-03-20
1981,19442,2813,39,6706,C0001981,2025-12-01,2027-04-12,1,Terminated,2025-12-01,Requires visa,2025-12-01
1982,19456,2781,72,6712,C0001982,2025-07-28,2025-11-04,1,Expired,2025-07-28,Training provided,2025-07-28
1983,19457,3949,21,6712,C0001983,2026-05-10,2027-05-22,1,Expired,2026-05-10,Standard contract,2026-05-10
1984,19486,4699,82,6719,C0001984,2024-09-30,2026-03-30,0,Completed,2024-09-30,Standard contract,2024-09-30
1985,19497,968,85,6724,C0001985,2026-06-11,2027-03-28,0,Active,2026-06-11,Training provided,2026-06-11
1986,19504,3923,77,6725,C0001986,2024-06-10,2024-11-13,0,Expired,2024-06-10,,2024-06-10
1987,19528,1977,5,6731,C0001987,2025-10-09,2026-11-01,0,Expired,2025-10-09,Standard contract,2025-10-09
1988,19529,3398,15,6731,C0001988,2026-02-17,2027-03-27,0,Expired,2026-02-17,,2026-02-17
1989,19538,3411,35,6734,C0001989,2024-07-23,2025-10-07,1,Active,2024-07-23,Training provided,2024-07-23
1990,19549,837,38,6740,C0001990,2026-08-08,2026-09-18,0,Expired,2026-08-08,Standard contract,2026-08-08
1991,19563,4637,7,6747,C0001991,2025-02-14,2025-12-25,0,Terminated,2025-02-14,Requires visa,2025-02-14
1992,19569,1605,50,6749,C0001992,2025-07-14,2026-01-10,1,Expired,2025-07-14,Standard contract,2025-07-14
1993,19570,3516,71,6749,C0001993,2025-11-01,2026-05-28,0,Completed,2025-11-01,Standard contract,2025-11-01
1994,19577,1033,65,6750,C0001994,2026-02-20,2027-07-25,1,Completed,2026-02-20,Probation period,2026-02-20
1995,19581,2701,71,6751,C0001995,2025-06-18,2026-01-05,1,Completed,2025-06-18,Training provided,2025-06-18
1996,19592,2473,11,6754,C0001996,2026-02-06,2027-04-06,1,Active,2026-02-06,Standard contract,2026-02-06
1997,19594,3854,3,6755,C0001997,2024-09-23,2025-10-04,1,Completed,2024-09-23,Training provided,2024-09-23
1998,19600,640,20,6759,C0001998,2025-02-09,2027-05-25,0,Expired,2025-02-09,,2025-02-09
1999,19606,1249,34,6762,C0001999,2026-05-22,2026-10-17,0,Completed,2026-05-22,Probation period,2026-05-22
2000,19608,2703,51,6762,C0002000,2025-07-09,2025-07-22,0,Completed,2025-07-09,Requires visa,2025-07-09
2001,19627,3645,45,6770,C0002001,2025-11-29,2027-05-02,0,Terminated,2025-11-29,Standard contract,2025-11-29
2002,19628,2862,87,6771,C0002002,2026-07-04,2026-07-20,0,Terminated,2026-07-04,Requires visa,2026-07-04
2003,19632,1469,15,6772,C0002003,2024-12-10,2026-05-15,0,Completed,2024-12-10,Requires visa,2024-12-10
2004,19635,3501,37,6773,C0002004,2026-08-23,2027-03-11,0,Terminated,2026-08-23,Probation period,2026-08-23
2005,19642,4823,79,6774,C0002005,2025-11-25,2026-04-29,0,Active,2025-11-25,Training provided,2025-11-25
2006,19654,546,26,6778,C0002006,2024-05-16,2025-06-24,0,Active,2024-05-16,Training provided,2024-05-16
2007,19659,1288,50,6781,C0002007,2025-10-30,2027-03-31,0,Completed,2025-10-30,Probation period,2025-10-30
2008,19669,3321,18,6784,C0002008,2026-03-07,2026-06-25,0,Terminated,2026-03-07,Probation period,2026-03-07
2009,19698,4401,63,6790,C0002009,2024-11-22,2027-02-16,0,Terminated,2024-11-22,Probation period,2024-11-22
2010,19699,1728,32,6791,C0002010,2025-11-17,2026-08-01,1,Active,2025-11-17,Standard contract,2025-11-17
2011,19724,3210,70,6801,C0002011,2026-02-17,2027-06-02,0,Completed,2026-02-17,Standard contract,2026-02-17
2012,19734,2488,36,6804,C0002012,2026-05-18,2026-11-29,1,Active,2026-05-18,,2026-05-18
2013,19735,1751,70,6806,C0002013,2025-05-27,2026-09-26,0,Expired,2025-05-27,,2025-05-27
2014,19742,2896,32,6809,C0002014,2025-07-30,2027-03-31,1,Expired,2025-07-30,Training provided,2025-07-30
2015,19743,1233,3,6810,C0002015,2025-06-21,2027-06-21,0,Completed,2025-06-21,Requires visa,2025-06-21
2016,19749,4609,27,6814,C0002016,2026-08-22,2027-08-25,1,Expired,2026-08-22,Probation period,2026-08-22
2017,19753,1284,16,6814,C0002017,2026-03-30,2026-10-27,1,Completed,2026-03-30,Standard contract,2026-03-30
2018,19763,4908,37,6817,C0002018,2025-04-21,2026-07-23,1,Expired,2025-04-21,Training provided,2025-04-21
2019,19764,3479,28,6817,C0002019,2025-08-26,2026-04-07,1,Expired,2025-08-26,Standard contract,2025-08-26
2020,19768,2365,78,6818,C0002020,2026-06-15,2027-07-24,0,Terminated,2026-06-15,,2026-06-15
2021,19786,1315,89,6825,C0002021,2025-02-11,2026-05-18,1,Expired,2025-02-11,,2025-02-11
2022,19788,1830,79,6826,C0002022,2025-01-19,2025-07-02,0,Active,2025-01-19,Standard contract,2025-01-19
2023,19794,4673,54,6828,C0002023,2026-01-22,2026-06-10,0,Active,2026-01-22,Probation period,2026-01-22
2024,19814,7,66,6832,C0002024,2025-09-10,2026-01-30,1,Completed,2025-09-10,Requires visa,2025-09-10
2025,19826,4286,30,6838,C0002025,2026-01-20,2026-04-16,0,Active,2026-01-20,Training provided,2026-01-20
2026,19835,1660,71,6842,C0002026,2025-01-25,2025-02-04,0,Expired,2025-01-25,Probation period,2025-01-25
2027,19858,3701,19,6851,C0002027,2025-01-07,2027-05-24,0,Terminated,2025-01-07,Requires visa,2025-01-07
2028,19880,2737,80,6856,C0002028,2026-02-01,2026-09-06,1,Expired,2026-02-01,,2026-02-01
2029,19886,384,31,6858,C0002029,2025-01-18,2025-07-16,0,Completed,2025-01-18,Probation period,2025-01-18
2030,19909,1434,13,6866,C0002030,2024-11-02,2026-02-01,1,Completed,2024-11-02,,2024-11-02
2031,19913,3690,21,6867,C0002031,2025-05-21,2027-05-06,0,Expired,2025-05-21,Probation period,2025-05-21
2032,19918,34,76,6867,C0002032,2026-01-19,2027-03-27,0,Active,2026-01-19,Training provided,2026-01-19
2033,19922,3064,77,6871,C0002033,2026-03-07,2027-06-20,0,Completed,2026-03-07,Probation period,2026-03-07
2034,19942,1149,25,6876,C0002034,2024-06-10,2025-09-20,1,Completed,2024-06-10,Standard contract,2024-06-10
2035,19961,1117,67,6883,C0002035,2025-07-29,2026-03-23,0,Expired,2025-07-29,Requires visa,2025-07-29
2036,19963,4790,86,6884,C0002036,2026-05-01,2026-07-04,1,Terminated,2026-05-01,Training provided,2026-05-01
2037,19983,1152,79,6887,C0002037,2026-07-31,2026-08-14,0,Terminated,2026-07-31,,2026-07-31
2038,19992,3318,53,6889,C0002038,2025-07-07,2025-12-08,1,Completed,2025-07-07,,2025-07-07
2039,20010,2165,31,6896,C0002039,2025-04-02,2026-08-20,1,Expired,2025-04-02,Training provided,2025-04-02
2040,20024,62,24,6903,C0002040,2026-08-12,2027-07-14,1,Completed,2026-08-12,Requires visa,2026-08-12
2041,20032,817,83,6908,C0002041,2026-05-18,2027-07-05,0,Expired,2026-05-18,Requires visa,2026-05-18
2042,20040,2130,10,6912,C0002042,2026-04-14,2026-05-12,1,Completed,2026-04-14,,2026-04-14
2043,20042,3049,60,6912,C0002043,2025-04-16,2027-01-14,1,Expired,2025-04-16,,2025-04-16
2044,20044,2311,57,6913,C0002044,2025-11-06,2026-05-24,1,Completed,2025-11-06,,2025-11-06
2045,20054,3387,11,6915,C0002045,2025-01-01,2026-05-02,0,Expired,2025-01-01,Training provided,2025-01-01
2046,20062,3407,70,6919,C0002046,2025-12-12,2026-09-15,1,Active,2025-12-12,Standard contract,2025-12-12
2047,20076,4290,34,6923,C0002047,2026-08-05,2026-10-02,0,Expired,2026-08-05,Probation period,2026-08-05
2048,20088,4434,11,6926,C0002048,2026-04-12,2026-07-31,0,Terminated,2026-04-12,Standard contract,2026-04-12
2049,20090,1177,42,6926,C0002049,2025-07-09,2025-09-21,1,Completed,2025-07-09,Requires visa,2025-07-09
2050,20097,1066,46,6930,C0002050,2026-01-06,2027-01-12,1,Expired,2026-01-06,Requires visa,2026-01-06
2051,20100,4914,60,6931,C0002051,2025-03-05,2025-06-21,0,Expired,2025-03-05,Probation period,2025-03-05
2052,20107,1576,82,6933,C0002052,2024-06-20,2026-11-13,0,Expired,2024-06-20,Standard contract,2024-06-20
2053,20112,2219,42,6936,C0002053,2024-04-09,2025-12-14,1,Active,2024-04-09,,2024-04-09
2054,20126,4313,77,6946,C0002054,2026-06-04,2026-11-25,0,Completed,2026-06-04,Training provided,2026-06-04
2055,20135,3948,82,6950,C0002055,2024-03-11,2024-08-05,0,Completed,2024-03-11,,2024-03-11
2056,20143,4670,49,6952,C0002056,2024-05-06,2026-08-17,1,Terminated,2024-05-06,Probation period,2024-05-06
2057,20145,838,37,6952,C0002057,2026-01-17,2027-07-21,0,Expired,2026-01-17,Probation period,2026-01-17
2058,20147,11,18,6954,C0002058,2026-05-06,2026-11-09,0,Completed,2026-05-06,Probation period,2026-05-06
2059,20150,4368,34,6954,C0002059,2026-06-11,2026-11-29,1,Completed,2026-06-11,Training provided,2026-06-11
2060,20188,745,9,6968,C0002060,2025-08-03,2026-12-06,1,Expired,2025-08-03,Requires visa,2025-08-03
2061,20194,4983,45,6970,C0002061,2025-07-10,2026-02-10,1,Expired,2025-07-10,,2025-07-10
2062,20206,3016,26,6973,C0002062,2026-02-28,2026-11-28,1,Terminated,2026-02-28,Standard contract,2026-02-28
2063,20219,1397,27,6976,C0002063,2026-04-13,2027-02-01,1,Active,2026-04-13,Standard contract,2026-04-13
2064,20225,2595,28,6977,C0002064,2025-03-05,2027-03-09,0,Terminated,2025-03-05,Requires visa,2025-03-05
2065,20232,2023,10,6979,C0002065,2025-06-08,2026-03-23,1,Expired,2025-06-08,Training provided,2025-06-08
2066,20243,3223,2,6984,C0002066,2026-06-20,2026-11-24,0,Terminated,2026-06-20,Standard contract,2026-06-20
2067,20244,4232,4,6984,C0002067,2024-07-20,2025-06-04,0,Expired,2024-07-20,Probation period,2024-07-20
2068,20257,1438,65,6992,C0002068,2026-03-04,2026-10-05,1,Active,2026-03-04,,2026-03-04
2069,20263,1566,18,6993,C0002069,2026-01-07,2027-06-08,1,Terminated,2026-01-07,Training provided,2026-01-07
2070,20271,3880,40,6994,C0002070,2026-04-29,2027-04-27,1,Expired,2026-04-29,Standard contract,2026-04-29
2071,20291,1515,88,7001,C0002071,2025-07-10,2026-04-04,1,Expired,2025-07-10,Standard contract,2025-07-10
2072,20313,2845,86,7010,C0002072,2026-08-16,2027-07-07,0,Completed,2026-08-16,Training provided,2026-08-16
2073,20321,1744,39,7012,C0002073,2025-06-23,2025-09-14,0,Expired,2025-06-23,Requires visa,2025-06-23
2074,20332,3279,3,7017,C0002074,2025-12-08,2026-07-24,0,Expired,2025-12-08,Training provided,2025-12-08
2075,20338,3181,35,7019,C0002075,2024-05-08,2024-07-21,0,Active,2024-05-08,Probation period,2024-05-08
2076,20350,1156,68,7023,C0002076,2026-03-18,2026-09-02,1,Active,2026-03-18,Training provided,2026-03-18
2077,20354,1283,3,7023,C0002077,2026-06-27,2026-10-18,1,Active,2026-06-27,Training provided,2026-06-27
2078,20358,988,17,7024,C0002078,2026-05-05,2026-08-23,1,Active,2026-05-05,Standard contract,2026-05-05
2079,20365,2285,63,7025,C0002079,2026-04-30,2027-08-16,0,Active,2026-04-30,,2026-04-30
2080,20378,4783,85,7030,C0002080,2025-05-31,2026-04-09,1,Expired,2025-05-31,Requires visa,2025-05-31
2081,20387,623,9,7034,C0002081,2026-02-01,2026-09-11,0,Completed,2026-02-01,Training provided,2026-02-01
2082,20449,253,39,7058,C0002082,2026-05-30,2026-09-05,1,Terminated,2026-05-30,Training provided,2026-05-30
2083,20467,1217,72,7063,C0002083,2025-12-30,2026-09-22,1,Expired,2025-12-30,,2025-12-30
2084,20477,3307,16,7068,C0002084,2026-07-01,2027-02-22,1,Active,2026-07-01,Training provided,2026-07-01
2085,20479,3098,4,7070,C0002085,2025-02-27,2025-10-15,1,Terminated,2025-02-27,Probation period,2025-02-27
2086,20480,717,42,7070,C0002086,2024-11-12,2026-08-30,1,Active,2024-11-12,Requires visa,2024-11-12
2087,20488,3733,33,7073,C0002087,2025-04-01,2027-07-21,1,Active,2025-04-01,,2025-04-01
2088,20491,1423,48,7075,C0002088,2024-09-12,2026-02-06,1,Expired,2024-09-12,Probation period,2024-09-12
2089,20494,2607,64,7075,C0002089,2026-01-23,2027-01-08,1,Active,2026-01-23,Probation period,2026-01-23
2090,20498,4494,13,7077,C0002090,2025-12-16,2026-01-11,1,Active,2025-12-16,,2025-12-16
2091,20499,3103,32,7078,C0002091,2025-08-05,2027-07-22,1,Terminated,2025-08-05,Training provided,2025-08-05
2092,20505,3203,67,7079,C0002092,2025-12-24,2026-08-26,1,Completed,2025-12-24,Training provided,2025-12-24
2093,20532,4607,37,7086,C0002093,2024-02-16,2024-08-26,1,Terminated,2024-02-16,Standard contract,2024-02-16
2094,20553,4495,24,7092,C0002094,2025-06-25,2026-01-25,0,Completed,2025-06-25,Requires visa,2025-06-25
2095,20565,2626,74,7094,C0002095,2025-04-19,2025-04-27,0,Active,2025-04-19,Requires visa,2025-04-19
2096,20623,3223,2,7116,C0002096,2026-01-22,2027-05-29,1,Terminated,2026-01-22,Probation period,2026-01-22
2097,20626,2020,45,7117,C0002097,2026-07-02,2026-10-20,1,Completed,2026-07-02,,2026-07-02
2098,20642,1770,67,7122,C0002098,2025-10-08,2025-12-17,0,Terminated,2025-10-08,Requires visa,2025-10-08
2099,20650,3529,52,7126,C0002099,2025-11-09,2027-07-05,0,Completed,2025-11-09,Standard contract,2025-11-09
2100,20653,952,86,7128,C0002100,2025-03-27,2027-03-10,1,Terminated,2025-03-27,Requires visa,2025-03-27
2101,20664,782,52,7130,C0002101,2026-06-28,2026-09-01,0,Completed,2026-06-28,Requires visa,2026-06-28
2102,20671,1456,48,7131,C0002102,2026-03-19,2026-06-05,1,Terminated,2026-03-19,Standard contract,2026-03-19
2103,20698,2832,38,7140,C0002103,2024-07-30,2024-08-23,0,Active,2024-07-30,,2024-07-30
2104,20707,4293,77,7143,C0002104,2026-04-09,2027-05-09,1,Terminated,2026-04-09,Standard contract,2026-04-09
2105,20713,401,71,7145,C0002105,2023-11-29,2023-12-16,1,Active,2023-11-29,Standard contract,2023-11-29
2106,20718,3000,53,7147,C0002106,2024-05-16,2027-05-03,0,Completed,2024-05-16,,2024-05-16
2107,20721,448,89,7148,C0002107,2025-08-09,2026-05-06,0,Expired,2025-08-09,Probation period,2025-08-09
2108,20739,1424,29,7154,C0002108,2026-02-04,2027-08-11,0,Completed,2026-02-04,Training provided,2026-02-04
2109,20744,2928,19,7156,C0002109,2025-03-27,2026-07-10,1,Completed,2025-03-27,Requires visa,2025-03-27
2110,20747,3626,79,7156,C0002110,2025-03-24,2025-07-25,1,Expired,2025-03-24,Requires visa,2025-03-24
2111,20756,1292,40,7158,C0002111,2026-08-08,2027-01-30,0,Completed,2026-08-08,Standard contract,2026-08-08
2112,20760,4621,16,7159,C0002112,2026-05-27,2026-09-01,0,Expired,2026-05-27,,2026-05-27
